datetime,Consumer_0_elec,PublicGrid_0_elec,Charger_0_elec,Consumer_0_heat,PublicGrid_0_heat,Charger_0_heat
09/04/2024 13:00:00,-0.337496074074074,-1.0637495947651106,0,0.0,0.0,0.0
09/04/2024 13:15:00,-0.3339206187895213,-1.2271049758691133,0,0.0,0.0,0.0
09/04/2024 13:30:00,-0.3366660071384233,-0.7442344827722156,0,0.0,0.0,0.0
09/04/2024 13:45:00,-0.4381697830101569,-1.3619387573871493,0,0.0,0.0,0.0
09/04/2024 14:00:00,-0.4112954761904762,-4.4293808003637025e-06,0,0.0,0.0,0.0
09/04/2024 14:15:00,-0.4332674603174603,-5.147210039080363e-06,0,0.0,0.0,0.0
09/04/2024 14:30:00,-0.4287061728395061,-7.100387283909271e-06,0,0.0,0.0,0.0
09/04/2024 14:45:00,-0.446649384469697,0.11575149714575339,0,0.0,0.0,0.0
09/04/2024 15:00:00,-1.129529465930018,-0.38356208937074265,0,0.0,0.0,0.0
09/04/2024 15:15:00,-2.296283114035088,-2.494106343564617e-05,0,0.0,0.0,0.0
09/04/2024 15:30:00,-1.1680336174242425,-0.3408006835052204,0,0.0,0.0,0.0
09/04/2024 15:45:00,-0.4080436452513967,-0.3026881334848072,0,0.0,0.0,0.0
09/04/2024 16:00:00,-0.4203537492410443,-0.28861744828010033,0,0.0,0.0,0.0
09/04/2024 16:15:00,-0.3636352723915051,-0.2680245341406662,0,0.0,0.0,0.0
09/04/2024 16:30:00,-0.2229522410791993,-0.4281363950367483,0,0.0,0.0,0.0
09/04/2024 16:45:00,-0.224545928030303,-0.27104152464920844,0,0.0,0.0,0.0
09/04/2024 17:00:00,-0.3002999384425976,-0.06755178569533338,0,0.0,0.0,0.0
09/04/2024 17:15:00,-0.3614346998207884,0.0003391984819143268,0,0.0,0.0,0.0
09/04/2024 17:30:00,-0.3722667855020796,0.00031974213923202655,0,0.0,0.0,0.0
09/04/2024 17:45:00,-0.3698194444444444,0.00034874677469903803,0,0.0,0.0,0.0
09/04/2024 18:00:00,-0.4111925505050505,0.37643570338409177,0,0.0,0.0,0.0
09/04/2024 18:15:00,-0.7260538147138965,0.7145983860067455,0,0.0,0.0,0.0
09/04/2024 18:30:00,-0.5441586284086285,0.5416197338802365,0,0.0,0.0,0.0
09/04/2024 18:45:00,-0.5163470501570094,0.5163420256828445,0,0.0,0.0,0.0
09/04/2024 19:00:00,-0.4977194069069068,0.4977195824698553,0,0.0,0.0,0.0
09/04/2024 19:15:00,-0.4777549197699061,0.4777550953369815,0,0.0,0.0,0.0
09/04/2024 19:30:00,-0.5133261862658415,0.5133263618345955,0,0.0,0.0,0.0
09/04/2024 19:45:00,-0.3836603835978835,0.38366055917638564,0,0.0,0.0,0.0
09/04/2024 20:00:00,-0.3640394519519519,0.48538769393918535,0,0.0,0.0,0.0
09/04/2024 20:15:00,-0.3503835034013606,0.5001692734808026,0,0.0,0.0,0.0
09/04/2024 20:30:00,-0.3464038648260722,0.5420691184802766,0,0.0,0.0,0.0
09/04/2024 20:45:00,-0.3353618421052631,0.6525164899787421,0,0.0,0.0,0.0
09/04/2024 21:00:00,-0.2937795542635659,2.532198162652981,-4.124551575523657,0.0,0.0,0.0
09/04/2024 21:15:00,-0.1087786529680365,2.532198161964391,-4.121791827974838,0.0,0.0,0.0
09/04/2024 21:30:00,-0.2857499253285543,2.5321981609381083,-3.8811228232766593,0.0,0.0,0.0
09/04/2024 21:45:00,-0.4396511839708562,2.532197995837917,-1.7743009065190471,0.0,0.0,0.0
09/04/2024 22:00:00,-0.2717938790560471,2.5321979242900583,-1.9298118140742186,0.0,0.0,0.0
09/04/2024 22:15:00,-0.2905764647844565,2.5321979935682393,0,0.0,0.0,0.0
09/04/2024 22:30:00,-0.2427226550204596,2.905664322997339,-3.4555954500446706,0.0,0.0,0.0
09/04/2024 22:45:00,-0.3158177997076023,2.9056643221610607,-3.297294937491763,0.0,0.0,0.0
09/04/2024 23:00:00,-0.3614689689689689,2.9056643217143567,-3.1964127949519368,0.0,0.0,0.0
09/04/2024 23:15:00,-0.3709068436960276,2.9056643206035577,-3.148035447518473,0.0,0.0,0.0
09/04/2024 23:30:00,-0.362557955618508,2.9056642030500432,-3.04677983295058,0.0,0.0,0.0
09/04/2024 23:45:00,-0.3445162368672397,2.9056642030435405,-3.047579637362611,0.0,0.0,0.0
10/04/2024 00:00:00,-0.3570149416909621,2.9056642027519537,-3.0244245050320537,0.0,0.0,0.0
10/04/2024 00:15:00,-0.3799943977591036,2.9056642027456716,-2.995339549852447,0.0,0.0,0.0
10/04/2024 00:30:00,-0.3953146214099217,2.905664202739487,-2.976343946948915,0.0,0.0,0.0
10/04/2024 00:45:00,-0.4418474576271186,2.905664202738683,-2.927633906275319,0.0,0.0,0.0
10/04/2024 01:00:00,-0.4309346666666668,2.905664200277034,-2.856834294261997,0.0,0.0,0.0
10/04/2024 01:15:00,-0.4244037313432836,2.9056642002712656,-2.8645995815876124,0.0,0.0,0.0
10/04/2024 01:30:00,-0.3290964147286821,2.905664200260298,-2.9597698524704996,0.0,0.0,0.0
10/04/2024 01:45:00,-0.5352975858867225,2.9056642002546984,-2.764789488518533,0.0,0.0,0.0
10/04/2024 02:00:00,-0.5775587668593449,2.9056641851439338,-2.7305327344329977,0.0,0.0,0.0
10/04/2024 02:15:00,-0.6111349153297682,2.9056641851761995,-2.6440657111819466,0.0,0.0,0.0
10/04/2024 02:30:00,-0.556990410958904,2.9056641851466347,-2.698857300246939,0.0,0.0,0.0
10/04/2024 02:45:00,-0.3062791814420804,2.9056641852003056,-2.952116402999267,0.0,0.0,0.0
10/04/2024 03:00:00,-0.3134867597680097,2.9056641506931453,-2.9525447961952125,0.0,0.0,0.0
10/04/2024 03:15:00,-0.3200622856652949,2.9056641506896494,-2.958123728695639,0.0,0.0,0.0
10/04/2024 03:30:00,-0.0817077087007642,2.9056641506861713,-3.2012925435856094,0.0,0.0,0.0
10/04/2024 03:45:00,-0.3187239010989011,2.905664150682569,-2.9089081392074623,0.0,0.0,0.0
10/04/2024 04:00:00,-0.4254216757741348,2.905663994419951,-2.8183940390415714,0.0,0.0,0.0
10/04/2024 04:15:00,-0.1774565972222222,2.9056639944183047,-3.064043145055323,0.0,0.0,0.0
10/04/2024 04:30:00,-0.3445171813502875,2.905663994416631,-2.906275692370831,0.0,0.0,0.0
10/04/2024 04:45:00,-0.8033424263351747,2.905663994414981,-2.491537219772205,0.0,0.0,0.0
10/04/2024 05:00:00,-0.8344460227272728,0.724963242429523,-0.9205099849483477,0.0,0.0,0.0
10/04/2024 05:15:00,-0.5953352059925093,0.691408938277708,-0.8095818475266243,0.0,0.0,0.0
10/04/2024 05:30:00,-0.7113381006006008,0.6978903687849032,-0.8837836436104769,0.0,0.0,0.0
10/04/2024 05:45:00,-0.6241058580070045,0.6788820547378416,-1.5078549077701262,0.0,0.0,0.0
10/04/2024 06:00:00,-0.4098141655269591,5.303617702456798e-06,-0.8006712538814716,0.0,0.0,0.0
10/04/2024 06:15:00,-0.227312574272133,-0.09349086751918731,0,0.0,0.0,0.0
10/04/2024 06:30:00,-0.2094467960023515,-0.2552508646338261,0,0.0,0.0,0.0
10/04/2024 06:45:00,-0.2426404104244694,-0.37614008921606407,0,0.0,0.0,0.0
10/04/2024 07:00:00,-0.2703224019167415,-0.5072741729022667,0,0.0,0.0,0.0
10/04/2024 07:15:00,-0.260800408719346,-0.6634581914756664,0,0.0,0.0,0.0
10/04/2024 07:30:00,-0.236139672939068,-0.8193682522541597,0,0.0,0.0,0.0
10/04/2024 07:45:00,-0.2485473251028806,-0.9555531042502529,0,0.0,0.0,0.0
10/04/2024 08:00:00,-0.3633224705152079,-1.002086129964673,0,0.0,0.0,0.0
10/04/2024 08:15:00,-0.3593988042186572,-1.181691857355338,0,0.0,0.0,0.0
10/04/2024 08:30:00,-0.3685190242763771,-1.3595556420206754,0,0.0,0.0,0.0
10/04/2024 08:45:00,-0.3602041588639201,-1.4230811312676248,0,0.0,0.0,0.0
10/04/2024 09:00:00,-0.3090868428912783,-1.6857942543827964,0,0.0,0.0,0.0
10/04/2024 09:15:00,-0.2881712057728119,-1.9707103727646098,0,0.0,0.0,0.0
10/04/2024 09:30:00,-0.3152736516357206,-2.08391037230258,0,0.0,0.0,0.0
10/04/2024 09:45:00,-0.2941125730994151,-2.166680213733658,0,0.0,0.0,0.0
10/04/2024 10:00:00,-0.2577186342592593,-2.3570756893056006,0,0.0,0.0,0.0
10/04/2024 10:15:00,-0.2584988715277778,-2.505733345557116,0,0.0,0.0,0.0
10/04/2024 10:30:00,-0.2453969377058999,-2.010388433854653,0,0.0,0.0,0.0
10/04/2024 10:45:00,-0.3260950811843362,-2.357106706346846,0,0.0,0.0,0.0
10/04/2024 11:00:00,-0.3299254642108416,-0.17723123700492938,0,0.0,0.0,0.0
10/04/2024 11:15:00,-0.3140631528964862,-1.4309143897772714e-05,0,0.0,0.0,0.0
10/04/2024 11:30:00,-0.5689954475308642,-0.09627994851459842,0,0.0,0.0,0.0
10/04/2024 11:45:00,-2.3009979288975866,-1.4013566711407188e-05,0,0.0,0.0,0.0
10/04/2024 12:00:00,-0.695527394106814,-4.933779380822401e-06,0,0.0,0.0,0.0
10/04/2024 12:15:00,-0.3212597608024691,-0.21319849592923346,0,0.0,0.0,0.0
10/04/2024 12:30:00,-0.3882562298446204,-0.2636667232867578,0,0.0,0.0,0.0
10/04/2024 12:45:00,-0.2465745162297128,-0.1664105166345995,0,0.0,0.0,0.0
10/04/2024 13:00:00,-0.2272179369452097,-1.4660111945177785,0,0.0,0.0,0.0
10/04/2024 13:15:00,-0.2607479942476537,-1.3003423644011947,0,0.0,0.0,0.0
10/04/2024 13:30:00,-0.3269120994309674,-1.4007274633685178,0,0.0,0.0,0.0
10/04/2024 13:45:00,-0.3377009043927648,-0.9456465090756834,0,0.0,0.0,0.0
10/04/2024 14:00:00,-0.311757840501792,-2.294527908831758,0,0.0,0.0,0.0
10/04/2024 14:15:00,-0.3376581959706959,-2.3237310496221086,0,0.0,0.0,0.0
10/04/2024 14:30:00,-0.3384088588588588,-2.1838470730247797,0,0.0,0.0,0.0
10/04/2024 14:45:00,-0.3117377359950479,-1.5977626869595294,0,0.0,0.0,0.0
10/04/2024 15:00:00,-0.3215474504249292,-1.504253598194076,0,0.0,0.0,0.0
10/04/2024 15:15:00,-0.327180276981853,-1.6717075928561644,0,0.0,0.0,0.0
10/04/2024 15:30:00,-0.3006698113207547,-1.1412289021829312,0,0.0,0.0,0.0
10/04/2024 15:45:00,-0.2469079010566763,-1.5419206558940144,0,0.0,0.0,0.0
10/04/2024 16:00:00,-0.2147614784205693,-1.29432185193649,0,0.0,0.0,0.0
10/04/2024 16:15:00,-0.1986524256651017,-1.1039211320396574,0,0.0,0.0,0.0
10/04/2024 16:30:00,-0.2077569062881563,-0.7854089009744806,0,0.0,0.0,0.0
10/04/2024 16:45:00,-1.1525584435031877,1.8325317635570215e-07,0,0.0,0.0,0.0
10/04/2024 17:00:00,-0.7425313657407406,-4.749218740496275e-09,0,0.0,0.0,0.0
10/04/2024 17:15:00,-0.4668701111111111,-5.62396501591067e-09,0,0.0,0.0,0.0
10/04/2024 17:30:00,-0.5141189564564563,-5.4718543585075e-09,0,0.0,0.0,0.0
10/04/2024 17:45:00,-0.4976321684587813,-5.383226642230454e-09,0,0.0,0.0,0.0
10/04/2024 18:00:00,-0.5431954089506174,-7.744677976706527e-08,0,0.0,0.0,0.0
10/04/2024 18:15:00,-0.5174614496768236,-7.757629116866838e-08,0,0.0,0.0,0.0
10/04/2024 18:30:00,-0.433776635720601,-7.79451723165181e-08,0,0.0,0.0,0.0
