datetime,Consumer_0_electric (kW)
2024-04-08T15:00:00Z,0.3541924656944981
2024-04-08T15:15:00Z,0.3367213492063493
2024-04-08T15:30:00Z,0.3133743150684931
2024-04-08T15:45:00Z,0.3073192222222222
2024-04-08T16:00:00Z,0.3222209663120567
2024-04-08T16:15:00Z,0.6051702618831366
2024-04-08T16:30:00Z,0.8773171490818549
2024-04-08T16:45:00Z,0.6604468980549966
2024-04-08T17:00:00Z,2.406606344950849
2024-04-08T17:15:00Z,2.203877854938271
2024-04-08T17:30:00Z,1.5072614059590317
2024-04-08T17:45:00Z,2.7888548629930745
2024-04-08T18:00:00Z,0.7670301231310465
2024-04-08T18:15:00Z,0.9425486111111108
2024-04-08T18:30:00Z,0.6103688677394036
2024-04-08T18:45:00Z,0.4310406307550645
2024-04-08T19:00:00Z,0.3910814202632384
2024-04-08T19:15:00Z,0.4374222953216372
2024-04-08T19:30:00Z,0.4152853641456583
2024-04-08T19:45:00Z,0.4047061643835616
2024-04-08T20:00:00Z,0.3895675776583034
2024-04-08T20:15:00Z,0.37993003003003
2024-04-08T20:30:00Z,0.3485038057124922
2024-04-08T20:45:00Z,0.3465867670038655
2024-04-08T21:00:00Z,0.3445173414940364
2024-04-08T21:15:00Z,0.3700487832874197
2024-04-08T21:30:00Z,0.3588031890130354
2024-04-08T21:45:00Z,0.3516053273528486
2024-04-08T22:00:00Z,0.3569043296089385
2024-04-08T22:15:00Z,0.3452849136730716
2024-04-08T22:30:00Z,0.3628279437849639
2024-04-08T22:45:00Z,0.3042090631271665
2024-04-08T23:00:00Z,0.2480207015959048
2024-04-08T23:15:00Z,0.2651203703703704
2024-04-08T23:30:00Z,0.2691149094536526
2024-04-08T23:45:00Z,0.3024962353801169
2024-04-09T00:00:00Z,0.2956908279470606
2024-04-09T00:15:00Z,0.2486872456964005
2024-04-09T00:30:00Z,0.2843211050724638
2024-04-09T00:45:00Z,0.3671286929993577
2024-04-09T01:00:00Z,0.384403218059558
2024-04-09T01:15:00Z,0.3502715919701213
2024-04-09T01:30:00Z,0.3304922797456857
2024-04-09T01:45:00Z,0.3345027255077658
2024-04-09T02:00:00Z,0.3272660510114336
2024-04-09T02:15:00Z,0.2728569958847736
2024-04-09T02:30:00Z,0.2733414055080722
2024-04-09T02:45:00Z,0.2440487588652482
2024-04-09T03:00:00Z,0.2395036764705882
2024-04-09T03:15:00Z,0.2649416403785489
2024-04-09T03:30:00Z,0.2824990662931839
2024-04-09T03:45:00Z,0.3165083108715184
