datetime,PublicGrid_0 (kW)
2024-04-08T15:00:00Z,-1.5160191082802548
2024-04-08T15:15:00Z,-1.352858064516129
2024-04-08T15:30:00Z,-1.1685032258064516
2024-04-08T15:45:00Z,-0.915621794871795
2024-04-08T16:00:00Z,-0.9385612903225806
2024-04-08T16:15:00Z,-0.43645859872611464
2024-04-08T16:30:00Z,0.004166666666666667
2024-04-08T16:45:00Z,0.011044871794871796
2024-04-08T17:00:00Z,0.023557692307692307
2024-04-08T17:15:00Z,0.34893548387096773
2024-04-08T17:30:00Z,0.2388846153846154
2024-04-08T17:45:00Z,0.28781168831168835
2024-04-08T18:00:00Z,0.02518354430379747
2024-04-08T18:15:00Z,0.09946794871794871
2024-04-08T18:30:00Z,0.02151592356687898
2024-04-08T18:45:00Z,0.0022628205128205126
2024-04-08T19:00:00Z,0.0009419354838709677
2024-04-08T19:15:00Z,0.0027096774193548384
2024-04-08T19:30:00Z,0.0015923566878980893
2024-04-08T19:45:00Z,0.0022738853503184715
2024-04-08T20:00:00Z,0.0009119496855345912
2024-04-08T20:15:00Z,0.0008924050632911392
2024-04-08T20:30:00Z,0.0005886075949367088
2024-04-08T20:45:00Z,0.001064102564102564
2024-04-08T21:00:00Z,0.0005220125786163522
2024-04-08T21:15:00Z,0.00028662420382165603
2024-04-08T21:30:00Z,0.00025316455696202533
2024-04-08T21:45:00Z,0.0008831168831168831
2024-04-08T22:00:00Z,0.0004585987261146497
2024-04-08T22:15:00Z,0.0005987261146496815
2024-04-08T22:30:00Z,8.280254777070064e-05
2024-04-08T22:45:00Z,0.0025064102564102565
2024-04-08T23:00:00Z,0.0010636942675159235
2024-04-08T23:15:00Z,0.0016962025316455695
2024-04-08T23:30:00Z,0.0013821656050955413
2024-04-08T23:45:00Z,0.0019487179487179486
2024-04-09T00:00:00Z,0.0013397435897435897
2024-04-09T00:15:00Z,0.0010649350649350648
2024-04-09T00:30:00Z,0.001791139240506329
2024-04-09T00:45:00Z,0.0007610062893081761
2024-04-09T01:00:00Z,0.0010125786163522014
2024-04-09T01:15:00Z,0.28540506329113924
2024-04-09T01:30:00Z,0.3476392405063291
2024-04-09T01:45:00Z,0.35415822784810125
2024-04-09T02:00:00Z,0.34340645161290323
2024-04-09T02:15:00Z,0.2907197452229299
2024-04-09T02:30:00Z,0.28876582278481017
2024-04-09T02:45:00Z,0.2613821656050956
2024-04-09T03:00:00Z,0.25652866242038214
2024-04-09T03:15:00Z,0.28364331210191085
2024-04-09T03:30:00Z,0.29962420382165605
2024-04-09T03:45:00Z,0.3334649681528662
2024-04-09T04:00:00Z,0.36917088607594933
2024-04-09T04:15:00Z,0.5513846153846154
2024-04-09T04:30:00Z,0.4142547770700637
2024-04-09T04:45:00Z,0.40592903225806454
2024-04-09T05:00:00Z,0.8015703125
2024-04-09T05:15:00Z,0.4838980891719745
2024-04-09T05:30:00Z,0.4215031847133758
2024-04-09T05:45:00Z,0.3289108280254777
2024-04-09T06:00:00Z,0.20573417721518988
2024-04-09T06:15:00Z,0.1462516129032258
2024-04-09T06:30:00Z,0.010096153846153847
2024-04-09T06:45:00Z,0.0006455696202531645
2024-04-09T07:00:00Z,0.0012738853503184713
2024-04-09T07:15:00Z,0.001197452229299363
2024-04-09T07:30:00Z,0.00011949685534591195
2024-04-09T07:45:00Z,0.0007468354430379746
2024-04-09T08:00:00Z,0.0027419354838709676
2024-04-09T08:15:00Z,0.001
2024-04-09T08:30:00Z,0.0004935897435897436
2024-04-09T08:45:00Z,0.0014615384615384614
2024-04-09T09:00:00Z,-0.010182389937106918
2024-04-09T09:15:00Z,0.0026474358974358974
2024-04-09T09:30:00Z,-0.04808333333333334
2024-04-09T09:45:00Z,-0.050766233766233765
2024-04-09T10:00:00Z,0.0010580645161290324
2024-04-09T10:15:00Z,-9.67741935483871e-05
2024-04-09T10:30:00Z,0.0016217948717948717
2024-04-09T10:45:00Z,0.0007088607594936709
2024-04-09T11:00:00Z,0.5330191082802547
2024-04-09T11:15:00Z,-0.10834394904458598
2024-04-09T11:30:00Z,-0.07375796178343949
2024-04-09T11:45:00Z,0.8049551282051282
2024-04-09T12:00:00Z,-0.993874213836478
2024-04-09T12:15:00Z,-1.0188343949044585
2024-04-09T12:30:00Z,-0.6693636363636364
