datetime,Battery_0_elec,Consumer_0_elec,PublicGrid_0_elec,SolarPv_0_elec,Charger_0_elec,Battery_0_heat,Consumer_0_heat,PublicGrid_0_heat,SolarPv_0_heat,Charger_0_heat
09/04/2024 00:30:00,-3.875961587725052e-07,-0.2508833333333333,0.25088372092949207,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 00:45:00,-7.37546105121783e-07,-0.3100544444444444,0.31005518199054954,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 01:00:00,-0.8584570511828014,-0.3286088888888889,1.1870659400716903,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 01:15:00,-0.71238433296875,-0.3026122222222222,1.0149965551909723,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 01:30:00,-0.6507781264056243,-0.28513,0.9359081264056243,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 01:45:00,-0.6052769492928579,-0.28897,0.894246949292858,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 02:00:00,-2.228188987194238e-05,-0.293447037037037,0.293469318926909,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 02:15:00,-2.3840077190794967e-05,-0.2488037037037037,0.2488275437808945,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 02:30:00,-2.4278153354151596e-05,-0.2513592592592593,0.25138353741261343,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 02:45:00,-2.2577766789251358e-05,-0.2216922222222222,0.22171479998901145,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 03:00:00,-1.8599741425674104e-06,-0.2228477777777777,0.22284963775192027,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 03:15:00,-1.548990010953501e-06,-0.2427935897435897,0.24279513873360065,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 03:30:00,-1.4726858347554767e-06,-0.2628866666666666,0.2628881393525014,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 03:45:00,-1.2790965030930104e-06,-0.2786514814814815,0.2786527605779846,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 04:00:00,-1.5963958185932656e-06,-0.3077018518518518,0.3077034482476704,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 04:15:00,-1.4033110629574279e-06,-0.4774225925925926,0.4774239959036556,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 04:30:00,-2.171566347721629e-06,-0.3549257407407407,0.3549279123070884,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 04:45:00,-1.7310542376467932e-06,-0.3350612472160356,0.3350629782702732,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 05:00:00,0.7310348498939532,-0.7310454545454546,1.0604651501378015e-05,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 05:15:00,0.43252083269422154,-0.4325311111111111,1.027841688955311e-05,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 05:30:00,0.4109110345893632,-0.4356166666666666,1.0076521747892642e-05,0.0246955555555555,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 05:45:00,0.3348492623255008,-0.3884814814814815,9.99693375852706e-06,0.0536222222222222,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 06:00:00,0.26338374298096756,-0.3218318518518518,3.6644264398422166e-06,0.0584444444444444,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 06:15:00,0.1979230107648593,-0.2484511111111111,3.6559018073978322e-06,0.0505244444444444,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 06:30:00,0.10600422110778014,-0.2085588888888889,3.5566699976563587e-06,0.1025511111111111,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 06:45:00,0.07474649215700409,-0.1990544444444444,3.507842995909005e-06,0.1243044444444444,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 07:00:00,1.6147544148885365e-07,-0.2370044444444444,0.10409094963566962,0.1329133333333333,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 07:15:00,3.7233561624012245e-06,-0.2518862962962963,0.061116170190254615,0.1907666666666666,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 07:30:00,-0.05873202768144166,-0.2224392592592592,1.7582958976303242e-07,0.2811711111111111,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 07:45:00,-0.08128684272213792,-0.2195399999999999,1.760554712432194e-07,0.3008266666666666,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 08:00:00,-0.07365375395384845,-0.2522422222222222,4.2062051515412424e-07,0.3258955555555555,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 08:15:00,0.008353080651919434,-0.31419,1.3637925250081784e-06,0.3058355555555556,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 08:30:00,0.01516783810069676,-0.3141137037037037,1.4211585625117928e-06,0.2989444444444444,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 08:45:00,-0.11091411103426484,-0.3166218518518518,4.0733056115571653e-07,0.4275355555555555,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 09:00:00,-0.39293171571627755,-0.2969222222222222,6.046051664321261e-07,0.6898533333333333,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 09:15:00,-0.36377837035098093,-0.3021022222222222,5.925732031175635e-07,0.66588,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 09:30:00,-0.4277383657994798,-0.3163755555555555,5.880217020526324e-07,0.7441133333333333,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 09:45:00,-0.4531803498157234,-0.2697155555555555,5.824314125435492e-07,0.7228953229398664,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 10:00:00,-0.27649926543727327,-0.2559377777777777,1.4876594954249533e-06,0.5324355555555556,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 10:15:00,-0.04673369891191638,-0.3355877777777777,1.476689694093758e-06,0.38232,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 10:30:00,-0.13945148377510078,-0.2224722222222222,1.483775100785678e-06,0.3619222222222222,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 10:45:00,-0.016065884987608015,-0.28682,1.4405431636339838e-06,0.3028844444444444,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 11:00:00,-1.6999519945390746,-0.2918688888888889,1.6054875500946302,0.3863333333333333,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 11:15:00,-1.6999519965836782,-0.29385,1.3635797743614562,0.6302222222222221,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 11:30:00,-1.6999519958738671,-0.2874355555555555,1.363331995873867,0.6240555555555556,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 11:45:00,-1.6999519949849362,-0.3023507795100222,1.7103538856060694,0.2919488888888889,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 12:00:00,-0.8276416679193513,-0.3192447795823666,0.16280866972394004,0.9840777777777778,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 12:15:00,-0.8225318025975202,-0.3382322222222222,0.16366624704196486,0.9970977777777776,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 12:30:00,-0.7094133437075524,-0.3457541371158392,0.1667991824550933,0.8883682983682983,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 12:45:00,-0.7369660479017173,-0.3188333333333333,0.16755777049679554,0.888241610738255,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 13:00:00,-0.39664997468665536,-0.3201266666666666,1.085797766364749e-06,0.7167755555555556,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 13:15:00,-0.5373322651689467,-0.3083733333333333,1.1540578355173636e-06,0.8457044444444445,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 13:30:00,-0.26980769612292976,-0.3149599999999999,1.0294562630130955e-06,0.5847666666666667,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 13:45:00,-0.5767685394064843,-0.3964766666666667,7.616287066580796e-07,0.9732444444444444,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 14:00:00,-0.20632134808053956,-0.3885885185185185,3.1999323914788658e-06,0.5949066666666666,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 14:15:00,-0.6492238431300169,-0.3919114814814815,3.827094462116598e-06,1.041131111111111,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 14:30:00,9.528844824406774e-07,-0.40989,0.020773491559962044,0.3891155555555555,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 14:45:00,-1.0558276816583969e-06,-0.3767486559139785,0.24723415618610464,0.1295155555555555,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 15:00:00,0.016412601662365855,-1.144763097949886,0.5233571629541867,0.6049933333333334,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 15:15:00,0.0010911799367555224,-2.3171996296296298,1.6391084496928743,0.677,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 15:30:00,0.00403448743700226,-1.0908970370370368,0.41553366071114567,0.6713288888888889,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 15:45:00,-0.023865118045567974,-0.405617037037037,2.1374235015941823e-06,0.42948,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 16:00:00,0.0121199063028969,-0.4196762962962963,0.12661861221562165,0.2809377777777778,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 16:15:00,0.007340934739870445,-0.3521777777777778,0.09616795414901856,0.2486688888888888,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 16:30:00,-0.021563258773149505,-0.2394255555555555,2.0091875082249577e-06,0.2609866666666667,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 16:45:00,6.133148293309036e-07,-0.2332044444444444,0.025634942240726277,0.2075688888888888,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 17:00:00,0.0921928210508159,-0.2901155555555555,0.000318290060295226,0.1976044444444444,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 17:15:00,0.2583189808466526,-0.3376933333333333,0.0003232413755696051,0.0790511111111111,0,0.0,0.0,0.0,0.0,0.0
