datetime,soc
08/04/2024 15:00:00,1.0
08/04/2024 15:15:00,0.999999569668603
08/04/2024 15:30:00,0.9999995255345772
08/04/2024 15:45:00,0.999999640935749
08/04/2024 16:00:00,1.0
08/04/2024 16:15:00,1.0
08/04/2024 16:30:00,0.9834759421570055
08/04/2024 16:45:00,0.9408456337214496
08/04/2024 17:00:00,0.9094010602063769
08/04/2024 17:15:00,0.7495252705731612
08/04/2024 17:30:00,0.6033893705558704
08/04/2024 17:45:00,0.5010851154031651
08/04/2024 18:00:00,0.3157626543208819
08/04/2024 18:15:00,0.2651030005908249
08/04/2024 18:30:00,0.1999743574893149
08/04/2024 18:45:00,0.15465981541131618
08/04/2024 19:00:00,0.1270163053771414
08/04/2024 19:15:00,0.12701624754518842
08/04/2024 19:30:00,0.12701618970878242
08/04/2024 19:45:00,0.1270161318718183
08/04/2024 20:00:00,0.12701607402538279
08/04/2024 20:15:00,0.11620082662291092
08/04/2024 20:30:00,0.10564014114371031
08/04/2024 20:45:00,0.09631106337247163
08/04/2024 21:00:00,0.0868710466759401
08/04/2024 21:15:00,0.0868710719859921
08/04/2024 21:30:00,0.08687109645161861
08/04/2024 21:45:00,0.08687111620331986
08/04/2024 22:00:00,0.0868710972753723
08/04/2024 22:15:00,0.0647357996606413
08/04/2024 22:30:00,0.043269217500194475
08/04/2024 22:45:00,0.02042753506647949
08/04/2024 23:00:00,2.8879366525957906e-07
08/04/2024 23:15:00,3.139866747843396e-07
08/04/2024 23:30:00,3.9633810913558624e-07
08/04/2024 23:45:00,4.20582696319153e-07
09/04/2024 00:00:00,3.390072872758546e-07
09/04/2024 00:15:00,4.214122483069257e-07
09/04/2024 00:30:00,4.862062456826317e-07
09/04/2024 00:45:00,5.12136974614595e-07
09/04/2024 01:00:00,5.614798478445735e-07
09/04/2024 01:15:00,0.05743254729841554
09/04/2024 01:30:00,0.10509206253224038
09/04/2024 01:45:00,0.14863003577768708
09/04/2024 02:00:00,0.18912391618812474
09/04/2024 02:15:00,0.1891254068779401
09/04/2024 02:30:00,0.18912700181268174
09/04/2024 02:45:00,0.18912862605533573
09/04/2024 03:00:00,0.1891301365397336
09/04/2024 03:15:00,0.1891302609746234
09/04/2024 03:30:00,0.18913036460423682
09/04/2024 03:45:00,0.18913046312899337
09/04/2024 04:00:00,0.18913054870235096
09/04/2024 04:15:00,0.18913065550347968
09/04/2024 04:30:00,0.18913074938696628
09/04/2024 04:45:00,0.1891308946678135
09/04/2024 05:00:00,0.1891310104777801
09/04/2024 05:15:00,0.13494013947007416
09/04/2024 05:30:00,0.10287780939637353
09/04/2024 05:45:00,0.07241739170998635
09/04/2024 06:00:00,0.047595355955686806
09/04/2024 06:15:00,0.028070986572368232
09/04/2024 06:30:00,0.013399154788464651
09/04/2024 06:45:00,0.00554116953214292
09/04/2024 07:00:00,2.879786214892571e-07
