datetime,PublicGrid_0 (kW)
2024-01-01T00:00:00Z,0.05971165644171779
2024-01-01T00:15:00Z,0.059751552795031054
2024-01-01T00:30:00Z,0.05976100628930818
2024-01-01T00:45:00Z,0.059925465838509315
2024-01-01T01:00:00Z,0.05976969696969697
2024-01-01T01:15:00Z,0.059780487804878046
2024-01-01T01:30:00Z,0.059792682926829266
2024-01-01T01:45:00Z,0.059882716049382716
2024-01-01T02:00:00Z,0.05987037037037037
2024-01-01T02:15:00Z,0.05974846625766871
2024-01-01T02:30:00Z,0.05984049079754601
2024-01-01T02:45:00Z,0.05986335403726708
2024-01-01T03:00:00Z,0.059876543209876544
2024-01-01T03:15:00Z,0.059893749999999996
2024-01-01T03:30:00Z,0.05985802469135802
2024-01-01T03:45:00Z,0.0599
2024-01-01T04:00:00Z,0.05983950617283951
2024-01-01T04:15:00Z,0.059763636363636366
2024-01-01T04:30:00Z,0.05979754601226994
2024-01-01T04:45:00Z,0.05981987577639752
2024-01-01T05:00:00Z,0.05968292682926829
2024-01-01T05:15:00Z,0.05963803680981595
2024-01-01T05:30:00Z,0.059730061349693254
2024-01-01T05:45:00Z,0.05985975609756097
2024-01-01T06:00:00Z,0.05985889570552147
2024-01-01T06:15:00Z,0.059765432098765434
2024-01-01T06:30:00Z,0.05980864197530864
2024-01-01T06:45:00Z,0.05969135802469136
2024-01-01T07:00:00Z,0.059699386503067484
2024-01-01T07:15:00Z,0.05966875
2024-01-01T07:30:00Z,0.059487654320987654
2024-01-01T07:45:00Z,0.0584601226993865
2024-01-01T08:00:00Z,0.05556707317073171
2024-01-01T08:15:00Z,0.05266257668711656
2024-01-01T08:30:00Z,0.03249390243902439
2024-01-01T08:45:00Z,0.0076932515337423315
2024-01-01T09:00:00Z,-0.02595061728395062
2024-01-01T09:15:00Z,-0.03270807453416149
2024-01-01T09:30:00Z,-0.034679012345679015
2024-01-01T09:45:00Z,-0.03475609756097561
2024-01-01T10:00:00Z,-0.034827160493827156
2024-01-01T10:15:00Z,-0.03578658536585366
2024-01-01T10:30:00Z,-0.0355
2024-01-01T10:45:00Z,-0.03437654320987654
2024-01-01T11:00:00Z,-0.03450920245398773
2024-01-01T11:15:00Z,-0.034327160493827155
2024-01-01T11:30:00Z,-0.03480625
2024-01-01T11:45:00Z,-0.03475
2024-01-01T12:00:00Z,-0.03459006211180125
2024-01-01T12:15:00Z,-0.034333333333333334
2024-01-01T12:30:00Z,-0.034382716049382714
2024-01-01T12:45:00Z,-0.03405590062111801
2024-01-01T13:00:00Z,-0.03336585365853659
2024-01-01T13:15:00Z,-0.03441614906832298
