datetime,soc_svl (-)
2024-01-21 04:15:00,0.038000000000000006
2024-01-21 04:30:00,0.037000000000000005
2024-01-21 04:45:00,0.037000000000000005
2024-01-21 05:00:00,0.036000000000000004
2024-01-21 05:15:00,0.036000000000000004
2024-01-21 05:30:00,0.036000000000000004
2024-01-21 05:45:00,0.035
2024-01-21 06:00:00,0.035
2024-01-21 06:15:00,0.034
2024-01-21 06:30:00,0.034
2024-01-21 06:45:00,0.033
2024-01-21 07:00:00,0.033
2024-01-21 07:15:00,0.033
2024-01-21 07:30:00,0.032
2024-01-21 07:45:00,0.032
2024-01-21 08:00:00,0.031
2024-01-21 08:15:00,0.031
2024-01-21 08:30:00,0.031
2024-01-21 08:45:00,0.05
2024-01-21 09:00:00,0.049
2024-01-21 09:15:00,0.049
2024-01-21 09:30:00,0.048
2024-01-21 09:45:00,0.048
2024-01-21 10:00:00,0.047
2024-01-21 10:15:00,0.047
2024-01-21 10:30:00,0.047
2024-01-21 10:45:00,0.045899999999999996
2024-01-21 11:00:00,0.045899999999999996
2024-01-21 11:15:00,0.045899999999999996
2024-01-21 11:30:00,0.045899999999999996
2024-01-21 11:45:00,0.045
2024-01-21 12:00:00,0.045
2024-01-21 12:15:00,0.045
2024-01-21 12:30:00,0.045899999999999996
2024-01-21 12:45:00,0.045899999999999996
2024-01-21 13:00:00,0.045899999999999996
2024-01-21 13:15:00,0.045899999999999996
2024-01-21 13:30:00,0.045
2024-01-21 13:45:00,0.049
2024-01-21 14:00:00,0.05600000000000001
2024-01-21 14:15:00,0.066
2024-01-21 14:30:00,0.079
2024-01-21 14:45:00,0.08800000000000001
2024-01-21 15:00:00,0.098
2024-01-21 15:15:00,0.098
2024-01-21 15:30:00,0.0969
2024-01-21 15:45:00,0.0969
2024-01-21 16:00:00,0.096
2024-01-21 16:15:00,0.096
2024-01-21 16:30:00,0.095
2024-01-21 16:45:00,0.095
2024-01-21 17:00:00,0.094
2024-01-21 17:15:00,0.094
2024-01-21 17:30:00,0.09300000000000001
2024-01-21 17:45:00,0.09300000000000001
2024-01-21 18:00:00,0.0919
2024-01-21 18:15:00,0.0919
2024-01-21 18:30:00,0.091
2024-01-21 18:45:00,0.091
2024-01-21 19:00:00,0.09
2024-01-21 19:15:00,0.09
2024-01-21 19:30:00,0.08900000000000001
2024-01-21 19:45:00,0.08900000000000001
2024-01-21 20:00:00,0.08800000000000001
2024-01-21 20:15:00,0.08800000000000001
2024-01-21 20:30:00,0.08689999999999999
2024-01-21 20:45:00,0.08689999999999999
2024-01-21 21:00:00,0.086
2024-01-21 21:15:00,0.086
2024-01-21 21:30:00,0.085
2024-01-21 21:45:00,0.085
2024-01-21 22:00:00,0.084
2024-01-21 22:15:00,0.084
2024-01-21 22:30:00,0.083
2024-01-21 22:45:00,0.083
2024-01-21 23:00:00,0.083
2024-01-21 23:15:00,0.0819
2024-01-21 23:30:00,0.0819
2024-01-21 23:45:00,0.081
2024-01-22 00:00:00,0.081
2024-01-22 00:15:00,0.08
2024-01-22 00:30:00,0.08
2024-01-22 00:45:00,0.079
2024-01-22 01:00:00,0.079
2024-01-22 01:15:00,0.078
2024-01-22 01:30:00,0.078
2024-01-22 01:45:00,0.077
2024-01-22 02:00:00,0.077
2024-01-22 02:15:00,0.07600000000000001
2024-01-22 02:30:00,0.045899999999999996
2024-01-22 02:45:00,0.047
2024-01-22 03:00:00,0.033
2024-01-22 03:15:00,0.033
2024-01-22 03:30:00,0.032
2024-01-22 03:45:00,0.032
2024-01-22 04:00:00,0.032
2024-01-22 04:15:00,0.031
2024-01-22 04:30:00,0.031
2024-01-22 04:45:00,0.039
2024-01-22 05:00:00,0.049
2024-01-22 05:15:00,0.049
2024-01-22 05:30:00,0.049
2024-01-22 05:45:00,0.048
2024-01-22 06:00:00,0.048
2024-01-22 06:15:00,0.047
2024-01-22 06:30:00,0.047
2024-01-22 06:45:00,0.045899999999999996
2024-01-22 07:00:00,0.045899999999999996
2024-01-22 07:15:00,0.045899999999999996
2024-01-22 07:30:00,0.045
2024-01-22 07:45:00,0.045
2024-01-22 08:00:00,0.044000000000000004
2024-01-22 08:15:00,0.044000000000000004
2024-01-22 08:30:00,0.043
2024-01-22 08:45:00,0.043
2024-01-22 09:00:00,0.048
2024-01-22 09:15:00,0.053
2024-01-22 09:30:00,0.05600000000000001
2024-01-22 09:45:00,0.061000000000000006
2024-01-22 10:00:00,0.061000000000000006
2024-01-22 10:15:00,0.063
2024-01-22 10:30:00,0.07200000000000001
2024-01-22 10:45:00,0.08
2024-01-22 11:00:00,0.08689999999999999
2024-01-22 11:15:00,0.098
2024-01-22 11:30:00,0.10800000000000001
2024-01-22 11:45:00,0.129
2024-01-22 12:00:00,0.154
2024-01-22 12:15:00,0.182
2024-01-22 12:30:00,0.20900000000000002
2024-01-22 12:45:00,0.23199999999999998
2024-01-22 13:00:00,0.24600000000000002
2024-01-22 13:15:00,0.276
2024-01-22 13:30:00,0.298
2024-01-22 13:45:00,0.309
2024-01-22 14:00:00,0.324
2024-01-22 14:15:00,0.345
2024-01-22 14:30:00,0.3579
2024-01-22 14:45:00,0.36200000000000004
2024-01-22 15:00:00,0.37200000000000005
2024-01-22 15:15:00,0.379
2024-01-22 15:30:00,0.381
2024-01-22 15:45:00,0.381
2024-01-22 16:00:00,0.381
2024-01-22 16:15:00,0.38
2024-01-22 16:30:00,0.38
2024-01-22 16:45:00,0.379
2024-01-22 17:00:00,0.379
2024-01-22 17:15:00,0.3779
2024-01-22 17:30:00,0.3779
2024-01-22 17:45:00,0.377
2024-01-22 18:00:00,0.377
2024-01-22 18:15:00,0.376
2024-01-22 18:30:00,0.376
2024-01-22 18:45:00,0.375
2024-01-22 19:00:00,0.375
2024-01-22 19:15:00,0.374
2024-01-22 19:30:00,0.374
2024-01-22 19:45:00,0.3729
2024-01-22 20:00:00,0.3729
2024-01-22 20:15:00,0.37200000000000005
2024-01-22 20:30:00,0.37200000000000005
2024-01-22 20:45:00,0.371
2024-01-22 21:00:00,0.371
2024-01-22 21:15:00,0.37
2024-01-22 21:30:00,0.37
2024-01-22 21:45:00,0.369
2024-01-22 22:00:00,0.369
2024-01-22 22:15:00,0.3679
2024-01-22 22:30:00,0.3679
2024-01-22 22:45:00,0.36700000000000005
2024-01-22 23:00:00,0.36700000000000005
2024-01-22 23:15:00,0.366
2024-01-22 23:30:00,0.366
2024-01-22 23:45:00,0.365
2024-01-23 00:00:00,0.365
2024-01-23 00:15:00,0.364
2024-01-23 00:30:00,0.364
2024-01-23 00:45:00,0.3629
2024-01-23 01:00:00,0.3629
2024-01-23 01:15:00,0.36200000000000004
2024-01-23 01:30:00,0.36200000000000004
2024-01-23 01:45:00,0.361
2024-01-23 02:00:00,0.361
2024-01-23 02:15:00,0.36
2024-01-23 02:30:00,0.36
2024-01-23 02:45:00,0.359
2024-01-23 03:00:00,0.359
2024-01-23 03:15:00,0.3579
2024-01-23 03:30:00,0.3579
2024-01-23 03:45:00,0.35700000000000004
2024-01-23 04:00:00,0.35700000000000004
2024-01-23 04:15:00,0.35600000000000004
2024-01-23 04:30:00,0.35600000000000004
2024-01-23 04:45:00,0.355
2024-01-23 05:00:00,0.355
2024-01-23 05:15:00,0.354
2024-01-23 05:30:00,0.354
2024-01-23 05:45:00,0.3529
2024-01-23 06:00:00,0.35200000000000004
2024-01-23 06:15:00,0.35200000000000004
2024-01-23 06:30:00,0.35100000000000003
2024-01-23 06:45:00,0.35100000000000003
2024-01-23 07:00:00,0.35
2024-01-23 07:15:00,0.3479
2024-01-23 07:30:00,0.34700000000000003
2024-01-23 07:45:00,0.34700000000000003
2024-01-23 08:00:00,0.34600000000000003
2024-01-23 08:15:00,0.34700000000000003
2024-01-23 08:30:00,0.35
2024-01-23 08:45:00,0.35
2024-01-23 09:00:00,0.35
2024-01-23 09:15:00,0.359
2024-01-23 09:30:00,0.37
2024-01-23 09:45:00,0.381
2024-01-23 10:00:00,0.39899999999999997
2024-01-23 10:15:00,0.414
2024-01-23 10:30:00,0.43800000000000006
2024-01-23 10:45:00,0.456
2024-01-23 11:00:00,0.474
2024-01-23 11:15:00,0.49300000000000005
2024-01-23 11:30:00,0.514
2024-01-23 11:45:00,0.535
2024-01-23 12:00:00,0.5589999999999999
2024-01-23 12:15:00,0.57
2024-01-23 12:30:00,0.581
2024-01-23 12:45:00,0.594
2024-01-23 13:00:00,0.61
2024-01-23 13:15:00,0.627
2024-01-23 13:30:00,0.635
2024-01-23 13:45:00,0.6409
2024-01-23 14:00:00,0.642
2024-01-23 14:15:00,0.642
2024-01-23 14:30:00,0.6409
2024-01-23 14:45:00,0.6409
2024-01-23 15:00:00,0.64
2024-01-23 15:15:00,0.64
2024-01-23 15:30:00,0.639
2024-01-23 15:45:00,0.639
2024-01-23 16:00:00,0.638
2024-01-23 16:15:00,0.637
2024-01-23 16:30:00,0.636
2024-01-23 16:45:00,0.635
2024-01-23 17:00:00,0.635
2024-01-23 17:15:00,0.634
2024-01-23 17:30:00,0.634
2024-01-23 17:45:00,0.633
2024-01-23 18:00:00,0.633
2024-01-23 18:15:00,0.632
2024-01-23 18:30:00,0.632
2024-01-23 18:45:00,0.631
2024-01-23 19:00:00,0.631
2024-01-23 19:15:00,0.63
2024-01-23 19:30:00,0.63
2024-01-23 19:45:00,0.629
2024-01-23 20:00:00,0.629
2024-01-23 20:15:00,0.628
2024-01-23 20:30:00,0.628
2024-01-23 20:45:00,0.627
2024-01-23 21:00:00,0.627
2024-01-23 21:15:00,0.626
2024-01-23 21:30:00,0.626
2024-01-23 21:45:00,0.625
2024-01-23 22:00:00,0.625
2024-01-23 22:15:00,0.624
2024-01-23 22:30:00,0.624
2024-01-23 22:45:00,0.623
2024-01-23 23:00:00,0.623
2024-01-23 23:15:00,0.622
2024-01-23 23:30:00,0.622
2024-01-23 23:45:00,0.621
2024-01-24 00:00:00,0.621
2024-01-24 00:15:00,0.62
2024-01-24 00:30:00,0.62
2024-01-24 00:45:00,0.619
2024-01-24 01:00:00,0.619
2024-01-24 01:15:00,0.618
2024-01-24 01:30:00,0.618
2024-01-24 01:45:00,0.617
2024-01-24 02:00:00,0.617
2024-01-24 02:15:00,0.616
2024-01-24 02:30:00,0.616
2024-01-24 02:45:00,0.615
2024-01-24 03:00:00,0.615
2024-01-24 03:15:00,0.614
2024-01-24 03:30:00,0.614
2024-01-24 03:45:00,0.614
2024-01-24 04:00:00,0.613
2024-01-24 04:15:00,0.613
2024-01-24 04:30:00,0.612
2024-01-24 04:45:00,0.612
2024-01-24 05:00:00,0.611
2024-01-24 05:15:00,0.611
2024-01-24 05:30:00,0.61
2024-01-24 05:45:00,0.61
2024-01-24 06:00:00,0.609
2024-01-24 06:15:00,0.6080000000000001
2024-01-24 06:30:00,0.607
2024-01-24 06:45:00,0.607
2024-01-24 07:00:00,0.606
2024-01-24 07:15:00,0.606
2024-01-24 07:30:00,0.605
2024-01-24 07:45:00,0.604
2024-01-24 08:00:00,0.604
2024-01-24 08:15:00,0.6030000000000001
2024-01-24 08:30:00,0.604
2024-01-24 08:45:00,0.609
2024-01-24 09:00:00,0.616
2024-01-24 09:15:00,0.626
2024-01-24 09:30:00,0.645
2024-01-24 09:45:00,0.665
2024-01-24 10:00:00,0.6859000000000001
2024-01-24 10:15:00,0.7070000000000001
2024-01-24 10:30:00,0.728
2024-01-24 10:45:00,0.75
2024-01-24 11:00:00,0.7709
2024-01-24 11:15:00,0.7929999999999999
2024-01-24 11:30:00,0.8170000000000001
2024-01-24 11:45:00,0.838
2024-01-24 12:00:00,0.862
2024-01-24 12:15:00,0.89
2024-01-24 12:30:00,0.9129999999999999
2024-01-24 12:45:00,0.943
2024-01-24 13:00:00,0.9690000000000001
2024-01-24 13:15:00,0.99
2024-01-24 13:30:00,0.992
2024-01-24 13:45:00,0.992
2024-01-24 14:00:00,0.992
2024-01-24 14:15:00,0.9910000000000001
2024-01-24 14:30:00,0.9910000000000001
2024-01-24 14:45:00,0.992
2024-01-24 15:00:00,0.9710000000000001
2024-01-24 15:15:00,0.9890000000000001
2024-01-24 15:30:00,0.988
2024-01-24 15:45:00,0.99
2024-01-24 16:00:00,0.99
2024-01-24 16:15:00,0.9890000000000001
2024-01-24 16:30:00,0.9890000000000001
2024-01-24 16:45:00,0.988
2024-01-24 17:00:00,0.988
2024-01-24 17:15:00,0.987
2024-01-24 17:30:00,0.987
2024-01-24 17:45:00,0.9860000000000001
2024-01-24 18:00:00,0.9860000000000001
2024-01-24 18:15:00,0.985
2024-01-24 18:30:00,0.985
2024-01-24 18:45:00,0.9840000000000001
2024-01-24 19:00:00,0.9840000000000001
2024-01-24 19:15:00,0.983
2024-01-24 19:30:00,0.983
2024-01-24 19:45:00,0.982
2024-01-24 20:00:00,0.982
2024-01-24 20:15:00,0.9810000000000001
2024-01-24 20:30:00,0.9810000000000001
2024-01-24 20:45:00,0.98
2024-01-24 21:00:00,0.98
2024-01-24 21:15:00,0.9790000000000001
2024-01-24 21:30:00,0.9790000000000001
2024-01-24 21:45:00,0.978
2024-01-24 22:00:00,0.978
2024-01-24 22:15:00,0.977
2024-01-24 22:30:00,0.977
2024-01-24 22:45:00,0.9760000000000001
2024-01-24 23:00:00,0.9760000000000001
2024-01-24 23:15:00,0.975
2024-01-24 23:30:00,0.975
2024-01-24 23:45:00,0.9740000000000001
2024-01-25 00:00:00,0.9740000000000001
2024-01-25 00:15:00,0.9740000000000001
2024-01-25 00:30:00,0.973
2024-01-25 00:45:00,0.973
2024-01-25 01:00:00,0.972
2024-01-25 01:15:00,0.972
2024-01-25 01:30:00,0.9710000000000001
2024-01-25 01:45:00,0.9710000000000001
2024-01-25 02:00:00,0.97
2024-01-25 02:15:00,0.97
2024-01-25 02:30:00,0.9690000000000001
2024-01-25 02:45:00,0.9690000000000001
2024-01-25 03:00:00,0.968
2024-01-25 03:15:00,0.968
2024-01-25 03:30:00,0.9670000000000001
2024-01-25 03:45:00,0.9670000000000001
2024-01-25 04:00:00,0.9660000000000001
2024-01-25 04:15:00,0.9660000000000001
2024-01-25 04:30:00,0.965
2024-01-25 04:45:00,0.965
2024-01-25 05:00:00,0.9640000000000001
2024-01-25 05:15:00,0.9640000000000001
2024-01-25 05:30:00,0.963
2024-01-25 05:45:00,0.963
2024-01-25 06:00:00,0.9620000000000001
2024-01-25 06:15:00,0.9620000000000001
2024-01-25 06:30:00,0.9610000000000001
2024-01-25 06:45:00,0.9610000000000001
2024-01-25 07:00:00,0.96
2024-01-25 07:15:00,0.9590000000000001
2024-01-25 07:30:00,0.9590000000000001
2024-01-25 07:45:00,0.958
2024-01-25 08:00:00,0.958
2024-01-25 08:15:00,0.9570000000000001
2024-01-25 08:30:00,0.9570000000000001
2024-01-25 08:45:00,0.9570000000000001
2024-01-25 09:00:00,0.958
2024-01-25 09:15:00,0.963
2024-01-25 09:30:00,0.968
2024-01-25 09:45:00,0.975
2024-01-25 10:00:00,0.9910000000000001
2024-01-25 10:15:00,0.9910000000000001
2024-01-25 10:30:00,0.9910000000000001
2024-01-25 10:45:00,0.992
2024-01-25 11:00:00,0.992
2024-01-25 11:15:00,0.992
2024-01-25 11:30:00,0.992
2024-01-25 11:45:00,0.9910000000000001
2024-01-25 12:00:00,0.963
2024-01-25 12:15:00,0.9670000000000001
2024-01-25 12:30:00,0.972
2024-01-25 12:45:00,0.978
2024-01-25 13:00:00,0.983
2024-01-25 13:15:00,0.9910000000000001
2024-01-25 13:30:00,0.9910000000000001
2024-01-25 13:45:00,0.9910000000000001
2024-01-25 14:00:00,0.9910000000000001
2024-01-25 14:15:00,0.9910000000000001
2024-01-25 14:30:00,0.9910000000000001
2024-01-25 14:45:00,0.99
2024-01-25 15:00:00,0.99
2024-01-25 15:15:00,0.9890000000000001
2024-01-25 15:30:00,0.9890000000000001
2024-01-25 15:45:00,0.988
2024-01-25 16:00:00,0.988
2024-01-25 16:15:00,0.987
2024-01-25 16:30:00,0.9860000000000001
2024-01-25 16:45:00,0.9860000000000001
2024-01-25 17:00:00,0.985
2024-01-25 17:15:00,0.9840000000000001
2024-01-25 17:30:00,0.9840000000000001
2024-01-25 17:45:00,0.983
2024-01-25 18:00:00,0.983
2024-01-25 18:15:00,0.983
2024-01-25 18:30:00,0.982
2024-01-25 18:45:00,0.982
2024-01-25 19:00:00,0.9810000000000001
2024-01-25 19:15:00,0.9810000000000001
2024-01-25 19:30:00,0.98
2024-01-25 19:45:00,0.98
2024-01-25 20:00:00,0.9790000000000001
2024-01-25 20:15:00,0.9790000000000001
2024-01-25 20:30:00,0.978
2024-01-25 20:45:00,0.978
2024-01-25 21:00:00,0.977
2024-01-25 21:15:00,0.977
2024-01-25 21:30:00,0.9760000000000001
2024-01-25 21:45:00,0.9760000000000001
2024-01-25 22:00:00,0.975
2024-01-25 22:15:00,0.975
2024-01-25 22:30:00,0.9740000000000001
2024-01-25 22:45:00,0.9740000000000001
2024-01-25 23:00:00,0.973
2024-01-25 23:15:00,0.973
2024-01-25 23:30:00,0.972
2024-01-25 23:45:00,0.972
2024-01-26 00:00:00,0.9710000000000001
2024-01-26 00:15:00,0.9710000000000001
2024-01-26 00:30:00,0.97
2024-01-26 00:45:00,0.97
2024-01-26 01:00:00,0.9690000000000001
2024-01-26 01:15:00,0.9690000000000001
2024-01-26 01:30:00,0.968
2024-01-26 01:45:00,0.968
2024-01-26 02:00:00,0.9670000000000001
2024-01-26 02:15:00,0.9670000000000001
2024-01-26 02:30:00,0.9660000000000001
2024-01-26 02:45:00,0.9660000000000001
2024-01-26 03:00:00,0.965
2024-01-26 03:15:00,0.965
2024-01-26 03:30:00,0.9640000000000001
2024-01-26 03:45:00,0.9640000000000001
2024-01-26 04:00:00,0.9640000000000001
2024-01-26 04:15:00,0.963
2024-01-26 04:30:00,0.963
2024-01-26 04:45:00,0.9620000000000001
2024-01-26 05:00:00,0.9620000000000001
2024-01-26 05:15:00,0.9610000000000001
2024-01-26 05:30:00,0.9610000000000001
2024-01-26 05:45:00,0.96
2024-01-26 06:00:00,0.96
2024-01-26 06:15:00,0.9590000000000001
2024-01-26 06:30:00,0.9590000000000001
2024-01-26 06:45:00,0.958
2024-01-26 07:00:00,0.958
2024-01-26 07:15:00,0.9570000000000001
2024-01-26 07:30:00,0.9560000000000001
2024-01-26 07:45:00,0.955
2024-01-26 08:00:00,0.955
2024-01-26 08:15:00,0.9540000000000001
2024-01-26 08:30:00,0.9540000000000001
2024-01-26 08:45:00,0.953
2024-01-26 09:00:00,0.953
2024-01-26 09:15:00,0.9520000000000001
2024-01-26 09:30:00,0.9520000000000001
2024-01-26 09:45:00,0.9610000000000001
2024-01-26 10:00:00,0.9740000000000001
2024-01-26 10:15:00,0.9890000000000001
2024-01-26 10:30:00,0.992
2024-01-26 10:45:00,0.978
2024-01-26 11:00:00,0.9560000000000001
2024-01-26 11:15:00,0.9490000000000001
2024-01-26 11:30:00,0.9740000000000001
2024-01-26 11:45:00,0.9910000000000001
2024-01-26 12:00:00,0.987
2024-01-26 12:15:00,0.9540000000000001
2024-01-26 12:30:00,0.9660000000000001
2024-01-26 12:45:00,0.9840000000000001
2024-01-26 13:00:00,0.9860000000000001
2024-01-26 13:15:00,0.948
2024-01-26 13:30:00,0.9670000000000001
2024-01-26 13:45:00,0.9910000000000001
2024-01-26 14:00:00,0.992
2024-01-26 14:15:00,0.992
2024-01-26 14:30:00,0.91
2024-01-26 14:45:00,0.8490000000000001
2024-01-26 15:00:00,0.85
2024-01-26 15:15:00,0.8690000000000001
2024-01-26 15:30:00,0.855
2024-01-26 15:45:00,0.8610000000000001
2024-01-26 16:00:00,0.862
2024-01-26 16:15:00,0.862
2024-01-26 16:30:00,0.8610000000000001
2024-01-26 16:45:00,0.8610000000000001
2024-01-26 17:00:00,0.86
2024-01-26 17:15:00,0.86
2024-01-26 17:30:00,0.8590000000000001
2024-01-26 17:45:00,0.8590000000000001
2024-01-26 18:00:00,0.858
2024-01-26 18:15:00,0.858
2024-01-26 18:30:00,0.857
2024-01-26 18:45:00,0.857
2024-01-26 19:00:00,0.8560000000000001
2024-01-26 19:15:00,0.8560000000000001
2024-01-26 19:30:00,0.855
2024-01-26 19:45:00,0.855
2024-01-26 20:00:00,0.855
2024-01-26 20:15:00,0.8540000000000001
2024-01-26 20:30:00,0.8540000000000001
2024-01-26 20:45:00,0.853
2024-01-26 21:00:00,0.853
2024-01-26 21:15:00,0.852
2024-01-26 21:30:00,0.852
2024-01-26 21:45:00,0.8510000000000001
2024-01-26 22:00:00,0.8510000000000001
2024-01-26 22:15:00,0.85
2024-01-26 22:30:00,0.85
2024-01-26 22:45:00,0.8490000000000001
2024-01-26 23:00:00,0.8490000000000001
2024-01-26 23:15:00,0.848
2024-01-26 23:30:00,0.848
2024-01-26 23:45:00,0.847
2024-01-27 00:00:00,0.847
2024-01-27 00:15:00,0.8460000000000001
2024-01-27 00:30:00,0.8460000000000001
2024-01-27 00:45:00,0.845
2024-01-27 01:00:00,0.845
2024-01-27 01:15:00,0.8440000000000001
2024-01-27 01:30:00,0.8440000000000001
2024-01-27 01:45:00,0.843
2024-01-27 02:00:00,0.843
2024-01-27 02:15:00,0.8420000000000001
2024-01-27 02:30:00,0.8420000000000001
2024-01-27 02:45:00,0.8410000000000001
2024-01-27 03:00:00,0.8410000000000001
2024-01-27 03:15:00,0.84
2024-01-27 03:30:00,0.84
2024-01-27 03:45:00,0.8390000000000001
2024-01-27 04:00:00,0.8390000000000001
2024-01-27 04:15:00,0.838
2024-01-27 04:30:00,0.838
2024-01-27 04:45:00,0.8370000000000001
2024-01-27 05:00:00,0.8370000000000001
2024-01-27 05:15:00,0.8360000000000001
2024-01-27 05:30:00,0.8360000000000001
2024-01-27 05:45:00,0.835
2024-01-27 06:00:00,0.835
2024-01-27 06:15:00,0.8340000000000001
2024-01-27 06:30:00,0.8340000000000001
2024-01-27 06:45:00,0.833
2024-01-27 07:00:00,0.8310000000000001
2024-01-27 07:15:00,0.83
2024-01-27 07:30:00,0.83
2024-01-27 07:45:00,0.8290000000000001
2024-01-27 08:00:00,0.8290000000000001
2024-01-27 08:15:00,0.828
2024-01-27 08:30:00,0.828
2024-01-27 08:45:00,0.828
2024-01-27 09:00:00,0.8310000000000001
2024-01-27 09:15:00,0.8370000000000001
2024-01-27 09:30:00,0.8490000000000001
2024-01-27 09:45:00,0.87
2024-01-27 10:00:00,0.8910000000000001
2024-01-27 10:15:00,0.916
2024-01-27 10:30:00,0.9540000000000001
2024-01-27 10:45:00,0.977
2024-01-27 11:00:00,0.992
2024-01-27 11:15:00,0.992
2024-01-27 11:30:00,0.992
2024-01-27 11:45:00,0.992
2024-01-27 12:00:00,0.992
2024-01-27 12:15:00,0.992
2024-01-27 12:30:00,1.0
2024-01-27 12:45:00,1.0
2024-01-27 13:00:00,1.0
2024-01-27 13:15:00,1.0
2024-01-27 13:30:00,1.0
2024-01-27 13:45:00,1.0
2024-01-27 14:00:00,1.0
2024-01-27 14:15:00,1.0
2024-01-27 14:30:00,1.0
2024-01-27 14:45:00,1.0
2024-01-27 15:00:00,1.0
2024-01-27 15:15:00,0.9940000000000001
2024-01-27 15:30:00,0.9940000000000001
2024-01-27 15:45:00,0.993
2024-01-27 16:00:00,0.993
2024-01-27 16:15:00,0.992
2024-01-27 16:30:00,0.992
2024-01-27 16:45:00,0.9910000000000001
2024-01-27 17:00:00,0.99
2024-01-27 17:15:00,0.99
2024-01-27 17:30:00,0.9890000000000001
2024-01-27 17:45:00,0.9890000000000001
2024-01-27 18:00:00,0.988
2024-01-27 18:15:00,0.988
2024-01-27 18:30:00,0.987
2024-01-27 18:45:00,0.987
2024-01-27 19:00:00,0.9860000000000001
2024-01-27 19:15:00,0.9860000000000001
2024-01-27 19:30:00,0.985
2024-01-27 19:45:00,0.985
2024-01-27 20:00:00,0.9840000000000001
2024-01-27 20:15:00,0.9840000000000001
2024-01-27 20:30:00,0.983
2024-01-27 20:45:00,0.983
2024-01-27 21:00:00,0.982
2024-01-27 21:15:00,0.982
2024-01-27 21:30:00,0.9810000000000001
2024-01-27 21:45:00,0.9810000000000001
2024-01-27 22:00:00,0.9810000000000001
2024-01-27 22:15:00,0.98
2024-01-27 22:30:00,0.98
2024-01-27 22:45:00,0.9790000000000001
2024-01-27 23:00:00,0.9790000000000001
2024-01-27 23:15:00,0.978
2024-01-27 23:30:00,0.978
2024-01-27 23:45:00,0.977
2024-01-28 00:00:00,0.977
2024-01-28 00:15:00,0.9760000000000001
2024-01-28 00:30:00,0.9760000000000001
2024-01-28 00:45:00,0.975
2024-01-28 01:00:00,0.975
2024-01-28 01:15:00,0.9740000000000001
2024-01-28 01:30:00,0.9740000000000001
2024-01-28 01:45:00,0.973
2024-01-28 02:00:00,0.973
2024-01-28 02:15:00,0.972
2024-01-28 02:30:00,0.972
2024-01-28 02:45:00,0.9710000000000001
2024-01-28 03:00:00,0.9710000000000001
2024-01-28 03:15:00,0.97
2024-01-28 03:30:00,0.97
2024-01-28 03:45:00,0.9690000000000001
2024-01-28 04:00:00,0.968
2024-01-28 04:15:00,0.968
2024-01-28 04:30:00,0.9670000000000001
2024-01-28 04:45:00,0.9670000000000001
2024-01-28 05:00:00,0.9660000000000001
2024-01-28 05:15:00,0.9660000000000001
2024-01-28 05:30:00,0.965
2024-01-28 05:45:00,0.965
2024-01-28 06:00:00,0.9640000000000001
2024-01-28 06:15:00,0.9640000000000001
2024-01-28 06:30:00,0.963
2024-01-28 06:45:00,0.963
2024-01-28 07:00:00,0.9620000000000001
2024-01-28 07:15:00,0.9610000000000001
2024-01-28 07:30:00,0.96
2024-01-28 07:45:00,0.96
2024-01-28 08:00:00,0.9590000000000001
2024-01-28 08:15:00,0.9590000000000001
2024-01-28 08:30:00,0.958
2024-01-28 08:45:00,0.9590000000000001
2024-01-28 09:00:00,0.9640000000000001
2024-01-28 09:15:00,0.972
2024-01-28 09:30:00,0.9840000000000001
2024-01-28 09:45:00,0.992
2024-01-28 10:00:00,0.992
2024-01-28 10:15:00,0.992
2024-01-28 10:30:00,0.9910000000000001
2024-01-28 10:45:00,0.992
2024-01-28 11:00:00,0.992
2024-01-28 11:15:00,0.992
2024-01-28 11:30:00,1.0
2024-01-28 11:45:00,1.0
2024-01-28 12:00:00,1.0
2024-01-28 12:15:00,1.0
2024-01-28 12:30:00,1.0
2024-01-28 12:45:00,1.0
2024-01-28 13:00:00,1.0
2024-01-28 13:15:00,1.0
2024-01-28 13:30:00,1.0
2024-01-28 13:45:00,1.0
2024-01-28 14:00:00,1.0
2024-01-28 14:15:00,0.9940000000000001
2024-01-28 14:30:00,0.9940000000000001
2024-01-28 14:45:00,0.993
2024-01-28 15:00:00,0.993
2024-01-28 15:15:00,0.992
2024-01-28 15:30:00,0.992
2024-01-28 15:45:00,0.9910000000000001
2024-01-28 16:00:00,0.9910000000000001
2024-01-28 16:15:00,0.99
2024-01-28 16:30:00,0.99
2024-01-28 16:45:00,0.9890000000000001
2024-01-28 17:00:00,0.988
2024-01-28 17:15:00,0.988
2024-01-28 17:30:00,0.987
2024-01-28 17:45:00,0.987
2024-01-28 18:00:00,0.9860000000000001
2024-01-28 18:15:00,0.9860000000000001
2024-01-28 18:30:00,0.985
2024-01-28 18:45:00,0.985
2024-01-28 19:00:00,0.9840000000000001
2024-01-28 19:15:00,0.9840000000000001
2024-01-28 19:30:00,0.983
2024-01-28 19:45:00,0.983
2024-01-28 20:00:00,0.982
2024-01-28 20:15:00,0.982
2024-01-28 20:30:00,0.982
2024-01-28 20:45:00,0.9810000000000001
2024-01-28 21:00:00,0.9810000000000001
2024-01-28 21:15:00,0.98
2024-01-28 21:30:00,0.98
2024-01-28 21:45:00,0.9790000000000001
2024-01-28 22:00:00,0.9790000000000001
2024-01-28 22:15:00,0.978
