datetime,PublicGrid_0_import (kWh)
2024-04-09T14:00:00Z,0.343
2024-04-09T14:15:00Z,0.187
2024-04-09T14:30:00Z,0.039
2024-04-09T14:45:00Z,0.421
2024-04-09T15:00:00Z,0.008
2024-04-09T15:15:00Z,0.003
2024-04-09T15:30:00Z,0.01
2024-04-09T15:45:00Z,0.003
2024-04-09T16:00:00Z,0.001
2024-04-09T16:15:00Z,0.002
2024-04-09T16:30:00Z,0.0
2024-04-09T16:45:00Z,0.001
2024-04-09T17:00:00Z,0.001
2024-04-09T17:15:00Z,0.001
2024-04-09T17:30:00Z,0.001
2024-04-09T17:45:00Z,0.0
2024-04-09T18:00:00Z,0.001
2024-04-09T18:15:00Z,0.006
2024-04-09T18:30:00Z,0.001
2024-04-09T18:45:00Z,0.0
2024-04-09T19:00:00Z,0.001
2024-04-09T19:15:00Z,0.001
2024-04-09T19:30:00Z,0.001
2024-04-09T19:45:00Z,0.0
2024-04-09T20:00:00Z,0.001
2024-04-09T20:15:00Z,0.0
2024-04-09T20:30:00Z,0.001
2024-04-09T20:45:00Z,0.0
2024-04-09T21:00:00Z,1.385
2024-04-09T21:15:00Z,1.942
2024-04-09T21:30:00Z,0.341
2024-04-09T21:45:00Z,0.0550000000002328
2024-04-09T22:00:00Z,0.0639999999997671
2024-04-09T22:15:00Z,0.066
2024-04-09T22:30:00Z,1.879000000000233
2024-04-09T22:45:00Z,1.962
2024-04-09T23:00:00Z,1.9439999999997672
2024-04-09T23:15:00Z,1.947
2024-04-09T23:30:00Z,1.932
2024-04-09T23:45:00Z,1.937
2024-04-10T00:00:00Z,1.946
2024-04-10T00:15:00Z,1.933
2024-04-10T00:30:00Z,1.856
2024-04-10T00:45:00Z,1.444
2024-04-10T01:00:00Z,1.146
2024-04-10T01:15:00Z,0.8960000000002328
2024-04-10T01:30:00Z,0.6739999999997671
2024-04-10T01:45:00Z,0.088
2024-04-10T02:00:00Z,0.088
2024-04-10T02:15:00Z,0.086
2024-04-10T02:30:00Z,0.116
2024-04-10T02:45:00Z,0.071
2024-04-10T03:00:00Z,0.07
2024-04-10T03:15:00Z,0.07
2024-04-10T03:30:00Z,0.071
2024-04-10T03:45:00Z,0.053
2024-04-10T04:00:00Z,0.063
2024-04-10T04:15:00Z,0.083
2024-04-10T04:30:00Z,0.084
2024-04-10T04:45:00Z,0.114
2024-04-10T05:00:00Z,0.16
2024-04-10T05:15:00Z,0.103
2024-04-10T05:30:00Z,0.078
2024-04-10T05:45:00Z,0.074
2024-04-10T06:00:00Z,0.059
2024-04-10T06:15:00Z,0.024
2024-04-10T06:30:00Z,0.01
2024-04-10T06:45:00Z,0.0019999999997671
2024-04-10T07:00:00Z,0.0010000000002328
2024-04-10T07:15:00Z,0.0
2024-04-10T07:30:00Z,0.0
2024-04-10T07:45:00Z,0.0
2024-04-10T08:00:00Z,0.0
2024-04-10T08:15:00Z,0.0
2024-04-10T08:30:00Z,0.0
2024-04-10T08:45:00Z,0.002
2024-04-10T09:00:00Z,0.001
2024-04-10T09:15:00Z,0.0
2024-04-10T09:30:00Z,0.001
2024-04-10T09:45:00Z,0.001
2024-04-10T10:00:00Z,0.0
2024-04-10T10:15:00Z,0.0
2024-04-10T10:30:00Z,0.0049999999997671
2024-04-10T10:45:00Z,0.0020000000002328
2024-04-10T11:00:00Z,0.0
2024-04-10T11:15:00Z,0.003
2024-04-10T11:30:00Z,0.007
2024-04-10T11:45:00Z,0.0059999999997671
2024-04-10T12:00:00Z,0.0170000000002328
2024-04-10T12:15:00Z,0.002
2024-04-10T12:30:00Z,0.0009999999997671
2024-04-10T12:45:00Z,0.0030000000002328
2024-04-10T13:00:00Z,0.002
2024-04-10T13:15:00Z,0.0039999999997671
2024-04-10T13:30:00Z,0.0
2024-04-10T13:45:00Z,0.0040000000002328
2024-04-10T14:00:00Z,0.001
2024-04-10T14:15:00Z,0.001
2024-04-10T14:30:00Z,0.0
2024-04-10T14:45:00Z,0.004
2024-04-10T15:00:00Z,0.0
2024-04-10T15:15:00Z,0.2399999999997671
2024-04-10T15:30:00Z,0.0030000000002328
2024-04-10T15:45:00Z,0.0
2024-04-10T16:00:00Z,0.002
2024-04-10T16:15:00Z,0.0
2024-04-10T16:30:00Z,0.0
2024-04-10T16:45:00Z,0.014
2024-04-10T17:00:00Z,0.0
2024-04-10T17:15:00Z,0.345
2024-04-10T17:30:00Z,0.51
2024-04-10T17:45:00Z,0.115
2024-04-10T18:00:00Z,0.0
2024-04-10T18:15:00Z,0.0
2024-04-10T18:30:00Z,0.0
2024-04-10T18:45:00Z,0.0
2024-04-10T19:00:00Z,0.373
2024-04-10T19:15:00Z,0.003
2024-04-10T19:30:00Z,0.0
2024-04-10T19:45:00Z,0.106
2024-04-10T20:00:00Z,0.079
2024-04-10T20:15:00Z,0.065
2024-04-10T20:30:00Z,0.072
2024-04-10T20:45:00Z,0.201
2024-04-10T21:00:00Z,0.427
2024-04-10T21:15:00Z,0.008
2024-04-10T21:30:00Z,0.1
2024-04-10T21:45:00Z,0.207
2024-04-10T22:00:00Z,0.147
2024-04-10T22:15:00Z,0.321
2024-04-10T22:30:00Z,0.001
2024-04-10T22:45:00Z,0.41
2024-04-10T23:00:00Z,0.308
2024-04-10T23:15:00Z,0.256
2024-04-10T23:30:00Z,0.181
2024-04-10T23:45:00Z,0.0
2024-04-11T00:00:00Z,0.164
2024-04-11T00:15:00Z,0.001
2024-04-11T00:30:00Z,0.0
2024-04-11T00:45:00Z,0.0
2024-04-11T01:00:00Z,0.097
2024-04-11T01:15:00Z,0.063
2024-04-11T01:30:00Z,0.158
2024-04-11T01:45:00Z,0.059
2024-04-11T02:00:00Z,0.449
2024-04-11T02:15:00Z,0.045
2024-04-11T02:30:00Z,0.48
2024-04-11T02:45:00Z,0.042
2024-04-11T03:00:00Z,0.414
2024-04-11T03:15:00Z,0.004
2024-04-11T03:30:00Z,0.0
2024-04-11T03:45:00Z,0.097
2024-04-11T04:00:00Z,0.271
2024-04-11T04:15:00Z,0.054
2024-04-11T04:30:00Z,0.496
2024-04-11T04:45:00Z,0.149
2024-04-11T05:00:00Z,0.053
2024-04-11T05:15:00Z,0.0
2024-04-11T05:30:00Z,0.095
2024-04-11T05:45:00Z,0.072
2024-04-11T06:00:00Z,0.1859999999997671
2024-04-11T06:15:00Z,0.0640000000002328
2024-04-11T06:30:00Z,0.24
2024-04-11T06:45:00Z,0.035
2024-04-11T07:00:00Z,0.299
2024-04-11T07:15:00Z,0.021
2024-04-11T07:30:00Z,0.017
2024-04-11T07:45:00Z,0.985
2024-04-11T08:00:00Z,1.025
2024-04-11T08:15:00Z,0.606
2024-04-11T08:30:00Z,1.1199999999997672
2024-04-11T08:45:00Z,0.0460000000002328
2024-04-11T09:00:00Z,0.044
2024-04-11T09:15:00Z,0.345
2024-04-11T09:30:00Z,0.0569999999997671
2024-04-11T09:45:00Z,0.317
2024-04-11T10:00:00Z,0.2810000000002328
2024-04-11T10:15:00Z,0.021
2024-04-11T10:30:00Z,0.0
2024-04-11T10:45:00Z,0.0
2024-04-11T11:00:00Z,1.117
2024-04-11T11:15:00Z,1.854
2024-04-11T11:30:00Z,0.3519999999997671
2024-04-11T11:45:00Z,2.100000000000233
2024-04-11T12:00:00Z,1.336
2024-04-11T12:15:00Z,1.9759999999997675
2024-04-11T12:30:00Z,0.7120000000002328
2024-04-11T12:45:00Z,1.939
2024-04-11T13:00:00Z,2.217
2024-04-11T13:15:00Z,1.902
2024-04-11T13:30:00Z,1.162
2024-04-11T13:45:00Z,1.103
2024-04-11T14:00:00Z,0.416
2024-04-11T14:15:00Z,0.38
2024-04-11T14:30:00Z,0.008
2024-04-11T14:45:00Z,0.0279999999997671
2024-04-11T15:00:00Z,0.0020000000002328
2024-04-11T15:15:00Z,0.001
2024-04-11T15:30:00Z,0.0059999999997671
2024-04-11T15:45:00Z,0.0010000000002328
2024-04-11T16:00:00Z,0.0
2024-04-11T16:15:00Z,0.0
2024-04-11T16:30:00Z,0.003
2024-04-11T16:45:00Z,0.001
2024-04-11T17:00:00Z,0.0
2024-04-11T17:15:00Z,0.001
2024-04-11T17:30:00Z,0.001
2024-04-11T17:45:00Z,0.0
2024-04-11T18:00:00Z,0.0
2024-04-11T18:15:00Z,0.001
2024-04-11T18:30:00Z,0.0
2024-04-11T18:45:00Z,0.0009999999997671
2024-04-11T19:00:00Z,0.0010000000002328
2024-04-11T19:15:00Z,0.0009999999997671
2024-04-11T19:30:00Z,0.0
2024-04-11T19:45:00Z,0.0
2024-04-11T20:00:00Z,0.0010000000002328
2024-04-11T20:15:00Z,0.0
2024-04-11T20:30:00Z,0.001
2024-04-11T20:45:00Z,0.001
2024-04-11T21:00:00Z,0.001
2024-04-11T21:15:00Z,0.0
2024-04-11T21:30:00Z,0.0
2024-04-11T21:45:00Z,0.001
2024-04-11T22:00:00Z,0.0
2024-04-11T22:15:00Z,0.045
2024-04-11T22:30:00Z,1.9189999999997671
2024-04-11T22:45:00Z,1.960000000000233
2024-04-11T23:00:00Z,1.942
2024-04-11T23:15:00Z,1.6379999999997672
2024-04-11T23:30:00Z,1.2720000000002327
2024-04-11T23:45:00Z,1.005
2024-04-12T00:00:00Z,0.773
2024-04-12T00:15:00Z,0.628
2024-04-12T00:30:00Z,0.513
2024-04-12T00:45:00Z,0.416
2024-04-12T01:00:00Z,0.2560000000002328
2024-04-12T01:15:00Z,0.0679999999995343
2024-04-12T01:30:00Z,0.0720000000002328
2024-04-12T01:45:00Z,0.077
2024-04-12T02:00:00Z,0.078
2024-04-12T02:15:00Z,0.0809999999997671
2024-04-12T02:30:00Z,0.0810000000002328
2024-04-12T02:45:00Z,0.057
2024-04-12T03:00:00Z,0.0559999999997671
2024-04-12T03:15:00Z,0.0570000000002328
2024-04-12T03:30:00Z,0.069
2024-04-12T03:45:00Z,0.0659999999997671
2024-04-12T04:00:00Z,0.067
2024-04-12T04:15:00Z,0.0710000000002328
2024-04-12T04:30:00Z,0.076
2024-04-12T04:45:00Z,0.147
2024-04-12T05:00:00Z,0.132
2024-04-12T05:15:00Z,0.071
2024-04-12T05:30:00Z,0.059
2024-04-12T05:45:00Z,0.052
2024-04-12T06:00:00Z,0.0459999999997671
2024-04-12T06:15:00Z,0.087
2024-04-12T06:30:00Z,0.1350000000002328
2024-04-12T06:45:00Z,0.078
2024-04-12T07:00:00Z,0.043
2024-04-12T07:15:00Z,0.106
2024-04-12T07:30:00Z,0.073
2024-04-12T07:45:00Z,0.023
2024-04-12T08:00:00Z,0.001
2024-04-12T08:15:00Z,0.0
2024-04-12T08:30:00Z,0.005
2024-04-12T08:45:00Z,0.006
2024-04-12T09:00:00Z,0.0
2024-04-12T09:15:00Z,0.0
2024-04-12T09:30:00Z,0.002
2024-04-12T09:45:00Z,0.001
2024-04-12T10:00:00Z,0.003
2024-04-12T10:15:00Z,0.0029999999997671
2024-04-12T10:30:00Z,0.0030000000002328
2024-04-12T10:45:00Z,0.004
2024-04-12T11:00:00Z,0.002
2024-04-12T11:15:00Z,0.004
2024-04-12T11:30:00Z,0.0059999999997671
2024-04-12T11:45:00Z,0.0070000000002328
2024-04-12T12:00:00Z,0.006
2024-04-12T12:15:00Z,0.004
2024-04-12T12:30:00Z,0.001
2024-04-12T12:45:00Z,0.001
2024-04-12T13:00:00Z,0.0009999999997671
2024-04-12T13:15:00Z,0.0130000000002328
2024-04-12T13:30:00Z,0.061
2024-04-12T13:45:00Z,0.311
2024-04-12T14:00:00Z,0.305
2024-04-12T14:15:00Z,0.228
2024-04-12T14:30:00Z,0.001
2024-04-12T14:45:00Z,0.068
2024-04-12T15:00:00Z,0.0
2024-04-12T15:15:00Z,0.3109999999997672
2024-04-12T15:30:00Z,0.0020000000002328
2024-04-12T15:45:00Z,0.033
2024-04-12T16:00:00Z,0.507
2024-04-12T16:15:00Z,0.0729999999997671
2024-04-12T16:30:00Z,0.0
2024-04-12T16:45:00Z,0.0
2024-04-12T17:00:00Z,0.0
2024-04-12T17:15:00Z,0.298
2024-04-12T17:30:00Z,0.4680000000002328
2024-04-12T17:45:00Z,0.086
2024-04-12T18:00:00Z,0.0
2024-04-12T18:15:00Z,0.0
2024-04-12T18:30:00Z,0.0
2024-04-12T18:45:00Z,0.0
2024-04-12T19:00:00Z,0.3619999999997672
2024-04-12T19:15:00Z,0.0
2024-04-12T19:30:00Z,0.0
2024-04-12T19:45:00Z,0.1410000000002328
2024-04-12T20:00:00Z,0.1179999999997671
2024-04-12T20:15:00Z,0.0980000000002328
2024-04-12T20:30:00Z,0.084
2024-04-12T20:45:00Z,0.201
2024-04-12T21:00:00Z,0.429
2024-04-12T21:15:00Z,0.008
2024-04-12T21:30:00Z,0.1129999999997671
2024-04-12T21:45:00Z,0.201
2024-04-12T22:00:00Z,0.1320000000002328
2024-04-12T22:15:00Z,0.352
2024-04-12T22:30:00Z,0.146
2024-04-12T22:45:00Z,0.476
2024-04-12T23:00:00Z,0.136
2024-04-12T23:15:00Z,0.349
2024-04-12T23:30:00Z,0.329
2024-04-12T23:45:00Z,0.0019999999997671
2024-04-13T00:00:00Z,0.0240000000002328
2024-04-13T00:15:00Z,0.0
2024-04-13T00:30:00Z,0.0
2024-04-13T00:45:00Z,0.046
2024-04-13T01:00:00Z,0.083
2024-04-13T01:15:00Z,0.0760000000002328
2024-04-13T01:30:00Z,0.2669999999997671
2024-04-13T01:45:00Z,0.0990000000002328
2024-04-13T02:00:00Z,0.422
2024-04-13T02:15:00Z,0.0089999999997671
2024-04-13T02:30:00Z,0.283
2024-04-13T02:45:00Z,0.055
2024-04-13T03:00:00Z,0.183
2024-04-13T03:15:00Z,0.043
2024-04-13T03:30:00Z,0.112
2024-04-13T03:45:00Z,0.0769999999997671
2024-04-13T04:00:00Z,0.3070000000002328
2024-04-13T04:15:00Z,0.0760000000002328
2024-04-13T04:30:00Z,0.422
2024-04-13T04:45:00Z,0.0009999999997671
2024-04-13T05:00:00Z,0.0
2024-04-13T05:15:00Z,0.029
2024-04-13T05:30:00Z,0.079
2024-04-13T05:45:00Z,0.0479999999997671
2024-04-13T06:00:00Z,0.1220000000004656
2024-04-13T06:15:00Z,0.0239999999997671
2024-04-13T06:30:00Z,0.241
2024-04-13T06:45:00Z,0.028
2024-04-13T07:00:00Z,0.35
2024-04-13T07:15:00Z,0.0020000000002328
2024-04-13T07:30:00Z,0.0049999999997671
2024-04-13T07:45:00Z,0.078
2024-04-13T08:00:00Z,0.0049999999997671
2024-04-13T08:15:00Z,0.0
2024-04-13T08:30:00Z,0.0
2024-04-13T08:45:00Z,0.0
2024-04-13T09:00:00Z,0.0
2024-04-13T09:15:00Z,0.317
2024-04-13T09:30:00Z,0.1570000000002328
2024-04-13T09:45:00Z,0.314
2024-04-13T10:00:00Z,0.207
2024-04-13T10:15:00Z,0.026
2024-04-13T10:30:00Z,0.0
2024-04-13T10:45:00Z,0.0
2024-04-13T11:00:00Z,0.0
2024-04-13T11:15:00Z,0.0
2024-04-13T11:30:00Z,0.0
2024-04-13T11:45:00Z,0.097
2024-04-13T12:00:00Z,0.224
2024-04-13T12:15:00Z,0.182
2024-04-13T12:30:00Z,0.18
2024-04-13T12:45:00Z,0.189
2024-04-13T13:00:00Z,0.222
2024-04-13T13:15:00Z,0.215
2024-04-13T13:30:00Z,0.232
2024-04-13T13:45:00Z,0.2369999999997671
2024-04-13T14:00:00Z,0.2390000000002328
2024-04-13T14:15:00Z,0.2229999999997671
2024-04-13T14:30:00Z,0.0
2024-04-13T14:45:00Z,0.1190000000002328
2024-04-13T15:00:00Z,0.001
2024-04-13T15:15:00Z,0.0
2024-04-13T15:30:00Z,0.0
2024-04-13T15:45:00Z,0.0
2024-04-13T16:00:00Z,0.0
2024-04-13T16:15:00Z,0.0
2024-04-13T16:30:00Z,0.0
2024-04-13T16:45:00Z,0.0
2024-04-13T17:00:00Z,0.617
2024-04-13T17:15:00Z,0.612
2024-04-13T17:30:00Z,0.601
2024-04-13T17:45:00Z,0.631
2024-04-13T18:00:00Z,0.135
2024-04-13T18:15:00Z,1.041
2024-04-13T18:30:00Z,0.633
2024-04-13T18:45:00Z,0.9
2024-04-13T19:00:00Z,1.2769999999997672
2024-04-13T19:15:00Z,0.6470000000002328
2024-04-13T19:30:00Z,0.073
2024-04-13T19:45:00Z,0.0789999999997671
2024-04-13T20:00:00Z,0.076
2024-04-13T20:15:00Z,0.0730000000002328
2024-04-13T20:30:00Z,0.071
2024-04-13T20:45:00Z,0.067
2024-04-13T21:00:00Z,0.067
2024-04-13T21:15:00Z,0.057
2024-04-13T21:30:00Z,0.055
2024-04-13T21:45:00Z,0.059
2024-04-13T22:00:00Z,0.0689999999997671
2024-04-13T22:15:00Z,0.0790000000002328
2024-04-13T22:30:00Z,0.078
2024-04-13T22:45:00Z,0.077
2024-04-13T23:00:00Z,0.079
2024-04-13T23:15:00Z,0.072
2024-04-13T23:30:00Z,0.069
2024-04-13T23:45:00Z,0.059
2024-04-14T00:00:00Z,0.059
2024-04-14T00:15:00Z,0.063
2024-04-14T00:30:00Z,1.486
2024-04-14T00:45:00Z,1.522
2024-04-14T01:00:00Z,1.532
2024-04-14T01:15:00Z,1.521
2024-04-14T01:30:00Z,1.5420000000002327
2024-04-14T01:45:00Z,1.535999999999767
2024-04-14T02:00:00Z,1.441
2024-04-14T02:15:00Z,0.073
2024-04-14T02:30:00Z,0.055
2024-04-14T02:45:00Z,0.062
2024-04-14T03:00:00Z,0.069
2024-04-14T03:15:00Z,0.0630000000002328
2024-04-14T03:30:00Z,0.076
2024-04-14T03:45:00Z,0.078
2024-04-14T04:00:00Z,0.0799999999997671
2024-04-14T04:15:00Z,0.08
2024-04-14T04:30:00Z,0.0639999999997671
2024-04-14T04:45:00Z,0.0590000000002328
2024-04-14T05:00:00Z,0.067
2024-04-14T05:15:00Z,0.064
2024-04-14T05:30:00Z,0.056
2024-04-14T05:45:00Z,0.044
2024-04-14T06:00:00Z,0.041
2024-04-14T06:15:00Z,0.042
2024-04-14T06:30:00Z,0.0489999999997671
2024-04-14T06:45:00Z,0.0330000000002328
2024-04-14T07:00:00Z,0.0069999999997671
2024-04-14T07:15:00Z,0.0
2024-04-14T07:30:00Z,0.0020000000002328
2024-04-14T07:45:00Z,0.0040000000002328
2024-04-14T08:00:00Z,0.0
2024-04-14T08:15:00Z,0.0039999999997671
2024-04-14T08:30:00Z,0.043
2024-04-14T08:45:00Z,0.0
2024-04-14T09:00:00Z,0.022
2024-04-14T09:15:00Z,1.157
2024-04-14T09:30:00Z,0.784
2024-04-14T09:45:00Z,0.677
2024-04-14T10:00:00Z,0.577
2024-04-14T10:15:00Z,0.462
2024-04-14T10:30:00Z,0.445
2024-04-14T10:45:00Z,0.295
2024-04-14T11:00:00Z,0.123
2024-04-14T11:15:00Z,0.053
2024-04-14T11:30:00Z,0.019
2024-04-14T11:45:00Z,0.042
2024-04-14T12:00:00Z,0.369
2024-04-14T12:15:00Z,0.285
2024-04-14T12:30:00Z,0.237
2024-04-14T12:45:00Z,0.288
2024-04-14T13:00:00Z,0.262
2024-04-14T13:15:00Z,0.2919999999997671
2024-04-14T13:30:00Z,0.2720000000002328
2024-04-14T13:45:00Z,0.251
2024-04-14T14:00:00Z,0.0639999999997671
2024-04-14T14:15:00Z,0.0800000000002328
2024-04-14T14:30:00Z,0.0
2024-04-14T14:45:00Z,0.0
2024-04-14T15:00:00Z,0.0
2024-04-14T15:15:00Z,0.0
2024-04-14T15:30:00Z,0.0
2024-04-14T15:45:00Z,0.0
2024-04-14T16:00:00Z,0.0
2024-04-14T16:15:00Z,0.0
2024-04-14T16:30:00Z,0.0
2024-04-14T16:45:00Z,0.0
2024-04-14T17:00:00Z,0.0
2024-04-14T17:15:00Z,0.6389999999997672
2024-04-14T17:30:00Z,0.6730000000002329
2024-04-14T17:45:00Z,0.685
2024-04-14T18:00:00Z,0.59
2024-04-14T18:15:00Z,0.4379999999997672
2024-04-14T18:30:00Z,0.0930000000004656
2024-04-14T18:45:00Z,0.0599999999997671
2024-04-14T19:00:00Z,0.079
2024-04-14T19:15:00Z,0.0820000000002328
2024-04-14T19:30:00Z,0.0769999999997671
2024-04-14T19:45:00Z,0.0770000000002328
2024-04-14T20:00:00Z,0.0599999999997671
2024-04-14T20:15:00Z,0.067
2024-04-14T20:30:00Z,0.0650000000002328
2024-04-14T20:45:00Z,0.0549999999997671
2024-04-14T21:00:00Z,0.72
2024-04-14T21:15:00Z,0.6580000000002328
2024-04-14T21:30:00Z,0.0719999999997671
2024-04-14T21:45:00Z,0.08
2024-04-14T22:00:00Z,0.074
2024-04-14T22:15:00Z,0.07
2024-04-14T22:30:00Z,0.0729999999997671
2024-04-14T22:45:00Z,0.0710000000002328
2024-04-14T23:00:00Z,0.071
2024-04-14T23:15:00Z,0.064
2024-04-14T23:30:00Z,0.065
2024-04-14T23:45:00Z,0.073
2024-04-15T00:00:00Z,0.074
2024-04-15T00:15:00Z,0.086
2024-04-15T00:30:00Z,0.0809999999997671
2024-04-15T00:45:00Z,0.0820000000002328
2024-04-15T01:00:00Z,0.0809999999997671
2024-04-15T01:15:00Z,0.0740000000002328
2024-04-15T01:30:00Z,0.0709999999997671
2024-04-15T01:45:00Z,0.1000000000002328
2024-04-15T02:00:00Z,0.061
2024-04-15T02:15:00Z,0.066
2024-04-15T02:30:00Z,0.076
2024-04-15T02:45:00Z,0.087
2024-04-15T03:00:00Z,0.0809999999997671
2024-04-15T03:15:00Z,0.0820000000002328
2024-04-15T03:30:00Z,0.0800000000002328
2024-04-15T03:45:00Z,0.0719999999997671
2024-04-15T04:00:00Z,0.069
2024-04-15T04:15:00Z,0.068
2024-04-15T04:30:00Z,0.066
2024-04-15T04:45:00Z,0.063
2024-04-15T05:00:00Z,0.0669999999997671
2024-04-15T05:15:00Z,0.0810000000002328
2024-04-15T05:30:00Z,0.074
2024-04-15T05:45:00Z,0.063
2024-04-15T06:00:00Z,0.034
2024-04-15T06:15:00Z,0.025
2024-04-15T06:30:00Z,0.022
2024-04-15T06:45:00Z,0.001
2024-04-15T07:00:00Z,0.0
2024-04-15T07:15:00Z,0.0
2024-04-15T07:30:00Z,0.0
2024-04-15T07:45:00Z,0.002
2024-04-15T08:00:00Z,0.002
2024-04-15T08:15:00Z,0.0419999999997671
2024-04-15T08:30:00Z,0.0200000000002328
2024-04-15T08:45:00Z,0.0
2024-04-15T09:00:00Z,0.0089999999997671
2024-04-15T09:15:00Z,0.0
2024-04-15T09:30:00Z,0.0
2024-04-15T09:45:00Z,0.0010000000002328
2024-04-15T10:00:00Z,0.003
2024-04-15T10:15:00Z,0.007
2024-04-15T10:30:00Z,0.0179999999997671
2024-04-15T10:45:00Z,0.0130000000002328
2024-04-15T11:00:00Z,0.0
2024-04-15T11:15:00Z,0.02
2024-04-15T11:30:00Z,0.05
2024-04-15T11:45:00Z,0.2130000000002328
2024-04-15T12:00:00Z,0.3529999999997671
2024-04-15T12:15:00Z,0.387
2024-04-15T12:30:00Z,0.436
2024-04-15T12:45:00Z,0.463
2024-04-15T13:00:00Z,0.464
2024-04-15T13:15:00Z,0.465
2024-04-15T13:30:00Z,0.457
2024-04-15T13:45:00Z,0.323
2024-04-15T14:00:00Z,0.415
2024-04-15T14:15:00Z,0.4580000000002328
2024-04-15T14:30:00Z,0.308
2024-04-15T14:45:00Z,0.3699999999997672
2024-04-15T15:00:00Z,0.213
2024-04-15T15:15:00Z,0.328
2024-04-15T15:30:00Z,0.0
2024-04-15T15:45:00Z,0.004
2024-04-15T16:00:00Z,0.0
2024-04-15T16:15:00Z,0.0
2024-04-15T16:30:00Z,0.0
2024-04-15T16:45:00Z,0.001
2024-04-15T17:00:00Z,0.005
2024-04-15T17:15:00Z,0.0
2024-04-15T17:30:00Z,0.026
2024-04-15T17:45:00Z,0.012
2024-04-15T18:00:00Z,0.001
2024-04-15T18:15:00Z,0.0
2024-04-15T18:30:00Z,0.0
2024-04-15T18:45:00Z,0.0
2024-04-15T19:00:00Z,0.0
