datetime,day_ahead_price (€/kWh)
2024-04-09 06:30:00,0.06305
2024-04-09 06:45:00,0.06305
2024-04-09 07:00:00,0.04647
2024-04-09 07:15:00,0.04647
2024-04-09 07:30:00,0.04647
2024-04-09 07:45:00,0.04647
2024-04-09 08:00:00,0.03252
2024-04-09 08:15:00,0.03252
2024-04-09 08:30:00,0.03252
2024-04-09 08:45:00,0.03252
2024-04-09 09:00:00,0.027120000000000002
2024-04-09 09:15:00,0.027120000000000002
2024-04-09 09:30:00,0.027120000000000002
2024-04-09 09:45:00,0.027120000000000002
2024-04-09 10:00:00,0.01748
2024-04-09 10:15:00,0.01748
2024-04-09 10:30:00,0.01748
2024-04-09 10:45:00,0.01748
2024-04-09 11:00:00,0.00408
2024-04-09 11:15:00,0.00408
2024-04-09 11:30:00,0.00408
2024-04-09 11:45:00,0.00408
2024-04-09 12:00:00,0.00428
2024-04-09 12:15:00,0.00428
2024-04-09 12:30:00,0.00428
2024-04-09 12:45:00,0.00428
2024-04-09 13:00:00,0.019690000000000003
2024-04-09 13:15:00,0.019690000000000003
2024-04-09 13:30:00,0.019690000000000003
2024-04-09 13:45:00,0.019690000000000003
2024-04-09 14:00:00,0.01322
2024-04-09 14:15:00,0.01322
2024-04-09 14:30:00,0.01322
2024-04-09 14:45:00,0.01322
2024-04-09 15:00:00,0.022920000000000003
2024-04-09 15:15:00,0.022920000000000003
2024-04-09 15:30:00,0.022920000000000003
2024-04-09 15:45:00,0.022920000000000003
2024-04-09 16:00:00,0.041909999999999996
2024-04-09 16:15:00,0.041909999999999996
2024-04-09 16:30:00,0.041909999999999996
2024-04-09 16:45:00,0.041909999999999996
2024-04-09 17:00:00,0.05773
2024-04-09 17:15:00,0.05773
2024-04-09 17:30:00,0.05773
2024-04-09 17:45:00,0.05773
2024-04-09 18:00:00,0.05342
2024-04-09 18:15:00,0.05342
2024-04-09 18:30:00,0.05342
2024-04-09 18:45:00,0.05342
2024-04-09 19:00:00,0.04834
2024-04-09 19:15:00,0.04834
2024-04-09 19:30:00,0.04834
2024-04-09 19:45:00,0.04834
2024-04-09 20:00:00,0.04043
2024-04-09 20:15:00,0.04043
2024-04-09 20:30:00,0.04043
2024-04-09 20:45:00,0.04043
2024-04-09 21:00:00,0.025
2024-04-09 21:15:00,0.025
2024-04-09 21:30:00,0.025
2024-04-09 21:45:00,0.025
2024-04-09 22:00:00,0.02584
2024-04-09 22:15:00,0.02584
2024-04-09 22:30:00,0.02584
2024-04-09 22:45:00,0.02584
2024-04-09 23:00:00,0.0066500000000000005
2024-04-09 23:15:00,0.0066500000000000005
2024-04-09 23:30:00,0.0066500000000000005
2024-04-09 23:45:00,0.0066500000000000005
2024-04-10 00:00:00,0.00691
2024-04-10 00:15:00,0.00691
2024-04-10 00:30:00,0.00691
2024-04-10 00:45:00,0.00691
2024-04-10 01:00:00,0.009089999999999999
2024-04-10 01:15:00,0.009089999999999999
2024-04-10 01:30:00,0.009089999999999999
2024-04-10 01:45:00,0.009089999999999999
2024-04-10 02:00:00,0.02053
2024-04-10 02:15:00,0.02053
2024-04-10 02:30:00,0.02053
2024-04-10 02:45:00,0.02053
2024-04-10 03:00:00,0.03822
2024-04-10 03:15:00,0.03822
2024-04-10 03:30:00,0.03822
2024-04-10 03:45:00,0.03822
2024-04-10 04:00:00,0.06915
2024-04-10 04:15:00,0.06915
2024-04-10 04:30:00,0.06915
2024-04-10 04:45:00,0.06915
2024-04-10 05:00:00,0.09963
2024-04-10 05:15:00,0.09963
2024-04-10 05:30:00,0.09963
2024-04-10 05:45:00,0.09963
2024-04-10 06:00:00,0.10928
2024-04-10 06:15:00,0.10928
2024-04-10 06:30:00,0.10928
2024-04-10 06:45:00,0.10928
2024-04-10 07:00:00,0.08356
2024-04-10 07:15:00,0.08356
2024-04-10 07:30:00,0.08356
2024-04-10 07:45:00,0.08356
2024-04-10 08:00:00,0.06758
2024-04-10 08:15:00,0.06758
2024-04-10 08:30:00,0.06758
2024-04-10 08:45:00,0.06758
2024-04-10 09:00:00,0.05299
2024-04-10 09:15:00,0.05299
2024-04-10 09:30:00,0.05299
2024-04-10 09:45:00,0.05299
2024-04-10 10:00:00,0.04251
2024-04-10 10:15:00,0.04251
2024-04-10 10:30:00,0.04251
2024-04-10 10:45:00,0.04251
2024-04-10 11:00:00,0.0258
2024-04-10 11:15:00,0.0258
2024-04-10 11:30:00,0.0258
2024-04-10 11:45:00,0.0258
2024-04-10 12:00:00,0.02218
2024-04-10 12:15:00,0.02218
2024-04-10 12:30:00,0.02218
2024-04-10 12:45:00,0.02218
2024-04-10 13:00:00,0.028300000000000002
2024-04-10 13:15:00,0.028300000000000002
2024-04-10 13:30:00,0.028300000000000002
2024-04-10 13:45:00,0.028300000000000002
2024-04-10 14:00:00,0.0316
2024-04-10 14:15:00,0.0316
2024-04-10 14:30:00,0.0316
2024-04-10 14:45:00,0.0316
2024-04-10 15:00:00,0.06477
2024-04-10 15:15:00,0.06477
2024-04-10 15:30:00,0.06477
2024-04-10 15:45:00,0.06477
2024-04-10 16:00:00,0.07792
2024-04-10 16:15:00,0.07792
2024-04-10 16:30:00,0.07792
2024-04-10 16:45:00,0.07792
2024-04-10 17:00:00,0.10285
2024-04-10 17:15:00,0.10285
2024-04-10 17:30:00,0.10285
2024-04-10 17:45:00,0.10285
2024-04-10 18:00:00,0.1138
2024-04-10 18:15:00,0.1138
2024-04-10 18:30:00,0.1138
2024-04-10 18:45:00,0.1138
2024-04-10 19:00:00,0.08828
2024-04-10 19:15:00,0.08828
2024-04-10 19:30:00,0.08828
2024-04-10 19:45:00,0.08828
2024-04-10 20:00:00,0.07235
2024-04-10 20:15:00,0.07235
2024-04-10 20:30:00,0.07235
2024-04-10 20:45:00,0.07235
2024-04-10 21:00:00,0.05
2024-04-10 21:15:00,0.05
2024-04-10 21:30:00,0.05
2024-04-10 21:45:00,0.05
2024-04-10 22:00:00,0.03049
2024-04-10 22:15:00,0.03049
2024-04-10 22:30:00,0.03049
2024-04-10 22:45:00,0.03049
2024-04-10 23:00:00,0.02293
2024-04-10 23:15:00,0.02293
2024-04-10 23:30:00,0.02293
2024-04-10 23:45:00,0.02293
2024-04-11 00:00:00,0.02054
2024-04-11 00:15:00,0.02054
2024-04-11 00:30:00,0.02054
2024-04-11 00:45:00,0.02054
2024-04-11 01:00:00,0.03664
2024-04-11 01:15:00,0.03664
2024-04-11 01:30:00,0.03664
2024-04-11 01:45:00,0.03664
2024-04-11 02:00:00,0.03761
2024-04-11 02:15:00,0.03761
2024-04-11 02:30:00,0.03761
2024-04-11 02:45:00,0.03761
2024-04-11 03:00:00,0.0325
2024-04-11 03:15:00,0.0325
2024-04-11 03:30:00,0.0325
2024-04-11 03:45:00,0.0325
2024-04-11 04:00:00,0.03866
2024-04-11 04:15:00,0.03866
2024-04-11 04:30:00,0.03866
2024-04-11 04:45:00,0.03866
2024-04-11 05:00:00,0.05201
2024-04-11 05:15:00,0.05201
2024-04-11 05:30:00,0.05201
2024-04-11 05:45:00,0.05201
2024-04-11 06:00:00,0.0522
2024-04-11 06:15:00,0.0522
2024-04-11 06:30:00,0.0522
2024-04-11 06:45:00,0.0522
2024-04-11 07:00:00,0.04639
2024-04-11 07:15:00,0.04639
2024-04-11 07:30:00,0.04639
2024-04-11 07:45:00,0.04639
2024-04-11 08:00:00,0.03329
2024-04-11 08:15:00,0.03329
2024-04-11 08:30:00,0.03329
2024-04-11 08:45:00,0.03329
2024-04-11 09:00:00,0.02996
2024-04-11 09:15:00,0.02996
2024-04-11 09:30:00,0.02996
2024-04-11 09:45:00,0.02996
2024-04-11 10:00:00,0.03277
2024-04-11 10:15:00,0.03277
2024-04-11 10:30:00,0.03277
2024-04-11 10:45:00,0.03277
2024-04-11 11:00:00,0.03199
2024-04-11 11:15:00,0.03199
2024-04-11 11:30:00,0.03199
2024-04-11 11:45:00,0.03199
2024-04-11 12:00:00,0.036109999999999996
2024-04-11 12:15:00,0.036109999999999996
2024-04-11 12:30:00,0.036109999999999996
2024-04-11 12:45:00,0.036109999999999996
2024-04-11 13:00:00,0.05027
2024-04-11 13:15:00,0.05027
2024-04-11 13:30:00,0.05027
2024-04-11 13:45:00,0.05027
2024-04-11 14:00:00,0.06634000000000001
2024-04-11 14:15:00,0.06634000000000001
2024-04-11 14:30:00,0.06634000000000001
2024-04-11 14:45:00,0.06634000000000001
2024-04-11 15:00:00,0.08284
2024-04-11 15:15:00,0.08284
2024-04-11 15:30:00,0.08284
2024-04-11 15:45:00,0.08284
2024-04-11 16:00:00,0.1007
2024-04-11 16:15:00,0.1007
2024-04-11 16:30:00,0.1007
2024-04-11 16:45:00,0.1007
2024-04-11 17:00:00,0.129
2024-04-11 17:15:00,0.129
2024-04-11 17:30:00,0.129
2024-04-11 17:45:00,0.129
2024-04-11 18:00:00,0.11325
2024-04-11 18:15:00,0.11325
2024-04-11 18:30:00,0.11325
2024-04-11 18:45:00,0.11325
2024-04-11 19:00:00,0.09046
2024-04-11 19:15:00,0.09046
2024-04-11 19:30:00,0.09046
2024-04-11 19:45:00,0.09046
2024-04-11 20:00:00,0.07767
2024-04-11 20:15:00,0.07767
2024-04-11 20:30:00,0.07767
2024-04-11 20:45:00,0.07767
2024-04-11 21:00:00,0.06894
2024-04-11 21:15:00,0.06894
2024-04-11 21:30:00,0.06894
2024-04-11 21:45:00,0.06894
2024-04-11 22:00:00,0.05588
2024-04-11 22:15:00,0.05588
2024-04-11 22:30:00,0.05588
2024-04-11 22:45:00,0.05588
2024-04-11 23:00:00,0.05009
2024-04-11 23:15:00,0.05009
2024-04-11 23:30:00,0.05009
2024-04-11 23:45:00,0.05009
2024-04-12 00:00:00,0.046939999999999996
2024-04-12 00:15:00,0.046939999999999996
2024-04-12 00:30:00,0.046939999999999996
2024-04-12 00:45:00,0.046939999999999996
2024-04-12 01:00:00,0.045579999999999996
2024-04-12 01:15:00,0.045579999999999996
2024-04-12 01:30:00,0.045579999999999996
2024-04-12 01:45:00,0.045579999999999996
2024-04-12 02:00:00,0.04
2024-04-12 02:15:00,0.04
2024-04-12 02:30:00,0.04
2024-04-12 02:45:00,0.04
2024-04-12 03:00:00,0.041280000000000004
2024-04-12 03:15:00,0.041280000000000004
2024-04-12 03:30:00,0.041280000000000004
2024-04-12 03:45:00,0.041280000000000004
2024-04-12 04:00:00,0.06645000000000001
2024-04-12 04:15:00,0.06645000000000001
2024-04-12 04:30:00,0.06645000000000001
2024-04-12 04:45:00,0.06645000000000001
2024-04-12 05:00:00,0.08735
2024-04-12 05:15:00,0.08735
2024-04-12 05:30:00,0.08735
2024-04-12 05:45:00,0.08735
2024-04-12 06:00:00,0.08167
2024-04-12 06:15:00,0.08167
2024-04-12 06:30:00,0.08167
2024-04-12 06:45:00,0.08167
2024-04-12 07:00:00,0.0693
2024-04-12 07:15:00,0.0693
2024-04-12 07:30:00,0.0693
2024-04-12 07:45:00,0.0693
2024-04-12 08:00:00,0.030989999999999997
2024-04-12 08:15:00,0.030989999999999997
2024-04-12 08:30:00,0.030989999999999997
2024-04-12 08:45:00,0.030989999999999997
2024-04-12 09:00:00,0.018789999999999998
2024-04-12 09:15:00,0.018789999999999998
2024-04-12 09:30:00,0.018789999999999998
2024-04-12 09:45:00,0.018789999999999998
2024-04-12 10:00:00,0.0
2024-04-12 10:15:00,0.0
2024-04-12 10:30:00,0.0
2024-04-12 10:45:00,0.0
2024-04-12 11:00:00,-5.9999999999999995e-05
2024-04-12 11:15:00,-5.9999999999999995e-05
2024-04-12 11:30:00,-5.9999999999999995e-05
2024-04-12 11:45:00,-5.9999999999999995e-05
2024-04-12 12:00:00,-0.00082
2024-04-12 12:15:00,-0.00082
2024-04-12 12:30:00,-0.00082
2024-04-12 12:45:00,-0.00082
2024-04-12 13:00:00,-0.00093
2024-04-12 13:15:00,-0.00093
2024-04-12 13:30:00,-0.00093
2024-04-12 13:45:00,-0.00093
2024-04-12 14:00:00,5e-05
2024-04-12 14:15:00,5e-05
2024-04-12 14:30:00,5e-05
2024-04-12 14:45:00,5e-05
2024-04-12 15:00:00,0.02282
2024-04-12 15:15:00,0.02282
2024-04-12 15:30:00,0.02282
2024-04-12 15:45:00,0.02282
2024-04-12 16:00:00,0.04571
2024-04-12 16:15:00,0.04571
2024-04-12 16:30:00,0.04571
2024-04-12 16:45:00,0.04571
2024-04-12 17:00:00,0.0694
2024-04-12 17:15:00,0.0694
2024-04-12 17:30:00,0.0694
2024-04-12 17:45:00,0.0694
2024-04-12 18:00:00,0.06806999999999999
2024-04-12 18:15:00,0.06806999999999999
2024-04-12 18:30:00,0.06806999999999999
2024-04-12 18:45:00,0.06806999999999999
2024-04-12 19:00:00,0.055
2024-04-12 19:15:00,0.055
2024-04-12 19:30:00,0.055
2024-04-12 19:45:00,0.055
2024-04-12 20:00:00,0.05167
2024-04-12 20:15:00,0.05167
2024-04-12 20:30:00,0.05167
2024-04-12 20:45:00,0.05167
2024-04-12 21:00:00,0.040740000000000005
2024-04-12 21:15:00,0.040740000000000005
2024-04-12 21:30:00,0.040740000000000005
2024-04-12 21:45:00,0.040740000000000005
2024-04-12 22:00:00,0.03614
2024-04-12 22:15:00,0.03614
2024-04-12 22:30:00,0.03614
2024-04-12 22:45:00,0.03614
2024-04-12 23:00:00,0.028239999999999998
2024-04-12 23:15:00,0.028239999999999998
2024-04-12 23:30:00,0.028239999999999998
2024-04-12 23:45:00,0.028239999999999998
2024-04-13 00:00:00,0.019600000000000003
2024-04-13 00:15:00,0.019600000000000003
2024-04-13 00:30:00,0.019600000000000003
2024-04-13 00:45:00,0.019600000000000003
2024-04-13 01:00:00,0.01393
2024-04-13 01:15:00,0.01393
2024-04-13 01:30:00,0.01393
2024-04-13 01:45:00,0.01393
2024-04-13 02:00:00,0.01188
2024-04-13 02:15:00,0.01188
2024-04-13 02:30:00,0.01188
2024-04-13 02:45:00,0.01188
2024-04-13 03:00:00,0.0165
2024-04-13 03:15:00,0.0165
2024-04-13 03:30:00,0.0165
2024-04-13 03:45:00,0.0165
2024-04-13 04:00:00,0.020579999999999998
2024-04-13 04:15:00,0.020579999999999998
2024-04-13 04:30:00,0.020579999999999998
2024-04-13 04:45:00,0.020579999999999998
2024-04-13 05:00:00,0.02389
2024-04-13 05:15:00,0.02389
2024-04-13 05:30:00,0.02389
2024-04-13 05:45:00,0.02389
2024-04-13 06:00:00,0.01914
2024-04-13 06:15:00,0.01914
2024-04-13 06:30:00,0.01914
2024-04-13 06:45:00,0.01914
2024-04-13 07:00:00,0.0088
2024-04-13 07:15:00,0.0088
2024-04-13 07:30:00,0.0088
2024-04-13 07:45:00,0.0088
2024-04-13 08:00:00,-2e-05
2024-04-13 08:15:00,-2e-05
2024-04-13 08:30:00,-2e-05
2024-04-13 08:45:00,-2e-05
2024-04-13 09:00:00,-0.009789999999999998
2024-04-13 09:15:00,-0.009789999999999998
2024-04-13 09:30:00,-0.009789999999999998
2024-04-13 09:45:00,-0.009789999999999998
2024-04-13 10:00:00,-0.021
2024-04-13 10:15:00,-0.021
2024-04-13 10:30:00,-0.021
2024-04-13 10:45:00,-0.021
2024-04-13 11:00:00,-0.05
2024-04-13 11:15:00,-0.05
2024-04-13 11:30:00,-0.05
2024-04-13 11:45:00,-0.05
2024-04-13 12:00:00,-0.055009999999999996
2024-04-13 12:15:00,-0.055009999999999996
2024-04-13 12:30:00,-0.055009999999999996
2024-04-13 12:45:00,-0.055009999999999996
2024-04-13 13:00:00,-0.049909999999999996
2024-04-13 13:15:00,-0.049909999999999996
2024-04-13 13:30:00,-0.049909999999999996
2024-04-13 13:45:00,-0.049909999999999996
2024-04-13 14:00:00,-0.01909
2024-04-13 14:15:00,-0.01909
2024-04-13 14:30:00,-0.01909
2024-04-13 14:45:00,-0.01909
2024-04-13 15:00:00,-0.00013000000000000002
2024-04-13 15:15:00,-0.00013000000000000002
2024-04-13 15:30:00,-0.00013000000000000002
2024-04-13 15:45:00,-0.00013000000000000002
2024-04-13 16:00:00,0.01444
2024-04-13 16:15:00,0.01444
2024-04-13 16:30:00,0.01444
2024-04-13 16:45:00,0.01444
2024-04-13 17:00:00,0.027960000000000002
2024-04-13 17:15:00,0.027960000000000002
2024-04-13 17:30:00,0.027960000000000002
2024-04-13 17:45:00,0.027960000000000002
2024-04-13 18:00:00,0.038090000000000006
2024-04-13 18:15:00,0.038090000000000006
2024-04-13 18:30:00,0.038090000000000006
2024-04-13 18:45:00,0.038090000000000006
2024-04-13 19:00:00,0.03489
2024-04-13 19:15:00,0.03489
2024-04-13 19:30:00,0.03489
2024-04-13 19:45:00,0.03489
2024-04-13 20:00:00,0.02188
2024-04-13 20:15:00,0.02188
2024-04-13 20:30:00,0.02188
2024-04-13 20:45:00,0.02188
2024-04-13 21:00:00,0.011380000000000001
2024-04-13 21:15:00,0.011380000000000001
2024-04-13 21:30:00,0.011380000000000001
2024-04-13 21:45:00,0.011380000000000001
2024-04-13 22:00:00,0.0024100000000000002
2024-04-13 22:15:00,0.0024100000000000002
2024-04-13 22:30:00,0.0024100000000000002
2024-04-13 22:45:00,0.0024100000000000002
2024-04-13 23:00:00,0.00165
2024-04-13 23:15:00,0.00165
2024-04-13 23:30:00,0.00165
2024-04-13 23:45:00,0.00165
2024-04-14 00:00:00,0.00121
2024-04-14 00:15:00,0.00121
2024-04-14 00:30:00,0.00121
2024-04-14 00:45:00,0.00121
2024-04-14 01:00:00,0.00133
2024-04-14 01:15:00,0.00133
2024-04-14 01:30:00,0.00133
2024-04-14 01:45:00,0.00133
2024-04-14 02:00:00,0.00278
2024-04-14 02:15:00,0.00278
2024-04-14 02:30:00,0.00278
2024-04-14 02:45:00,0.00278
2024-04-14 03:00:00,0.0061200000000000004
2024-04-14 03:15:00,0.0061200000000000004
2024-04-14 03:30:00,0.0061200000000000004
2024-04-14 03:45:00,0.0061200000000000004
2024-04-14 04:00:00,0.01286
2024-04-14 04:15:00,0.01286
2024-04-14 04:30:00,0.01286
2024-04-14 04:45:00,0.01286
2024-04-14 05:00:00,0.013
2024-04-14 05:15:00,0.013
2024-04-14 05:30:00,0.013
2024-04-14 05:45:00,0.013
2024-04-14 06:00:00,0.00775
2024-04-14 06:15:00,0.00775
2024-04-14 06:30:00,0.00775
2024-04-14 06:45:00,0.00775
2024-04-14 07:00:00,0.0
2024-04-14 07:15:00,0.0
2024-04-14 07:30:00,0.0
2024-04-14 07:45:00,0.0
2024-04-14 08:00:00,0.0015400000000000001
2024-04-14 08:15:00,0.0015400000000000001
2024-04-14 08:30:00,0.0015400000000000001
2024-04-14 08:45:00,0.0015400000000000001
2024-04-14 09:00:00,-0.002
2024-04-14 09:15:00,-0.002
2024-04-14 09:30:00,-0.002
2024-04-14 09:45:00,-0.002
2024-04-14 10:00:00,-0.013099999999999999
2024-04-14 10:15:00,-0.013099999999999999
2024-04-14 10:30:00,-0.013099999999999999
2024-04-14 10:45:00,-0.013099999999999999
2024-04-14 11:00:00,-0.026969999999999997
2024-04-14 11:15:00,-0.026969999999999997
2024-04-14 11:30:00,-0.026969999999999997
2024-04-14 11:45:00,-0.026969999999999997
2024-04-14 12:00:00,-0.03565
2024-04-14 12:15:00,-0.03565
2024-04-14 12:30:00,-0.03565
2024-04-14 12:45:00,-0.03565
2024-04-14 13:00:00,-0.03995
2024-04-14 13:15:00,-0.03995
2024-04-14 13:30:00,-0.03995
2024-04-14 13:45:00,-0.03995
2024-04-14 14:00:00,-0.00625
2024-04-14 14:15:00,-0.00625
2024-04-14 14:30:00,-0.00625
2024-04-14 14:45:00,-0.00625
2024-04-14 15:00:00,0.00157
2024-04-14 15:15:00,0.00157
2024-04-14 15:30:00,0.00157
2024-04-14 15:45:00,0.00157
2024-04-14 16:00:00,0.04337
2024-04-14 16:15:00,0.04337
2024-04-14 16:30:00,0.04337
2024-04-14 16:45:00,0.04337
2024-04-14 17:00:00,0.08681
2024-04-14 17:15:00,0.08681
2024-04-14 17:30:00,0.08681
2024-04-14 17:45:00,0.08681
2024-04-14 18:00:00,0.12375
2024-04-14 18:15:00,0.12375
2024-04-14 18:30:00,0.12375
2024-04-14 18:45:00,0.12375
2024-04-14 19:00:00,0.117
2024-04-14 19:15:00,0.117
2024-04-14 19:30:00,0.117
2024-04-14 19:45:00,0.117
2024-04-14 20:00:00,0.06483
2024-04-14 20:15:00,0.06483
2024-04-14 20:30:00,0.06483
2024-04-14 20:45:00,0.06483
2024-04-14 21:00:00,0.05331
2024-04-14 21:15:00,0.05331
2024-04-14 21:30:00,0.05331
2024-04-14 21:45:00,0.05331
2024-04-14 22:00:00,0.04775
2024-04-14 22:15:00,0.04775
2024-04-14 22:30:00,0.04775
2024-04-14 22:45:00,0.04775
2024-04-14 23:00:00,0.04418
2024-04-14 23:15:00,0.04418
2024-04-14 23:30:00,0.04418
2024-04-14 23:45:00,0.04418
2024-04-15 00:00:00,0.041299999999999996
2024-04-15 00:15:00,0.041299999999999996
2024-04-15 00:30:00,0.041299999999999996
2024-04-15 00:45:00,0.041299999999999996
2024-04-15 01:00:00,0.04
2024-04-15 01:15:00,0.04
2024-04-15 01:30:00,0.04
2024-04-15 01:45:00,0.04
2024-04-15 02:00:00,0.039310000000000005
2024-04-15 02:15:00,0.039310000000000005
2024-04-15 02:30:00,0.039310000000000005
2024-04-15 02:45:00,0.039310000000000005
2024-04-15 03:00:00,0.045259999999999995
2024-04-15 03:15:00,0.045259999999999995
2024-04-15 03:30:00,0.045259999999999995
2024-04-15 03:45:00,0.045259999999999995
2024-04-15 04:00:00,0.046799999999999994
2024-04-15 04:15:00,0.046799999999999994
2024-04-15 04:30:00,0.046799999999999994
2024-04-15 04:45:00,0.046799999999999994
2024-04-15 05:00:00,0.07981999999999999
2024-04-15 05:15:00,0.07981999999999999
2024-04-15 05:30:00,0.07981999999999999
2024-04-15 05:45:00,0.07981999999999999
2024-04-15 06:00:00,0.056
2024-04-15 06:15:00,0.056
2024-04-15 06:30:00,0.056
2024-04-15 06:45:00,0.056
2024-04-15 07:00:00,0.053619999999999994
2024-04-15 07:15:00,0.053619999999999994
2024-04-15 07:30:00,0.053619999999999994
2024-04-15 07:45:00,0.053619999999999994
2024-04-15 08:00:00,0.01016
2024-04-15 08:15:00,0.01016
2024-04-15 08:30:00,0.01016
2024-04-15 08:45:00,0.01016
2024-04-15 09:00:00,0.02677
2024-04-15 09:15:00,0.02677
2024-04-15 09:30:00,0.02677
2024-04-15 09:45:00,0.02677
2024-04-15 10:00:00,0.02548
2024-04-15 10:15:00,0.02548
2024-04-15 10:30:00,0.02548
2024-04-15 10:45:00,0.02548
2024-04-15 11:00:00,0.02085
2024-04-15 11:15:00,0.02085
2024-04-15 11:30:00,0.02085
2024-04-15 11:45:00,0.02085
2024-04-15 12:00:00,0.00901
2024-04-15 12:15:00,0.00901
2024-04-15 12:30:00,0.00901
2024-04-15 12:45:00,0.00901
2024-04-15 13:00:00,0.0066
2024-04-15 13:15:00,0.0066
2024-04-15 13:30:00,0.0066
2024-04-15 13:45:00,0.0066
2024-04-15 14:00:00,0.00237
2024-04-15 14:15:00,0.00237
2024-04-15 14:30:00,0.00237
2024-04-15 14:45:00,0.00237
2024-04-15 15:00:00,0.0268
2024-04-15 15:15:00,0.0268
2024-04-15 15:30:00,0.0268
2024-04-15 15:45:00,0.0268
2024-04-15 16:00:00,0.04732
2024-04-15 16:15:00,0.04732
2024-04-15 16:30:00,0.04732
2024-04-15 16:45:00,0.04732
2024-04-15 17:00:00,0.054020000000000006
2024-04-15 17:15:00,0.054020000000000006
2024-04-15 17:30:00,0.054020000000000006
2024-04-15 17:45:00,0.054020000000000006
2024-04-15 18:00:00,0.05589
2024-04-15 18:15:00,0.05589
2024-04-15 18:30:00,0.05589
2024-04-15 18:45:00,0.05589
2024-04-15 19:00:00,0.05167
2024-04-15 19:15:00,0.05167
2024-04-15 19:30:00,0.05167
2024-04-15 19:45:00,0.05167
2024-04-15 20:00:00,0.03867
2024-04-15 20:15:00,0.03867
2024-04-15 20:30:00,0.03867
2024-04-15 20:45:00,0.03867
2024-04-15 21:00:00,0.02506
2024-04-15 21:15:00,0.02506
2024-04-15 21:30:00,0.02506
2024-04-15 21:45:00,0.02506
2024-04-15 22:00:00,0.00044
2024-04-15 22:15:00,0.00044
2024-04-15 22:30:00,0.00044
2024-04-15 22:45:00,0.00044
2024-04-15 23:00:00,0.0
2024-04-15 23:15:00,0.0
2024-04-15 23:30:00,0.0
2024-04-15 23:45:00,0.0
2024-04-16 00:00:00,-0.00023
2024-04-16 00:15:00,-0.00023
2024-04-16 00:30:00,-0.00023
2024-04-16 00:45:00,-0.00023
2024-04-16 01:00:00,-0.00027
2024-04-16 01:15:00,-0.00027
2024-04-16 01:30:00,-0.00027
2024-04-16 01:45:00,-0.00027
2024-04-16 02:00:00,0.00597
2024-04-16 02:15:00,0.00597
2024-04-16 02:30:00,0.00597
2024-04-16 02:45:00,0.00597
2024-04-16 03:00:00,0.01297
2024-04-16 03:15:00,0.01297
2024-04-16 03:30:00,0.01297
2024-04-16 03:45:00,0.01297
2024-04-16 04:00:00,0.02314
2024-04-16 04:15:00,0.02314
2024-04-16 04:30:00,0.02314
2024-04-16 04:45:00,0.02314
2024-04-16 05:00:00,0.04675
2024-04-16 05:15:00,0.04675
2024-04-16 05:30:00,0.04675
2024-04-16 05:45:00,0.04675
2024-04-16 06:00:00,0.05132
