datetime,PublicGrid_0 (kW)
2024-01-01T00:00:00Z,0.028529761904761905
2024-01-01T00:15:00Z,0.02882634730538922
2024-01-01T00:30:00Z,0.02887573964497041
2024-01-01T00:45:00Z,0.028845238095238094
2024-01-01T01:00:00Z,0.028905325443786982
2024-01-01T01:15:00Z,0.0287125748502994
2024-01-01T01:30:00Z,0.028696428571428574
2024-01-01T01:45:00Z,0.028726190476190475
2024-01-01T02:00:00Z,0.02883734939759036
2024-01-01T02:15:00Z,0.028767857142857144
2024-01-01T02:30:00Z,0.028909638554216868
2024-01-01T02:45:00Z,0.028847058823529413
2024-01-01T03:00:00Z,0.028821428571428574
2024-01-01T03:15:00Z,0.029107784431137724
2024-01-01T03:30:00Z,0.028970238095238094
2024-01-01T03:45:00Z,0.028847058823529413
2024-01-01T04:00:00Z,0.02909090909090909
2024-01-01T04:15:00Z,0.029129411764705883
2024-01-01T04:30:00Z,0.02906547619047619
2024-01-01T04:45:00Z,0.0289585798816568
2024-01-01T05:00:00Z,0.028929411764705884
2024-01-01T05:15:00Z,0.028818713450292396
2024-01-01T05:30:00Z,0.028758823529411764
2024-01-01T05:45:00Z,0.028864705882352938
2024-01-01T06:00:00Z,0.028878612716763005
2024-01-01T06:15:00Z,0.028901162790697675
2024-01-01T06:30:00Z,0.028748538011695905
2024-01-01T06:45:00Z,0.02875595238095238
2024-01-01T07:00:00Z,0.02874404761904762
2024-01-01T07:15:00Z,0.028644171779141105
2024-01-01T07:30:00Z,0.02876300578034682
2024-01-01T07:45:00Z,0.02863529411764706
2024-01-01T08:00:00Z,0.027532544378698225
2024-01-01T08:15:00Z,0.027408284023668638
2024-01-01T08:30:00Z,0.021355029585798817
2024-01-01T08:45:00Z,0.00018562874251497005
2024-01-01T09:00:00Z,-0.01865868263473054
2024-01-01T09:15:00Z,-0.011345238095238096
2024-01-01T09:30:00Z,-0.0062738095238095235
2024-01-01T09:45:00Z,-0.0030778443113772458
2024-01-01T10:00:00Z,-0.0026470588235294116
2024-01-01T10:15:00Z,-0.0028757396449704143
2024-01-01T10:30:00Z,-0.0013832335329341317
2024-01-01T10:45:00Z,-5.917159763313609e-06
2024-01-01T11:00:00Z,-0.0006428571428571429
2024-01-01T11:15:00Z,-0.0012130177514792899
2024-01-01T11:30:00Z,-0.0013668639053254438
2024-01-01T11:45:00Z,-0.0019580838323353294
2024-01-01T12:00:00Z,-0.0014107142857142858
2024-01-01T12:15:00Z,-0.00031952662721893493
2024-01-01T12:30:00Z,-0.0014378698224852072
2024-01-01T12:45:00Z,-0.0011445783132530121
2024-01-01T13:00:00Z,0.0012455089820359283
2024-01-01T13:15:00Z,-0.000923529411764706
2024-01-01T13:30:00Z,-0.026369047619047622
2024-01-01T13:45:00Z,-0.012773809523809524
2024-01-01T14:00:00Z,-0.0001011904761904762
2024-01-01T14:15:00Z,-0.0004107142857142857
2024-01-01T14:30:00Z,-0.011
2024-01-01T14:45:00Z,0.0027337278106508876
2024-01-01T15:00:00Z,0.0013293413173652694
2024-01-01T15:15:00Z,-0.001886904761904762
2024-01-01T15:30:00Z,-0.0034970059880239522
2024-01-01T15:45:00Z,-0.00238125
2024-01-01T16:00:00Z,-0.001076470588235294
2024-01-01T16:15:00Z,-0.003169590643274854
2024-01-01T16:30:00Z,-0.0030595238095238093
2024-01-01T16:45:00Z,-0.0026488095238095238
2024-01-01T17:00:00Z,-0.0023433734939759033
2024-01-01T17:15:00Z,-0.0034790419161676643
2024-01-01T17:30:00Z,-0.0029457831325301206
2024-01-01T17:45:00Z,-0.0032797619047619047
2024-01-01T18:00:00Z,-0.003562874251497006
2024-01-01T18:15:00Z,-0.0037425149700598802
2024-01-01T18:30:00Z,-0.0038622754491017966
2024-01-01T18:45:00Z,-0.003131736526946108
2024-01-01T19:00:00Z,-0.003682634730538922
2024-01-01T19:15:00Z,-0.0038181818181818182
2024-01-01T19:30:00Z,-0.003551515151515152
2024-01-01T19:45:00Z,-0.0037857142857142855
2024-01-01T20:00:00Z,-0.0033214285714285715
2024-01-01T20:15:00Z,-0.0037724550898203596
2024-01-01T20:30:00Z,-0.00343030303030303
2024-01-01T20:45:00Z,-0.0035595238095238093
2024-01-01T21:00:00Z,-0.001216867469879518
2024-01-01T21:15:00Z,-0.0010240963855421687
2024-01-01T21:30:00Z,-0.0014821428571428572
2024-01-01T21:45:00Z,-0.0007590361445783132
2024-01-01T22:00:00Z,-0.0017425149700598804
2024-01-01T22:15:00Z,-0.0035449101796407186
2024-01-01T22:30:00Z,-0.001891566265060241
2024-01-01T22:45:00Z,-0.002574850299401198
2024-01-01T23:00:00Z,-0.0027544910179640716
2024-01-01T23:15:00Z,-0.00037575757575757573
2024-01-01T23:30:00Z,0.0003652694610778443
2024-01-01T23:45:00Z,0.0002976190476190476
2024-01-02T00:00:00Z,-0.0011976047904191617
2024-01-02T00:15:00Z,-0.0026707317073170734
2024-01-02T00:30:00Z,-0.003238372093023256
2024-01-02T00:45:00Z,-0.0019464285714285714
2024-01-02T01:00:00Z,-0.0029161676646706587
2024-01-02T01:15:00Z,-0.0032797619047619047
2024-01-02T01:30:00Z,-0.002718562874251497
2024-01-02T01:45:00Z,-0.0018579881656804733
2024-01-02T02:00:00Z,0.00032142857142857147
2024-01-02T02:15:00Z,-0.0028452380952380956
2024-01-02T02:30:00Z,-0.0023988095238095235
2024-01-02T02:45:00Z,-0.0032023809523809526
2024-01-02T03:00:00Z,-0.0033154761904761907
2024-01-02T03:15:00Z,-0.0036467065868263475
2024-01-02T03:30:00Z,-0.002885542168674699
2024-01-02T03:45:00Z,-0.0028511904761904763
2024-01-02T04:00:00Z,-0.0008427672955974843
2024-01-02T04:15:00Z,-0.00236046511627907
2024-01-02T04:30:00Z,0.0003592814371257485
2024-01-02T04:45:00Z,-0.0024437869822485207
2024-01-02T05:00:00Z,0.0017125748502994011
2024-01-02T05:15:00Z,-0.002488095238095238
2024-01-02T05:30:00Z,-0.0038035714285714283
2024-01-02T05:45:00Z,-0.0017142857142857142
2024-01-02T06:00:00Z,-0.001625
2024-01-02T06:15:00Z,0.001
2024-01-02T06:30:00Z,-0.0005808383233532934
2024-01-02T06:45:00Z,-0.0009700598802395209
2024-01-02T07:00:00Z,-0.0030297619047619045
2024-01-02T07:15:00Z,-0.0027784431137724552
2024-01-02T07:30:00Z,-0.0021736526946107785
2024-01-02T07:45:00Z,-0.0012035928143712576
2024-01-02T08:00:00Z,-0.003178571428571428
2024-01-02T08:15:00Z,-0.0008154761904761905
2024-01-02T08:30:00Z,-0.0024121212121212122
2024-01-02T08:45:00Z,-0.0021707317073170734
2024-01-02T09:00:00Z,0.013099999999999999
2024-01-02T09:15:00Z,-0.0036369047619047618
2024-01-02T09:30:00Z,0.0007425149700598802
2024-01-02T09:45:00Z,0.016714285714285716
2024-01-02T10:00:00Z,0.012706586826347305
2024-01-02T10:15:00Z,0.008802395209580838
2024-01-02T10:30:00Z,0.0035868263473053893
2024-01-02T10:45:00Z,0.004437869822485207
2024-01-02T11:00:00Z,0.014202380952380952
2024-01-02T11:15:00Z,0.013658682634730539
2024-01-02T11:30:00Z,0.01268452380952381
2024-01-02T11:45:00Z,0.016236686390532544
2024-01-02T12:00:00Z,0.000378698224852071
2024-01-02T12:15:00Z,-0.014293413173652694
2024-01-02T12:30:00Z,-0.016666666666666666
2024-01-02T12:45:00Z,-0.006227544910179641
2024-01-02T13:00:00Z,0.009921212121212122
2024-01-02T13:15:00Z,0.011337278106508876
2024-01-02T13:30:00Z,-0.004850299401197604
2024-01-02T13:45:00Z,0.01552694610778443
2024-01-02T14:00:00Z,0.022898809523809526
2024-01-02T14:15:00Z,0.024892857142857144
2024-01-02T14:30:00Z,0.026302083333333334
2024-01-02T14:45:00Z,0.026
2024-01-02T15:00:00Z,
2024-01-02T15:15:00Z,
2024-01-02T15:30:00Z,0.026
2024-01-03T07:45:00Z,
2024-01-03T08:00:00Z,
2024-01-03T08:15:00Z,
2024-01-03T08:30:00Z,
2024-01-03T08:45:00Z,
2024-01-03T09:00:00Z,
2024-01-03T09:15:00Z,
2024-01-03T09:30:00Z,
2024-01-03T09:45:00Z,
2024-01-03T10:00:00Z,
2024-01-03T10:15:00Z,
2024-01-03T10:30:00Z,
2024-01-03T10:45:00Z,
2024-01-03T11:00:00Z,0.028166666666666666
2024-01-03T11:15:00Z,0.009421686746987951
2024-01-03T11:30:00Z,0.16410119047619048
2024-01-03T11:45:00Z,0.16984023668639053
2024-01-03T12:00:00Z,0.20523214285714286
2024-01-03T12:15:00Z,0.12335714285714286
2024-01-03T12:30:00Z,0.11264497041420118
2024-01-03T12:45:00Z,0.20307784431137724
2024-01-03T13:00:00Z,0.05866265060240964
2024-01-03T13:15:00Z,0.06383333333333334
2024-01-03T13:30:00Z,0.21867065868263472
2024-01-03T13:45:00Z,0.23670833333333335
