datetime,Battery_0_elec,Consumer_0_elec,PublicGrid_0_elec,SolarPv_0_elec,Charger_0_elec,Battery_0_heat,Consumer_0_heat,PublicGrid_0_heat,SolarPv_0_heat,Charger_0_heat
09/04/2024 15:00:00,0.5397697646165526,-1.144763097949886,0.0,0.6049933333333334,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 15:15:00,1.6401996296296297,-2.3171996296296298,0.0,0.677,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 15:30:00,0.4195681481481479,-1.0908970370370368,0.0,0.6713288888888889,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 15:45:00,-0.023862962962962975,-0.405617037037037,0.0,0.42948,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 16:00:00,0.13873851851851854,-0.4196762962962963,0.0,0.2809377777777778,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 16:15:00,0.10350888888888901,-0.3521777777777778,0.0,0.2486688888888888,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 16:30:00,-0.021561111111111197,-0.2394255555555555,0.0,0.2609866666666667,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 16:45:00,0.025635555555555606,-0.2332044444444444,0.0,0.2075688888888888,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 17:00:00,0.09251111111111113,-0.2901155555555555,0.0,0.1976044444444444,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 17:15:00,0.2586422222222222,-0.3376933333333333,0.0,0.0790511111111111,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 17:30:00,0.29492851851851865,-0.3344818518518519,0.0,0.0395533333333333,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 17:45:00,0.3002681481481481,-0.3223614814814814,0.0,0.0220933333333333,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 18:00:00,0.35225333333333336,-0.35688,0.0,0.0046266666666666,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 18:15:00,0.6940711111111111,-0.6940711111111111,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
