datetime,Battery_0_elec,SolarPv_0_elec,Battery_0_heat,SolarPv_0_heat
08/04/2024 15:00:00,5.898321761533631e-06,1.1566055555555552,0.0,0.0
08/04/2024 15:15:00,4.689955299871816e-07,1.051341999999999,0.0,0.0
08/04/2024 15:30:00,-1.5210005447420006e-06,0.9255228444444444,0.0,0.0
08/04/2024 15:45:00,-5.534198671260751e-06,0.7816826222222221,0.0,0.0
08/04/2024 16:00:00,-0.0,0.8044583555555554,0.0,0.0
08/04/2024 16:15:00,0.03325764378672217,0.5918237333333333,0.0,0.0
08/04/2024 16:30:00,0.42203692014766,0.3992384000000006,0.0,0.0
08/04/2024 16:45:00,0.27217467266235484,0.4074323333333333,0.0,0.0
08/04/2024 17:00:00,1.958902685191848,0.3123709555555556,0.0,0.0
08/04/2024 17:15:00,1.9327806531426273,0.1863809777777778,0.0,0.0
08/04/2024 17:30:00,1.3707918690274323,0.1231473333333333,0.0,0.0
08/04/2024 17:45:00,2.436491879797813,0.1321657777777779,0.0,0.0
08/04/2024 18:00:00,0.6937027385942663,0.0635097777777777,0.0,0.0
08/04/2024 18:15:00,0.8725283687299397,0.0175546666666666,0.0,0.0
08/04/2024 18:30:00,0.6509466647361523,0.0068482222222222,0.0,0.0
08/04/2024 18:45:00,0.4108919982028344,0.0018193333333333,0.0,0.0
08/04/2024 19:00:00,0.3791349568703416,0.0001252222222222,0.0,0.0
08/04/2024 19:15:00,0.41325784005396843,4.433333333333307e-05,0.0,0.0
08/04/2024 19:30:00,0.38819996260565226,4.248888888888874e-05,0.0,0.0
08/04/2024 19:45:00,0.3754548614118929,3.122222222222197e-05,0.0,0.0
08/04/2024 20:00:00,0.36287782979997185,4.955555555555547e-06,0.0,0.0
08/04/2024 20:15:00,0.35658223858539617,3.893333333333304e-05,0.0,0.0
08/04/2024 20:30:00,0.32684453922565565,3.9555555555555584e-06,0.0,0.0
08/04/2024 20:45:00,0.3238699673190482,4.4444444444444454e-08,0.0,0.0
08/04/2024 21:00:00,0.32381258162181625,6.666666666666668e-08,0.0,0.0
08/04/2024 21:15:00,0.3467015049789088,2.2222222222222227e-07,0.0,0.0
08/04/2024 21:30:00,0.3382512625362191,4.000000000000002e-06,0.0,0.0
08/04/2024 21:45:00,0.32881082646921095,8.444444444444448e-07,0.0,0.0
08/04/2024 22:00:00,0.3308270743338871,1.1844444444444423e-05,0.0,0.0
08/04/2024 22:15:00,0.32182366500606624,6.999999999999993e-06,0.0,0.0
08/04/2024 22:30:00,0.3414357549750091,2.422222222222223e-06,0.0,0.0
08/04/2024 22:45:00,0.3029985785955219,3.297777777777773e-05,0.0,0.0
08/04/2024 23:00:00,0.25078144018315945,1.911111111111112e-06,0.0,0.0
08/04/2024 23:15:00,0.2649927668191235,0.0,0.0,0.0
08/04/2024 23:30:00,0.2658589775930941,2.888888888888889e-07,0.0,0.0
08/04/2024 23:45:00,0.2972571528573407,4.88888888888889e-07,0.0,0.0
09/04/2024 00:00:00,5.567106344877359e-07,7.955555555555546e-06,0.0,0.0
09/04/2024 00:15:00,5.594488078678486e-07,4.111111111111114e-06,0.0,0.0
09/04/2024 00:30:00,5.538225218907999e-07,0.0,0.0,0.0
09/04/2024 00:45:00,5.504805791017844e-07,7.333333333333337e-07,0.0,0.0
09/04/2024 01:00:00,-0.19936353647069346,0.0,0.0,0.0
09/04/2024 01:15:00,-0.1864473971081303,0.0,0.0,0.0
09/04/2024 01:30:00,-0.15232107564988892,0.0,0.0,0.0
09/04/2024 01:45:00,-0.14967295755009086,0.0,0.0,0.0
09/04/2024 02:00:00,-2.30208447003149e-05,0.0,0.0,0.0
09/04/2024 02:15:00,-1.93760249975784e-05,0.0,0.0,0.0
09/04/2024 02:30:00,-2.3468178194286187e-05,0.0,0.0,0.0
09/04/2024 02:45:00,-4.563505999523396e-06,0.0,0.0,0.0
09/04/2024 03:00:00,-2.4307126955472844e-06,1.2888888888888897e-06,0.0,0.0
09/04/2024 03:15:00,-2.174923571604174e-06,4.615034168564927e-05,0.0,0.0
09/04/2024 03:30:00,-1.9362968879760333e-06,3.048888888888878e-05,0.0,0.0
09/04/2024 03:45:00,-9.908920721167607e-07,4.657777777777783e-05,0.0,0.0
09/04/2024 04:00:00,-1.3792971432022666e-06,2e-07,0.0,0.0
09/04/2024 04:15:00,-2.5769801468422348e-06,0.0,0.0,0.0
09/04/2024 04:30:00,-4.9197845585312735e-06,0.0,0.0,0.0
09/04/2024 04:45:00,-6.143225985051006e-06,0.0002100888888888,0.0,0.0
09/04/2024 05:00:00,0.7458101366178665,0.0075164285714285,0.0,0.0
09/04/2024 05:15:00,0.4367743454387176,0.0220857555555555,0.0,0.0
09/04/2024 05:30:00,0.4213331522984387,0.0626969333333333,0.0,0.0
09/04/2024 05:45:00,0.31047034229786385,0.0965055497777778,0.0,0.0
09/04/2024 06:00:00,0.23360308886913653,0.111508711111111,0.0,0.0
09/04/2024 06:15:00,0.17755024317550086,0.0988551777777778,0.0,0.0
09/04/2024 06:30:00,0.05034773445825736,0.1788953111111112,0.0,0.0
09/04/2024 06:45:00,0.006655329670282016,0.2125818,0.0,0.0
09/04/2024 07:00:00,1.4284202532048319e-06,0.2262126222222222,0.0,0.0
09/04/2024 07:15:00,-0.0353462183591236,0.3155719111111109,0.0,0.0
09/04/2024 07:30:00,-0.21035248493522155,0.4575278222222225,0.0,0.0
09/04/2024 07:45:00,-0.23949711091386303,0.4874042222222222,0.0,0.0
09/04/2024 08:00:00,-0.24735968137696043,0.5257959555555554,0.0,0.0
09/04/2024 08:15:00,-0.14679828287643532,0.4945106222222225,0.0,0.0
09/04/2024 08:30:00,-0.13851234839268975,0.4856142444444445,0.0,0.0
09/04/2024 08:45:00,-0.3350153284888608,0.6829237333333331,0.0,0.0
09/04/2024 09:00:00,-0.758745980660425,1.1042173333333338,0.0,0.0
09/04/2024 09:15:00,-0.7310485642541515,1.0577533777777774,0.0,0.0
09/04/2024 09:30:00,-0.842357313474496,1.1803964444444446,0.0,0.0
09/04/2024 09:45:00,-0.8541863921209385,1.149507333333333,0.0,0.0
09/04/2024 10:00:00,-0.5694476490180003,0.8410495555555558,0.0,0.0
09/04/2024 10:15:00,-0.26880609247339515,0.6077491111111114,0.0,0.0
09/04/2024 10:30:00,-0.3338671779083439,0.5803766666666668,0.0,0.0
09/04/2024 10:45:00,-0.18036552537555117,0.4875671555555557,0.0,0.0
09/04/2024 11:00:00,-1.332758698375553,0.6022130888888887,0.0,0.0
09/04/2024 11:15:00,-1.6579630848470326,0.9872691111111112,0.0,0.0
09/04/2024 11:30:00,-1.649674943751055,0.9930933333333342,0.0,0.0
09/04/2024 11:45:00,-1.1888872019350631,0.467664222222222,0.0,0.0
09/04/2024 12:00:00,-1.1986803647678324,1.561417333333334,0.0,0.0
09/04/2024 12:15:00,-1.215009006824073,1.5834555555555565,0.0,0.0
09/04/2024 12:30:00,-1.0193777880853732,1.408654484304933,0.0,0.0
09/04/2024 12:45:00,-1.052833422663972,1.4156066666666676,0.0,0.0
09/04/2024 13:00:00,-0.7833496815809499,1.1324888888888895,0.0,0.0
09/04/2024 13:15:00,-0.9816530799397535,1.344135022222222,0.0,0.0
09/04/2024 13:30:00,-0.563326937908246,0.9425703555555554,0.0,0.0
09/04/2024 13:45:00,-1.0615437544285313,1.5454000222222226,0.0,0.0
09/04/2024 14:00:00,-0.5345656124038386,0.9413648666666669,0.0,0.0
09/04/2024 14:15:00,-1.2171099724856362,1.6538828222222206,0.0,0.0
09/04/2024 14:30:00,-0.20945399183929964,0.6299381555555548,0.0,0.0
09/04/2024 14:45:00,-1.0443774403699393e-06,0.2205455333333332,0.0,0.0
09/04/2024 15:00:00,0.06010819616625462,0.9692142666666658,0.0,0.0
09/04/2024 15:15:00,0.4576600778958285,1.0890057333333332,0.0,0.0
09/04/2024 15:30:00,0.0022642982539927176,1.0769704666666664,0.0,0.0
09/04/2024 15:45:00,-0.2708781248914767,0.6813271555555563,0.0,0.0
09/04/2024 16:00:00,-0.03806005287941763,0.456121266666667,0.0,0.0
09/04/2024 16:15:00,-0.021766346320623544,0.4078111111111112,0.0,0.0
09/04/2024 16:30:00,-0.1496672839595077,0.4264351111111113,0.0,0.0
09/04/2024 16:45:00,-0.08854992206728252,0.3441229999999999,0.0,0.0
09/04/2024 17:00:00,-0.0072916464091983815,0.3232752666666667,0.0,0.0
