datetime,Consumer_0_elec,PublicGrid_0_elec,Charger_0_elec,Consumer_0_heat,PublicGrid_0_heat,Charger_0_heat
09/04/2024 05:45:00,-0.4069902684666662,0.1310502900679241,0,0.0,0.0,0.0
09/04/2024 06:00:00,-0.3451149111111114,-0.023818050081377162,0,0.0,0.0,0.0
09/04/2024 06:15:00,-0.2764094074074074,-0.07209651559798111,0,0.0,0.0,0.0
09/04/2024 06:30:00,-0.2292455555555554,-0.13001461889892194,0,0.0,0.0,0.0
09/04/2024 06:45:00,-0.2192428814814815,-0.08623501377050292,0,0.0,0.0,0.0
09/04/2024 07:00:00,-0.2659071333333335,0.06438895644160646,0,0.0,0.0,0.0
09/04/2024 07:15:00,-0.2802258666666667,-0.046448462699415174,0,0.0,0.0,0.0
09/04/2024 07:30:00,-0.2471755111111112,-0.15571968852673507,0,0.0,0.0,0.0
09/04/2024 07:45:00,-0.2479072814814813,0.01572570171743401,0,0.0,0.0,0.0
09/04/2024 08:00:00,-0.2784366740740743,0.013543508133508131,0,0.0,0.0,0.0
09/04/2024 08:15:00,-0.3477127333333329,0.15652110436308003,0,0.0,0.0,0.0
09/04/2024 08:30:00,-0.3471022888888889,0.03722086300060615,0,0.0,0.0,0.0
09/04/2024 08:45:00,-0.3479088000000001,-0.1697792883749633,0,0.0,0.0,0.0
09/04/2024 09:00:00,-0.3454719259259257,-0.3584342382562821,0,0.0,0.0,0.0
09/04/2024 09:15:00,-0.3267053851851852,-0.012283913456391127,0,0.0,0.0,0.0
09/04/2024 09:30:00,-0.3380397037037038,-0.052838762570745046,0,0.0,0.0,0.0
09/04/2024 09:45:00,-0.2953215185185185,0.05747684278984688,0,0.0,0.0,0.0
09/04/2024 10:00:00,-0.2716033333333332,0.25126959372765345,0,0.0,0.0,0.0
09/04/2024 10:15:00,-0.3389444444444441,0.4867531257430518,0,0.0,0.0,0.0
09/04/2024 10:30:00,-0.2465108666666666,0.17763430134274333,0,0.0,0.0,0.0
09/04/2024 10:45:00,-0.3072030222222222,0.3193119298574386,0,0.0,0.0,0.0
09/04/2024 11:00:00,-0.3437998666666667,1.822403056436329,0,0.0,0.0,0.0
09/04/2024 11:15:00,-0.3297602222222221,1.8277760223537651,0,0.0,0.0,0.0
09/04/2024 11:30:00,-0.3177146666666666,1.213001270819396,0,0.0,0.0,0.0
09/04/2024 11:45:00,-0.3365797327394211,1.132761932189909,0,0.0,0.0,0.0
09/04/2024 12:00:00,-0.3629231121281465,-0.07093952861859787,0,0.0,0.0,0.0
09/04/2024 12:15:00,-0.3686326666666666,-0.3390298498320885,0,0.0,0.0,0.0
09/04/2024 12:30:00,-0.3894619489559163,-0.10359872800868919,0,0.0,0.0,0.0
09/04/2024 12:45:00,-0.3629595555555557,-0.2521137739866507,0,0.0,0.0,0.0
09/04/2024 13:00:00,-0.3491404444444446,-0.29549755063177024,0,0.0,0.0,0.0
09/04/2024 13:15:00,-0.3624831999999997,-0.7662711199641509,0,0.0,0.0,0.0
09/04/2024 13:30:00,-0.3792438444444441,-0.3460292773673166,0,0.0,0.0,0.0
09/04/2024 13:45:00,-0.483856688888889,-0.7333048563023139,0,0.0,0.0,0.0
09/04/2024 14:00:00,-0.4068018222222223,0.23626437057220462,0,0.0,0.0,0.0
09/04/2024 14:15:00,-0.4367759333333336,-0.757104948493852,0,0.0,0.0,0.0
09/04/2024 14:30:00,-0.420487022222222,0.34158127633562185,0,0.0,0.0,0.0
09/04/2024 14:45:00,-0.3973407315668201,0.553015661860383,0,0.0,0.0,0.0
09/04/2024 15:00:00,-1.15344709382151,-0.020680188087387696,0,0.0,0.0,0.0
09/04/2024 15:15:00,-2.2363977333333342,0.846178925720428,0,0.0,0.0,0.0
09/04/2024 15:30:00,-1.1261562074074076,0.12162268751084435,0,0.0,0.0,0.0
09/04/2024 15:45:00,-0.4104502074074074,0.1350149805731755,0,0.0,0.0,0.0
09/04/2024 16:00:00,-0.4180616370370366,-0.010340027159209023,0,0.0,0.0,0.0
09/04/2024 16:15:00,-0.3860451259259262,-0.05400362424345937,0,0.0,0.0,0.0
09/04/2024 16:30:00,-0.2767681111111112,-0.23612368481016516,0,0.0,0.0,0.0
09/04/2024 16:45:00,-0.2555733111111112,-0.06840098970817692,0,0.0,0.0,0.0
09/04/2024 17:00:00,-0.3159835555555555,0.0013111254460959915,0,0.0,0.0,0.0
09/04/2024 17:15:00,-0.376027311111111,0.15239967562959905,0,0.0,0.0,0.0
09/04/2024 17:30:00,-0.3758902666666666,0.016644295490839622,0,0.0,0.0,0.0
09/04/2024 17:45:00,-0.3628998074074077,-0.031241275010976732,0,0.0,0.0,0.0
09/04/2024 18:00:00,-0.3911127037037036,0.019289040734064955,0,0.0,0.0,0.0
09/04/2024 18:15:00,-0.7041446666666671,0.31929801348948045,0,0.0,0.0,0.0
09/04/2024 18:30:00,-0.5090958222222223,-0.028580377184600936,0,0.0,0.0,0.0
09/04/2024 18:45:00,-0.4720082814814815,-0.039612679348494384,0,0.0,0.0,0.0
09/04/2024 19:00:00,-0.4488454074074077,0.007782197254644241,0,0.0,0.0,0.0
09/04/2024 19:15:00,-0.4290368777777776,-0.026306237435837432,0,0.0,0.0,0.0
09/04/2024 19:30:00,-0.4670808000000002,0.030289933585094353,0,0.0,0.0,0.0
09/04/2024 19:45:00,-0.3545265777777781,-0.06492131465023654,0,0.0,0.0,0.0
09/04/2024 20:00:00,-0.3383160444444441,0.005022838568355448,0,0.0,0.0,0.0
09/04/2024 20:15:00,-0.3214271481481481,0.0026283366849618184,0,0.0,0.0,0.0
09/04/2024 20:30:00,-0.3191592592592593,0.012977547573113313,0,0.0,0.0,0.0
09/04/2024 20:45:00,-0.3158191703703701,0.009586375766791555,0,0.0,0.0,0.0
09/04/2024 21:00:00,-0.2839197552666666,0.2529862238851934,-2.105555698349018e-06,0.0,0.0,0.0
09/04/2024 21:15:00,-0.1778061877777778,2.4169829346975984,-2.438564290002215,0.0,0.0,0.0
09/04/2024 21:30:00,-0.3726292,3.443151924781903,-6.271410369226348,0.0,0.0,0.0
09/04/2024 21:45:00,-0.3738207407407406,1.6708375828292215,-4.497539569014664,0.0,0.0,0.0
09/04/2024 22:00:00,-0.2641097777777779,-0.07224529366249999,-2.6240626135695124,0.0,0.0,0.0
09/04/2024 22:15:00,-0.2809842148148148,0.03396648064074176,0,0.0,0.0,0.0
09/04/2024 22:30:00,-0.1389366777777778,3.310685472119878,-3.19769888803836,0.0,0.0,0.0
09/04/2024 22:45:00,-0.2351854592592592,3.4383941725978104,-3.228576268814191,0.0,0.0,0.0
09/04/2024 23:00:00,-0.2582552074074074,3.4515070795934677,-3.2196382947644855,0.0,0.0,0.0
09/04/2024 23:15:00,-0.2657276455555554,3.4452687911826363,-3.1984418518680418,0.0,0.0,0.0
09/04/2024 23:30:00,-0.2769432,3.4567654793796083,-3.203256119470591,0.0,0.0,0.0
09/04/2024 23:45:00,-0.2367561088888891,3.441555685566579,-3.2301874839434026,0.0,0.0,0.0
