datetime,PublicGrid_0_import (kWh)
2024-04-13T01:45:00Z,0.003
2024-04-13T02:00:00Z,0.005
2024-04-13T02:15:00Z,0.001
2024-04-13T02:30:00Z,0.0
2024-04-13T02:45:00Z,0.0
2024-04-13T03:00:00Z,0.005
2024-04-13T03:15:00Z,0.012
2024-04-13T03:30:00Z,0.008
2024-04-13T03:45:00Z,0.001
2024-04-13T04:00:00Z,0.0
2024-04-13T04:15:00Z,0.0150000000002328
2024-04-13T04:30:00Z,0.0149999999997671
2024-04-13T04:45:00Z,0.0
2024-04-13T05:00:00Z,0.0
2024-04-13T05:15:00Z,0.0
2024-04-13T05:30:00Z,0.0
2024-04-13T05:45:00Z,0.0
2024-04-13T06:00:00Z,0.0
2024-04-13T06:15:00Z,0.0
2024-04-13T06:30:00Z,0.0030000000002328
2024-04-13T06:45:00Z,0.0
2024-04-13T07:00:00Z,0.0
2024-04-13T07:15:00Z,0.0
2024-04-13T07:30:00Z,0.0
2024-04-13T07:45:00Z,0.0
2024-04-13T08:00:00Z,0.0
2024-04-13T08:15:00Z,0.0
2024-04-13T08:30:00Z,0.0
2024-04-13T08:45:00Z,0.0
2024-04-13T09:00:00Z,0.0149999999997671
2024-04-13T09:15:00Z,0.0
2024-04-13T09:30:00Z,0.009
2024-04-13T09:45:00Z,0.006
2024-04-13T10:00:00Z,0.0
2024-04-13T10:15:00Z,0.0
2024-04-13T10:30:00Z,0.0
2024-04-13T10:45:00Z,0.001
2024-04-13T11:00:00Z,0.0
2024-04-13T11:15:00Z,0.0
2024-04-13T11:30:00Z,0.0
2024-04-13T11:45:00Z,0.006
2024-04-13T12:00:00Z,0.089
2024-04-13T12:15:00Z,0.025
2024-04-13T12:30:00Z,0.0010000000002328
2024-04-13T12:45:00Z,0.0
2024-04-13T13:00:00Z,0.0
2024-04-13T13:15:00Z,0.0
2024-04-13T13:30:00Z,0.0
2024-04-13T13:45:00Z,0.0
2024-04-13T14:00:00Z,0.0
2024-04-13T14:15:00Z,0.0
2024-04-13T14:30:00Z,0.0
2024-04-13T14:45:00Z,0.0039999999997671
2024-04-13T15:00:00Z,0.002
2024-04-13T15:15:00Z,0.003
2024-04-13T15:30:00Z,0.001
2024-04-13T15:45:00Z,0.0
2024-04-13T16:00:00Z,0.0
2024-04-13T16:15:00Z,0.0
2024-04-13T16:30:00Z,0.0
2024-04-13T16:45:00Z,0.0
2024-04-13T17:00:00Z,0.2919999999997671
2024-04-13T17:15:00Z,0.3170000000002328
2024-04-13T17:30:00Z,0.331
2024-04-13T17:45:00Z,0.353
2024-04-13T18:00:00Z,0.35
2024-04-13T18:15:00Z,0.352
2024-04-13T18:30:00Z,0.3549999999997671
2024-04-13T18:45:00Z,0.2460000000002328
2024-04-13T19:00:00Z,0.0
2024-04-13T19:15:00Z,0.0
2024-04-13T19:30:00Z,0.0010000000002328
2024-04-13T19:45:00Z,0.0
2024-04-13T20:00:00Z,0.0
2024-04-13T20:15:00Z,0.0
2024-04-13T20:30:00Z,0.0
2024-04-13T20:45:00Z,0.0
2024-04-13T21:00:00Z,0.0
2024-04-13T21:15:00Z,0.0
2024-04-13T21:30:00Z,0.0
2024-04-13T21:45:00Z,0.0
2024-04-13T22:00:00Z,0.0139999999997671
2024-04-13T22:15:00Z,0.0
2024-04-13T22:30:00Z,0.0
2024-04-13T22:45:00Z,0.0
2024-04-13T23:00:00Z,0.0
2024-04-13T23:15:00Z,0.0
2024-04-13T23:30:00Z,0.0
2024-04-13T23:45:00Z,0.0
2024-04-14T00:00:00Z,0.288
2024-04-14T00:15:00Z,0.298
2024-04-14T00:30:00Z,0.727
2024-04-14T00:45:00Z,0.747
2024-04-14T01:00:00Z,0.767
2024-04-14T01:15:00Z,0.762
2024-04-14T01:30:00Z,0.759
2024-04-14T01:45:00Z,0.75
2024-04-14T02:00:00Z,0.7369999999997672
2024-04-14T02:15:00Z,0.7260000000002328
2024-04-14T02:30:00Z,1.48
2024-04-14T02:45:00Z,1.5030000000002328
2024-04-14T03:00:00Z,1.509999999999767
2024-04-14T03:15:00Z,1.497
2024-04-14T03:30:00Z,1.512
2024-04-14T03:45:00Z,1.525
2024-04-14T04:00:00Z,1.511
2024-04-14T04:15:00Z,1.349000000000233
2024-04-14T04:30:00Z,1.0799999999997671
2024-04-14T04:45:00Z,0.913
2024-04-14T05:00:00Z,0.788
2024-04-14T05:15:00Z,0.686
2024-04-14T05:30:00Z,0.59
2024-04-14T05:45:00Z,0.2980000000002328
2024-04-14T06:00:00Z,0.259
2024-04-14T06:15:00Z,0.2539999999997672
2024-04-14T06:30:00Z,0.263
2024-04-14T06:45:00Z,0.237
2024-04-14T07:00:00Z,0.206
2024-04-14T07:15:00Z,0.204
2024-04-14T07:30:00Z,0.192
2024-04-14T07:45:00Z,0.2020000000002328
2024-04-14T08:00:00Z,0.1199999999997671
2024-04-14T08:15:00Z,0.107
2024-04-14T08:30:00Z,0.145
2024-04-14T08:45:00Z,0.124
2024-04-14T09:00:00Z,0.145
2024-04-14T09:15:00Z,0.142
2024-04-14T09:30:00Z,0.109
2024-04-14T09:45:00Z,0.064
2024-04-14T10:00:00Z,0.0089999999997671
2024-04-14T10:15:00Z,0.0
2024-04-14T10:30:00Z,0.0010000000002328
2024-04-14T10:45:00Z,0.001
2024-04-14T11:00:00Z,0.0
2024-04-14T11:15:00Z,0.0
2024-04-14T11:30:00Z,0.001
2024-04-14T11:45:00Z,0.0
2024-04-14T12:00:00Z,0.001
2024-04-14T12:15:00Z,0.001
2024-04-14T12:30:00Z,0.0
2024-04-14T12:45:00Z,0.0
2024-04-14T13:00:00Z,0.0
2024-04-14T13:15:00Z,0.0
2024-04-14T13:30:00Z,0.0
2024-04-14T13:45:00Z,0.0
2024-04-14T14:00:00Z,0.0
2024-04-14T14:15:00Z,0.0010000000002328
2024-04-14T14:30:00Z,0.0
2024-04-14T14:45:00Z,0.002
2024-04-14T15:00:00Z,0.0
2024-04-14T15:15:00Z,0.0
2024-04-14T15:30:00Z,0.0
2024-04-14T15:45:00Z,0.0
2024-04-14T16:00:00Z,0.0
2024-04-14T16:15:00Z,0.0
2024-04-14T16:30:00Z,0.0
2024-04-14T16:45:00Z,0.0
2024-04-14T17:00:00Z,0.0
2024-04-14T17:15:00Z,0.3409999999997671
2024-04-14T17:30:00Z,0.335
2024-04-14T17:45:00Z,0.3240000000002328
2024-04-14T18:00:00Z,0.1129999999997671
2024-04-14T18:15:00Z,0.0
2024-04-14T18:30:00Z,0.0
2024-04-14T18:45:00Z,0.0
2024-04-14T19:00:00Z,0.0
2024-04-14T19:15:00Z,0.0
2024-04-14T19:30:00Z,0.0
2024-04-14T19:45:00Z,0.0
2024-04-14T20:00:00Z,0.0
2024-04-14T20:15:00Z,0.0
2024-04-14T20:30:00Z,0.0
2024-04-14T20:45:00Z,0.0
2024-04-14T21:00:00Z,0.3470000000002328
2024-04-14T21:15:00Z,0.0179999999997671
2024-04-14T21:30:00Z,0.0
2024-04-14T21:45:00Z,0.0
2024-04-14T22:00:00Z,0.015
2024-04-14T22:15:00Z,0.001
2024-04-14T22:30:00Z,0.0
2024-04-14T22:45:00Z,0.0
2024-04-14T23:00:00Z,0.0
2024-04-14T23:15:00Z,0.0
2024-04-14T23:30:00Z,0.0
2024-04-14T23:45:00Z,0.0
2024-04-15T00:00:00Z,0.3050000000002328
2024-04-15T00:15:00Z,0.3189999999997672
2024-04-15T00:30:00Z,0.312
2024-04-15T00:45:00Z,0.316
2024-04-15T01:00:00Z,0.314
2024-04-15T01:15:00Z,0.31
2024-04-15T01:30:00Z,0.306
2024-04-15T01:45:00Z,0.3310000000002328
2024-04-15T02:00:00Z,0.2949999999997671
2024-04-15T02:15:00Z,0.3
2024-04-15T02:30:00Z,0.3090000000002328
2024-04-15T02:45:00Z,0.3209999999997672
2024-04-15T03:00:00Z,0.313
2024-04-15T03:15:00Z,0.314
2024-04-15T03:30:00Z,0.3150000000002328
2024-04-15T03:45:00Z,0.306
2024-04-15T04:00:00Z,0.306
2024-04-15T04:15:00Z,0.3059999999997672
2024-04-15T04:30:00Z,0.3010000000002328
2024-04-15T04:45:00Z,0.299
2024-04-15T05:00:00Z,0.3009999999997672
2024-04-15T05:15:00Z,0.311
2024-04-15T05:30:00Z,0.3
2024-04-15T05:45:00Z,0.286
2024-04-15T06:00:00Z,0.2559999999997672
2024-04-15T06:15:00Z,0.241
2024-04-15T06:30:00Z,0.2380000000004656
2024-04-15T06:45:00Z,0.1799999999997671
2024-04-15T07:00:00Z,0.182
2024-04-15T07:15:00Z,0.162
2024-04-15T07:30:00Z,0.107
2024-04-15T07:45:00Z,0.0
2024-04-15T08:00:00Z,0.005
2024-04-15T08:15:00Z,0.031
2024-04-15T08:30:00Z,0.015
2024-04-15T08:45:00Z,0.0
2024-04-15T09:00:00Z,0.008
2024-04-15T09:15:00Z,0.0
2024-04-15T09:30:00Z,0.004
2024-04-15T09:45:00Z,0.009
2024-04-15T10:00:00Z,0.003
2024-04-15T10:15:00Z,0.0069999999997671
2024-04-15T10:30:00Z,0.0090000000002328
2024-04-15T10:45:00Z,0.0109999999997671
2024-04-15T11:00:00Z,0.0
2024-04-15T11:15:00Z,0.0120000000002328
2024-04-15T11:30:00Z,0.035
2024-04-15T11:45:00Z,0.0199999999997671
2024-04-15T12:00:00Z,0.0040000000002328
2024-04-15T12:15:00Z,0.006
2024-04-15T12:30:00Z,0.032
2024-04-15T12:45:00Z,0.076
2024-04-15T13:00:00Z,0.075
2024-04-15T13:15:00Z,0.044
2024-04-15T13:30:00Z,0.041
2024-04-15T13:45:00Z,0.003
2024-04-15T14:00:00Z,0.022
2024-04-15T14:15:00Z,0.07
2024-04-15T14:30:00Z,0.033
2024-04-15T14:45:00Z,0.054
2024-04-15T15:00:00Z,0.126
2024-04-15T15:15:00Z,0.063
2024-04-15T15:30:00Z,0.0829999999997671
2024-04-15T15:45:00Z,0.2580000000002328
2024-04-15T16:00:00Z,0.08
2024-04-15T16:15:00Z,0.001
2024-04-15T16:30:00Z,0.075
2024-04-15T16:45:00Z,0.0160000000002328
2024-04-15T17:00:00Z,0.0
2024-04-15T17:15:00Z,0.0
2024-04-15T17:30:00Z,0.0
2024-04-15T17:45:00Z,0.0
2024-04-15T18:00:00Z,0.0
2024-04-15T18:15:00Z,0.0
2024-04-15T18:30:00Z,0.0
2024-04-15T18:45:00Z,0.0
2024-04-15T19:00:00Z,0.0
2024-04-15T19:15:00Z,0.0
2024-04-15T19:30:00Z,0.0
2024-04-15T19:45:00Z,0.0
2024-04-15T20:00:00Z,0.0
