time,grid,load,charger,bat,pv,soc_bat,soc_ev,safety
2024-05-30T15:00:05Z,729,-491.5,0,-1731,1845,100,,0
2024-05-30T15:00:10Z,641,-516,0,-1733,1478,100,,0
2024-05-30T15:00:15Z,414,-519.5,0,-1428.33333333333,747.333333333333,100,,0
2024-05-30T15:00:20Z,279,-517,0,-1010,636.5,100,,0
2024-05-30T15:00:25Z,234,-529,0,-888,615.666666666667,100,,0
2024-05-30T15:00:30Z,189,-510,0,-762.5,593.5,100,,0
2024-05-30T15:00:35Z,139,-534.25,0,-690.666666666667,582.666666666667,100,,0
2024-05-30T15:00:40Z,827,-524.083333333333,0,-619.5,569.5,100,,0
2024-05-30T15:00:45Z,159,-523,0,-581.666666666667,589.333333333333,100,,0
2024-05-30T15:00:50Z,208,-529,0,-218.5,573.5,100,,0
2024-05-30T15:00:55Z,97,-538.5,0,-173.666666666667,542.666666666667,100,,0
2024-05-30T15:01:00Z,73,-491.5,0,-112,539.5,100,,0
2024-05-30T15:01:05Z,69,-516,0,-77,526.666666666667,100,,0
2024-05-30T15:01:10Z,48,-519.5,0,-47.5,518.5,100,,0
2024-05-30T15:01:15Z,27,-517,0,-19,513.333333333333,100,,0
2024-05-30T15:01:20Z,27,-529,0,-13.5,502.5,100,,0
2024-05-30T15:01:25Z,2,-510,0,7.33333333333333,501.666666666667,100,,0
2024-05-30T15:01:30Z,17,-534.25,0,20.3333333333333,497,100,,0
2024-05-30T15:01:35Z,4,-524.083333333333,0,21,498.5,100,,0
2024-05-30T15:01:40Z,3,-523,0,33.5,489,100,,0
2024-05-30T15:01:45Z,14,-529,0,34,487.333333333333,100,,0
2024-05-30T15:01:50Z,0,-538.5,0,38,480,100,,0
2024-05-30T15:01:55Z,6,-529.333333333333,0,40.6666666666667,493.666666666667,100,,0
2024-05-30T15:02:00Z,12,-558.166666666667,0,43,501,100,,0
2024-05-30T15:02:05Z,22,-546.277777777778,0,37.6666666666667,484.333333333333,100,,0
2024-05-30T15:02:10Z,0,-530.541666666667,0,52.3333333333333,478.333333333333,100,,0
2024-05-30T15:02:15Z,104,-595.833333333333,0,48.5,472.5,100,,0
2024-05-30T15:02:20Z,80,-611.5,0,50.5,471,100,,0
2024-05-30T15:02:25Z,-24,-536.166666666667,0,66.6666666666667,467.666666666667,100,,0
2024-05-30T15:02:30Z,-16,-544.625,0,120,465.666666666667,100,,0
2024-05-30T15:02:35Z,11,-585.75,0,118,464,100,,0
2024-05-30T15:02:40Z,-3,-573,0,98.5,462,100,,0
2024-05-30T15:02:45Z,-1.5,-567.666666666667,0,111.666666666667,462.666666666667,100,,0
2024-05-30T15:02:50Z,0,-572.333333333333,0,106.5,462.5,100,,0
2024-05-30T15:02:55Z,2,-571.5,0,106.333333333333,462.666666666667,100,,0
2024-05-30T15:03:00Z,-2,-567.041666666667,0,108.666666666667,462.333333333333,100,,0
2024-05-30T15:03:05Z,-20,-557,0,108,461.5,100,,0
2024-05-30T15:03:10Z,-8,-552.125,0,108,457.5,100,,0
2024-05-30T15:03:15Z,20,-572.416666666667,0,104.333333333333,461.333333333333,100,,0
2024-05-30T15:03:20Z,3,-572.5,0,97.5,463,100,,0
2024-05-30T15:03:25Z,1,-565.666666666667,0,104.333333333333,463.333333333333,100,,0
2024-05-30T15:03:30Z,11,-566.833333333333,0,103.5,455.5,100,,0
2024-05-30T15:03:35Z,21,-569.222222222222,0,105,455.333333333333,100,,0
2024-05-30T15:03:40Z,-92,-477.333333333333,0,109.5,436,100,,0
2024-05-30T15:03:45Z,128,-553,0,-25,429,100,,0
2024-05-30T15:03:50Z,104,-492.5,0,-19.5,422,100,,0
2024-05-30T15:03:55Z,-240,-345.666666666667,0,130.666666666667,413.333333333333,100,,0
2024-05-30T15:04:00Z,-56,-452.5,0,184.5,410.5,100,,0
2024-05-30T15:04:05Z,-40,-507.833333333333,0,98.3333333333333,405,100,,0
2024-05-30T15:04:10Z,-19,-387.625,0,4,402,100,,0
2024-05-30T15:04:15Z,-36,-400,0,16.3333333333333,402.666666666667,100,,0
2024-05-30T15:04:20Z,-25,-359.166666666667,0,-11.5,402.5,100,,0
2024-05-30T15:04:25Z,-14,-369.555555555556,0,-20.6666666666667,402,100,,0
2024-05-30T15:04:30Z,-11,-367.5,0,-16.5,405,100,,0
2024-05-30T15:04:35Z,-5,-378.444444444444,0,-23.6666666666667,403.333333333333,100,,0
2024-05-30T15:04:40Z,-7,-372.333333333333,0,-26.5,408.5,100,,0
2024-05-30T15:04:45Z,-12,-373,0,-32,416,100,,0
2024-05-30T15:04:50Z,-9,-372.5,0,-37.5,418,100,,0
2024-05-30T15:04:55Z,-36,-364.333333333333,0,-43.3333333333333,424.333333333333,100,,0
2024-05-30T15:05:00Z,-28,-350.166666666667,0,-47.5,434,100,,0
2024-05-30T15:05:05Z,-20,-361.888888888889,0,-63.3333333333333,432.666666666667,100,,0
2024-05-30T15:05:10Z,14,-373.25,0,-78.5,444,100,,0
2024-05-30T15:05:15Z,-1,-365.25,0,-72.6666666666667,442,100,,0
2024-05-30T15:05:20Z,-21,-347.5,0,-73,439.5,100,,0
2024-05-30T15:05:25Z,-12,-353.111111111111,0,-82,444.333333333333,100,,0
2024-05-30T15:05:30Z,-2,-354.833333333333,0,-94,453.5,100,,0
2024-05-30T15:05:35Z,-17,-346.666666666667,0,-96,451.333333333333,100,,0
2024-05-30T15:05:40Z,-72,-311,0,-98.5,464,100,,0
2024-05-30T15:05:45Z,-80,-312.333333333333,0,-112.666666666667,511,100,,0
2024-05-30T15:05:50Z,-40,-348,0,-148.5,576,100,,0
2024-05-30T15:05:55Z,-49,-367.333333333333,0,-188,587,100,,0
2024-05-30T15:06:00Z,-58,-328.166666666667,0,-206.5,579,100,,0
2024-05-30T15:06:05Z,-6,-351,0,-228.666666666667,585.666666666667,100,,0
2024-05-30T15:06:10Z,-26,-321.333333333333,0,-244.5,580.5,100,,0
2024-05-30T15:06:15Z,-33,-315.666666666667,0,-226.666666666667,577.666666666667,100,,0
2024-05-30T15:06:20Z,-7,-319,0,-239.666666666667,582.333333333333,100,,0
2024-05-30T15:06:25Z,0,-327.833333333333,0,-254.5,589.5,100,,0
2024-05-30T15:06:30Z,-2,-341.833333333333,0,-268,597.5,100,,0
2024-05-30T15:06:35Z,-4,-334.277777777778,0,-267.333333333333,615,100,,0
2024-05-30T15:06:40Z,-27,-323.333333333333,0,-271.5,612.5,100,,0
2024-05-30T15:06:45Z,41,-396.416666666667,0,-272.666666666667,642,100,,0
2024-05-30T15:06:50Z,49,-399.666666666667,0,-293,611.5,100,,0
2024-05-30T15:06:55Z,30,-363.333333333333,0,-259.333333333333,595.333333333333,100,,0
2024-05-30T15:07:00Z,48,-387.5,0,-233,581.5,100,,0
2024-05-30T15:07:05Z,27,-384.833333333333,0,-221.666666666667,573.666666666667,100,,0
2024-05-30T15:07:10Z,19,-371.125,0,-212.5,562,100,,0
2024-05-30T15:07:15Z,15,-372.416666666667,0,-195.333333333333,553,100,,0
2024-05-30T15:07:20Z,11,-365.458333333333,0,-182.333333333333,539,100,,0
2024-05-30T15:07:25Z,34,-406.722222222222,0,-162,540,100,,0
2024-05-30T15:07:30Z,-4,-368.833333333333,0,-164.666666666667,542.333333333333,100,,0
2024-05-30T15:07:35Z,6,-383.166666666667,0,-164.5,545.5,100,,0
2024-05-30T15:07:40Z,-7,-376.75,0,-165,542,100,,0
2024-05-30T15:07:45Z,-6,-376.166666666667,0,-161,547.666666666667,100,,0
2024-05-30T15:07:50Z,-8,-387.5,0,-160.333333333333,554.333333333333,100,,0
2024-05-30T15:07:55Z,-6,-381.916666666667,0,-166,558,100,,0
2024-05-30T15:08:00Z,-6,-388,0,-173,560.666666666667,100,,0
2024-05-30T15:08:05Z,-6,-385.333333333333,0,-168.5,563,100,,0
2024-05-30T15:08:10Z,-19,-374.666666666667,0,-176,574.5,100,,0
2024-05-30T15:08:15Z,-21,-375.555555555556,0,-180.666666666667,583,100,,0
2024-05-30T15:08:20Z,-27,-381,0,-188,589.5,100,,0
2024-05-30T15:08:25Z,-60,-357.388888888889,0,-195.333333333333,616,100,,0
2024-05-30T15:08:30Z,-52,-393.416666666667,0,-215.5,664,100,,0
2024-05-30T15:08:35Z,-226,-293.166666666667,0,-243,714.333333333333,100,,0
2024-05-30T15:08:40Z,-278,-289.125,0,-267.5,849.5,100,,0
2024-05-30T15:08:45Z,83,-464,0,-353.333333333333,977,100,,0
2024-05-30T15:08:50Z,118,-689.166666666667,0,-505,900.333333333333,100,,0
2024-05-30T15:08:55Z,153,-446.055555555556,0,-461.5,724,100,,0
2024-05-30T15:09:00Z,120,-336.5,0,-420.5,633.5,100,,0
2024-05-30T15:09:05Z,93,-338.833333333333,0,-355,616,100,,0
2024-05-30T15:09:10Z,45,-333.5,0,-309.5,611.5,100,,0
2024-05-30T15:09:15Z,47,-356.333333333333,0,-280.333333333333,600.666666666667,100,,0
2024-05-30T15:09:20Z,0,-359.5,0,-251,592.5,100,,0
2024-05-30T15:09:25Z,-4,-358.666666666667,0,-240.666666666667,609,100,,0
2024-05-30T15:09:30Z,-3,-368.25,0,-238,601.5,100,,0
2024-05-30T15:09:35Z,18,-364.333333333333,0,-244.666666666667,603.333333333333,100,,0
2024-05-30T15:09:40Z,39,-403.5,0,-242,604,100,,0
2024-05-30T15:09:45Z,3,-373,0,-229,601.333333333333,100,,0
2024-05-30T15:09:50Z,-18,-360.5,0,-228.5,604.5,100,,0
2024-05-30T15:09:55Z,13,-374.666666666667,0,-222,593.333333333333,100,,0
2024-05-30T15:10:00Z,0,-368.75,0,-222.5,603,100,,0
2024-05-30T15:10:05Z,1,-385.666666666667,0,-225,597.666666666667,100,,0
2024-05-30T15:10:10Z,1,-376,0,-222.5,600,100,,0
2024-05-30T15:10:15Z,0,-379,0,-215.333333333333,601,100,,0
2024-05-30T15:10:20Z,0,-383,0,-223.5,601,100,,0
2024-05-30T15:10:25Z,0,-372.666666666667,0,-220.666666666667,590.333333333333,100,,0
2024-05-30T15:10:30Z,8,-379.833333333333,0,-214.5,592.5,100,,0
2024-05-30T15:10:35Z,1,-381.111111111111,0,-218.666666666667,588.666666666667,100,,0
2024-05-30T15:10:40Z,-14,-350,0,-215,588.5,100,,0
2024-05-30T15:10:45Z,-19,-366,0,-210.666666666667,594,100,,0
2024-05-30T15:10:50Z,-14,-353,0,-213.5,589,100,,0
2024-05-30T15:10:55Z,-3,-370.166666666667,0,-220.666666666667,590,100,,0
2024-05-30T15:11:00Z,-3,-364.5,0,-222.5,577.5,100,,0
2024-05-30T15:11:05Z,10,-347,0,-226.666666666667,587,100,,0
2024-05-30T15:11:10Z,11.5,-377.5,0,-233.5,585,100,,0
2024-05-30T15:11:15Z,13,-370.833333333333,0,-222,582,100,,0
2024-05-30T15:11:20Z,22,-380.166666666667,0,-220,585.5,100,,0
2024-05-30T15:11:25Z,-1,-365.5,0,-210,571.333333333333,100,,0
2024-05-30T15:11:30Z,3,-378.333333333333,0,-200,582.5,100,,0
2024-05-30T15:11:35Z,33,-394.916666666667,0,-210.666666666667,575.666666666667,100,,0
2024-05-30T15:11:40Z,27,-382.25,0,-227.5,575,100,,0
2024-05-30T15:11:45Z,-4,-377.5,0,-199.333333333333,579.333333333333,100,,0
2024-05-30T15:11:50Z,17,-363.5,0,-200,559,100,,0
2024-05-30T15:11:55Z,19,-389.083333333333,0,-199.666666666667,572.333333333333,100,,0
2024-05-30T15:12:00Z,0.5,-396.833333333333,0,-191.666666666667,564.333333333333,100,,0
2024-05-30T15:12:05Z,-18,-360.027777777778,0,-196,570,100,,0
2024-05-30T15:12:10Z,7,-392.833333333333,0,-188.5,576.5,100,,0
2024-05-30T15:12:15Z,0,-384.777777777778,0,-182.333333333333,569.333333333333,100,,0
2024-05-30T15:12:20Z,0,-384,0,-191,569,100,,0
2024-05-30T15:12:25Z,22,-399.5,0,-178,567,100,,0
2024-05-30T15:12:30Z,8,-400.875,0,-182.5,568.5,100,,0
2024-05-30T15:12:35Z,2,-384.083333333333,0,-185.666666666667,561.666666666667,100,,0
2024-05-30T15:12:40Z,-12,-378.5,0,-179.666666666667,566.666666666667,100,,0
2024-05-30T15:12:45Z,3,-372.75,0,-177,559.5,100,,0
2024-05-30T15:12:50Z,13.5,-379,0,-178,550,100,,0
2024-05-30T15:12:55Z,24,-403.194444444444,0,-177.666666666667,556.333333333333,100,,0
2024-05-30T15:13:00Z,4,-382.833333333333,0,-180.333333333333,557,100,,0
2024-05-30T15:13:05Z,-10,-367.972222222222,0,-177,557.5,100,,0
2024-05-30T15:13:10Z,-20,-351.291666666667,0,-177,550.5,100,,0
2024-05-30T15:13:15Z,27,-386.666666666667,0,-188.666666666667,557.333333333333,100,,0
2024-05-30T15:13:20Z,5,-379,0,-199.5,558,100,,0
2024-05-30T15:13:25Z,3,-372.75,0,-178,556,100,,0
2024-05-30T15:13:30Z,-2,-385.25,0,-175,559.5,100,,0
2024-05-30T15:13:35Z,1,-384.416666666667,0,-168.333333333333,557.333333333333,100,,0
2024-05-30T15:13:40Z,13.5,-385.166666666667,0,-170.5,546.5,100,,0
2024-05-30T15:13:45Z,26,-410.638888888889,0,-161.333333333333,554,100,,0
2024-05-30T15:13:50Z,9,-393,0,-171.5,553.5,100,,0
2024-05-30T15:13:55Z,6,-385.166666666667,0,-168.333333333333,552,100,,0
2024-05-30T15:14:00Z,-3,-388.5,0,-166,554,100,,0
2024-05-30T15:14:05Z,-3,-384.5,0,-159.666666666667,538.666666666667,100,,0
2024-05-30T15:14:10Z,8,-383.25,0,-164.5,552.5,100,,0
2024-05-30T15:14:15Z,-12,-383.333333333333,0,-157.333333333333,547,100,,0
2024-05-30T15:14:20Z,21,-392.25,0,-153,546,100,,0
2024-05-30T15:14:25Z,0,-397.333333333333,0,-157.333333333333,542.333333333333,100,,0
2024-05-30T15:14:30Z,-9,-392.75,0,-156,545,100,,0
2024-05-30T15:14:35Z,-2.5,-392.5,0,-154,553.333333333333,100,,0
2024-05-30T15:14:40Z,4,-403,0,-151,547,100,,0
2024-05-30T15:14:45Z,19,-411.555555555556,0,-159,553,100,,0
2024-05-30T15:14:50Z,-6,-395.666666666667,0,-155.5,552.5,100,,0
2024-05-30T15:14:55Z,5,-397.388888888889,0,-155,550,100,,0
2024-05-30T15:15:00Z,-11,-376.666666666667,0,-158.5,547,100,,0
2024-05-30T15:15:05Z,-5,-389,0,-157,543.333333333333,100,,0
2024-05-30T15:15:10Z,-1,-381.5,0,-163.5,559,100,,0
2024-05-30T15:15:15Z,17,-399.666666666667,0,-162,556.333333333333,100,,0
2024-05-30T15:15:20Z,-18,-395,0,-161.5,556.5,100,,0
2024-05-30T15:15:25Z,-14,-385.833333333333,0,-152,562.333333333333,100,,0
2024-05-30T15:15:30Z,-10.5,-410.166666666667,0,-149,565.5,100,,0
2024-05-30T15:15:35Z,-7,-399.388888888889,0,-158,560.333333333333,100,,0
2024-05-30T15:15:40Z,6,-403,0,-161.5,555.5,100,,0
2024-05-30T15:15:45Z,-9,-381,0,-165.333333333333,557,100,,0
2024-05-30T15:15:50Z,0,-388,0,-165.5,558,100,,0
2024-05-30T15:15:55Z,-1,-399,0,-167.666666666667,563.666666666667,100,,0
2024-05-30T15:16:00Z,-9,-388.5,0,-167,562,100,,0
2024-05-30T15:16:05Z,7,-399.666666666667,0,-167.666666666667,558.666666666667,100,,0
2024-05-30T15:16:10Z,-2,-397,0,-172.5,573.5,100,,0
2024-05-30T15:16:15Z,-3,-393.333333333333,0,-168,565.333333333333,100,,0
2024-05-30T15:16:20Z,-11,-393.5,0,-168,568.5,100,,0
2024-05-30T15:16:25Z,-3,-386.333333333333,0,-173,570.333333333333,100,,0
2024-05-30T15:16:30Z,5,-408.666666666667,0,-174.333333333333,571.666666666667,100,,0
2024-05-30T15:16:35Z,-6,-391.555555555556,0,-176.5,573,100,,0
2024-05-30T15:16:40Z,-12,-396.375,0,-173.5,585.5,100,,0
2024-05-30T15:16:45Z,-10,-397.777777777778,0,-177.666666666667,584,100,,0
2024-05-30T15:16:50Z,0,-402.833333333333,0,-183,580.5,100,,0
2024-05-30T15:16:55Z,-7,-390.333333333333,0,-187,577,100,,0
2024-05-30T15:17:00Z,-6,-381.5,0,-185,589,100,,0
2024-05-30T15:17:05Z,-2,-400.666666666667,0,-188,591.333333333333,100,,0
2024-05-30T15:17:10Z,0,-409.5,0,-193.333333333333,584.333333333333,100,,0
2024-05-30T15:17:15Z,-12,-389.5,0,-199.5,596.5,100,,0
2024-05-30T15:17:20Z,-8,-375.833333333333,0,-185.5,588.5,100,,0
2024-05-30T15:17:25Z,-4,-399.027777777778,0,-199.333333333333,595,100,,0
2024-05-30T15:17:30Z,-4,-395.666666666667,0,-198.5,601,100,,0
2024-05-30T15:17:35Z,-3,-399.166666666667,0,-202,602.666666666667,100,,0
2024-05-30T15:17:40Z,-5,-376.958333333333,0,-204,597,100,,0
2024-05-30T15:17:45Z,-5,-400.666666666667,0,-214.333333333333,616.333333333333,100,,0
2024-05-30T15:17:50Z,-6,-392.75,0,-217.5,617,100,,0
2024-05-30T15:17:55Z,-7,-395,0,-218.333333333333,618,100,,0
2024-05-30T15:18:00Z,-6,-398.25,0,-216,619,100,,0
2024-05-30T15:18:05Z,12,-397.5,0,-223.666666666667,621.666666666667,100,,0
2024-05-30T15:18:10Z,-1,-412.25,0,-227,629.5,100,,0
2024-05-30T15:18:15Z,-4,-394.083333333333,0,-235.666666666667,631.666666666667,100,,0
2024-05-30T15:18:20Z,-7,-411,0,-224,637,100,,0
2024-05-30T15:18:25Z,2,-403.222222222222,0,-230,629.666666666667,100,,0
2024-05-30T15:18:30Z,-14,-389.416666666667,0,-236,650.5,100,,0
2024-05-30T15:18:35Z,1,-408.75,0,-242,649.666666666667,100,,0
2024-05-30T15:18:40Z,-26,-380.25,0,-246,654,100,,0
2024-05-30T15:18:45Z,-22,-384.666666666667,0,-251.333333333333,659.333333333333,100,,0
2024-05-30T15:18:50Z,-6,-403,0,-259,679,100,,0
2024-05-30T15:18:55Z,-30,-404,0,-270,689.666666666667,100,,0
2024-05-30T15:19:00Z,-59,-387.5,0,-275,720,100,,0
2024-05-30T15:19:05Z,-47,-410.166666666667,0,-298,764.666666666667,100,,0
2024-05-30T15:19:10Z,-35,-424.208333333333,0,-319.5,772.5,100,,0
2024-05-30T15:19:15Z,-27,-408.666666666667,0,-344,782.666666666667,100,,0
2024-05-30T15:19:20Z,-142,-308.666666666667,0,-360.5,803.5,100,,0
2024-05-30T15:19:25Z,-203,-346.5,0,-372.666666666667,939.666666666667,100,,0
2024-05-30T15:19:30Z,46,-535.5,0,-393,963.5,100,,0
2024-05-30T15:19:35Z,92,-482.666666666667,0,-519.666666666667,866.666666666667,100,,0
2024-05-30T15:19:40Z,69,-390,0,-464,758,100,,0
2024-05-30T15:19:45Z,44.5,-356.5,0,-417,730.666666666667,100,,0
2024-05-30T15:19:50Z,20,-372.25,0,-368.5,727,100,,0
2024-05-30T15:19:55Z,35,-401.305555555556,0,-360,727.333333333333,100,,0
2024-05-30T15:20:00Z,4,-368.166666666667,0,-339.333333333333,722.333333333333,100,,0
2024-05-30T15:20:05Z,-135,-331.333333333333,0,-320.5,794,100,,0
2024-05-30T15:20:10Z,-137,-390.5,0,-330.5,880.5,100,,0
2024-05-30T15:20:15Z,-640,-208.333333333333,0,-416,1106,100,,0
2024-05-30T15:20:20Z,-238,-507,0,-535,1527.5,100,,0
2024-05-30T15:20:25Z,-119,-692.333333333333,0,-785.666666666667,1560.66666666667,100,,0
2024-05-30T15:20:30Z,-88.5,-490.666666666667,0,-968,1537,100,,0
2024-05-30T15:20:35Z,-58,-477.333333333333,0,-986,1507.66666666667,100,,0
2024-05-30T15:20:40Z,-69,-400.833333333333,0,-1020,1474.5,100,,0
2024-05-30T15:20:45Z,-76,-388.5,0,-1027.66666666667,1501.66666666667,100,,0
2024-05-30T15:20:50Z,-28,-459,0,-1055,1541.5,100,,0
2024-05-30T15:20:55Z,37,-477.666666666667,0,-1067.33333333333,1508.66666666667,100,,0
2024-05-30T15:21:00Z,-2,-423.5,0,-1073.5,1475,100,,0
2024-05-30T15:21:05Z,-25,-418.333333333333,0,-1050.66666666667,1488.66666666667,100,,0
2024-05-30T15:21:10Z,-15.5,-442.166666666667,0,-1055,1533,100,,0
2024-05-30T15:21:15Z,-6,-465.555555555556,0,-1071.66666666667,1535.33333333333,100,,0
2024-05-30T15:21:20Z,15,-453.5,0,-1088.5,1527.5,100,,0
2024-05-30T15:21:25Z,-7,-428.555555555556,0,-1084,1515.66666666667,100,,0
2024-05-30T15:21:30Z,-11,-426.166666666667,0,-1078,1503,100,,0
2024-05-30T15:21:35Z,-48,-403,0,-1072.66666666667,1521.66666666667,100,,0
2024-05-30T15:21:40Z,-65,-409,0,-1073.5,1561.5,100,,0
2024-05-30T15:21:45Z,-128,-398.333333333333,0,-1099.33333333333,1580.33333333333,100,,0
2024-05-30T15:21:50Z,-114.5,-382,0,-1129.5,1678,100,,0
2024-05-30T15:21:55Z,-101,-442,0,-1168.33333333333,1672,100,,0
2024-05-30T15:22:00Z,55,-580.833333333333,0,-1205,1677.5,100,,0
2024-05-30T15:22:05Z,108,-400.666666666667,0,-1237.33333333333,1495.66666666667,100,,0
2024-05-30T15:22:10Z,-37,-348.666666666667,0,-1114.5,1616,100,,0
2024-05-30T15:22:15Z,-264,-362,0,-1100.66666666667,1662.66666666667,100,,0
2024-05-30T15:22:20Z,-322,-329.5,0,-1022,1727,100,,0
2024-05-30T15:22:25Z,-408,-384.333333333333,0,-947.666666666667,1710,100,,0
2024-05-30T15:22:30Z,-426,-402,0,-873,1701,100,,0
2024-05-30T15:22:35Z,-423,-437.666666666667,0,-821.333333333333,1677.33333333333,100,,0
2024-05-30T15:22:40Z,-420,-393.666666666667,0,-754,1582.5,100,,0
2024-05-30T15:22:45Z,-539,-346.555555555556,0,-699.666666666667,1630.66666666667,100,,0
2024-05-30T15:22:50Z,-722,-288.5,0,-649.5,1728.5,100,,0
2024-05-30T15:22:55Z,-777,-400.666666666667,0,-605,1785.66666666667,100,,0
2024-05-30T15:23:00Z,-763,-451,0,-568,1778.5,100,,0
2024-05-30T15:23:05Z,-1204,-229.5,0,-537,1771.66666666667,100,,0
2024-05-30T15:23:10Z,-1390,-141.5,0,-116,1862,100,,0
2024-05-30T15:23:15Z,-1327,-478.25,0,-13,1846,100,,0
2024-05-30T15:23:20Z,-1396,-450.75,0,-12.6666666666667,1800,100,,0
2024-05-30T15:23:25Z,-1395,-405.166666666667,0,-13,1833,100,,0
2024-05-30T15:23:30Z,-1394,-455.5,0,-15,1891,100,,0
2024-05-30T15:23:35Z,-1388,-482.75,0,-17.3333333333333,1894.66666666667,100,,0
2024-05-30T15:23:40Z,-1467,-418,0,-14.5,1939,100,,0
2024-05-30T15:23:45Z,-1428,-488,0,-14,1927.33333333333,100,,0
2024-05-30T15:23:50Z,-1464,-470,0,-13,1952.5,100,,0
2024-05-30T15:23:55Z,-1432,-491.333333333333,0,-13.3333333333333,1949.33333333333,100,,0
2024-05-30T15:24:00Z,-1453,-462.875,0,-11,1899.5,100,,0
2024-05-30T15:24:05Z,-1485,-450.5,0,-14,1947.33333333333,100,,0
2024-05-30T15:24:10Z,-1447,-475.5,0,-14.5,1955.5,100,,0
2024-05-30T15:24:15Z,-1504,-469.666666666667,0,-14.3333333333333,1931,100,,0
2024-05-30T15:24:20Z,-1491.5,-414.916666666667,0,-14.5,1980,100,,0
2024-05-30T15:24:25Z,-1479,-465.305555555556,0,-13,1962.66666666667,100,,0
2024-05-30T15:24:30Z,-1503,-445.5,0,-14.3333333333333,1964,100,,0
2024-05-30T15:24:35Z,-1503,-442.555555555556,0,-14.5,1956.5,100,,0
2024-05-30T15:24:40Z,-1507,-446.666666666667,0,-15.5,1968.5,100,,0
2024-05-30T15:24:45Z,-1504,-453.166666666667,0,-14,1965.66666666667,100,,0
2024-05-30T15:24:50Z,-1503,-438.5,0,-12.5,1973,100,,0
2024-05-30T15:24:55Z,-1483,-453,0,-14,1962.66666666667,100,,0
2024-05-30T15:25:00Z,-1481.5,-469.25,0,-14,1949.5,100,,0
2024-05-30T15:25:05Z,-1480,-466.75,0,-14,1956.33333333333,100,,0
2024-05-30T15:25:10Z,-1481,-464.166666666667,0,-15,1960,100,,0
2024-05-30T15:25:15Z,-1507,-442.638888888889,0,-13.6666666666667,1957.33333333333,100,,0
2024-05-30T15:25:20Z,-1465,-464.833333333333,0,-14.3333333333333,1954.66666666667,100,,0
2024-05-30T15:25:25Z,-1460,-474.694444444444,0,-12.5,1955.5,100,,0
2024-05-30T15:25:30Z,-1460,-476.5,0,-14.5,1931.5,100,,0
2024-05-30T15:25:35Z,-1456,-470.333333333333,0,-14,1938.66666666667,100,,0
2024-05-30T15:25:40Z,-1437,-472.875,0,-15,1935,100,,0
2024-05-30T15:25:45Z,-1439,-469,0,-14.6666666666667,1915.33333333333,100,,0
2024-05-30T15:25:50Z,-1438,-441.333333333333,0,-13,1911,100,,0
2024-05-30T15:25:55Z,-1437,-451.611111111111,0,-15.3333333333333,1902,100,,0
2024-05-30T15:26:00Z,-1428,-467.833333333333,0,-14.5,1879.5,100,,0
2024-05-30T15:26:05Z,-1405,-462.194444444444,0,-13.6666666666667,1884,100,,0
2024-05-30T15:26:10Z,-1396,-473,0,-16,1886.5,100,,0
2024-05-30T15:26:15Z,-1442,-435,0,-14.3333333333333,1879,100,,0
2024-05-30T15:26:20Z,-1381,-481.75,0,-13.5,1886.5,100,,0
2024-05-30T15:26:25Z,-1404,-454,0,-15.3333333333333,1881.66666666667,100,,0
2024-05-30T15:26:30Z,-1381,-496.5,0,-14,1893,100,,0
2024-05-30T15:26:35Z,-1367,-493,0,-13,1870.66666666667,100,,0
2024-05-30T15:26:40Z,-1353,-465.333333333333,0,-16.5,1820.5,100,,0
2024-05-30T15:26:45Z,-1372,-444.111111111111,0,-14.3333333333333,1823.33333333333,100,,0
2024-05-30T15:26:50Z,-1387,-438,0,-14,1834,100,,0
2024-05-30T15:26:55Z,-1347,-448,0,-15.6666666666667,1829,100,,0
2024-05-30T15:27:00Z,-1369,-467.5,0,-16.5,1844.5,100,,0
2024-05-30T15:27:05Z,-1397,-468.333333333333,0,-13.3333333333333,1883.66666666667,100,,0
2024-05-30T15:27:10Z,-1350,-464.5,0,-16.5,1838.5,100,,0
2024-05-30T15:27:15Z,-1355,-486,0,-14.6666666666667,1846.33333333333,100,,0
2024-05-30T15:27:20Z,-1373.5,-478.833333333333,0,-13,1841.5,100,,0
2024-05-30T15:27:25Z,-1392,-424.444444444444,0,-14.3333333333333,1837,100,,0
2024-05-30T15:27:30Z,-1332,-501.5,0,-13,1852.5,100,,0
2024-05-30T15:27:35Z,893,-2288.22222222222,0,-16,1793.33333333333,100,,0
2024-05-30T15:27:40Z,610,-2457.54166666667,0,-15.5,1797.5,100,,0
2024-05-30T15:27:45Z,240,-2110.33333333333,0,97,1740.66666666667,100,,0
2024-05-30T15:27:50Z,172,-2291.5,0,409.5,1729.5,100,,0
2024-05-30T15:27:55Z,144,-2311,0,453,1707,100,,0
2024-05-30T15:28:00Z,119.5,-2346.83333333333,0,546,1679.5,99,,0
2024-05-30T15:28:05Z,95,-2005.11111111111,0,577,1662.33333333333,99,,0
2024-05-30T15:28:10Z,-1877,-525.541666666667,0,629.5,1709.5,99,,0
2024-05-30T15:28:15Z,-1297,-685,0,124.666666666667,1698,99,,0
2024-05-30T15:28:20Z,-1290,-414.833333333333,0,-12.5,1731,99,,0
2024-05-30T15:28:25Z,790,-1800.66666666667,0,-14.6666666666667,1742.33333333333,99,,0
2024-05-30T15:28:30Z,155,-2228,0,-12,1753.33333333333,99,,0
