datetime,soc
08/04/2024 15:00:00,1.0
08/04/2024 15:15:00,1.0
08/04/2024 15:30:00,0.9917533182952193
08/04/2024 15:45:00,1.0
08/04/2024 16:00:00,0.9803222098448925
08/04/2024 16:15:00,0.9241185254328369
08/04/2024 16:30:00,0.9240253820972477
08/04/2024 16:45:00,0.9526942486759223
08/04/2024 17:00:00,0.9525024141816528
08/04/2024 17:15:00,0.987938596242103
08/04/2024 17:30:00,0.9200462117169205
08/04/2024 17:45:00,0.9663655727193103
08/04/2024 18:00:00,0.9686249853378903
08/04/2024 18:15:00,0.9713929945966499
08/04/2024 18:30:00,0.9048822130643995
08/04/2024 18:45:00,0.9425200195568797
08/04/2024 19:00:00,0.8945923078958606
08/04/2024 19:15:00,0.8704586064255062
08/04/2024 19:30:00,0.8738839818358167
08/04/2024 19:45:00,0.8815426710812803
08/04/2024 20:00:00,0.8351323183681982
08/04/2024 20:15:00,0.8195820500199413
08/04/2024 20:30:00,0.7894144107220179
08/04/2024 20:45:00,0.7797840685207209
08/04/2024 21:00:00,0.7777660362503849
08/04/2024 21:15:00,0.7663188030708554
08/04/2024 21:30:00,0.7291018737687158
08/04/2024 21:45:00,0.7568977219666781
08/04/2024 22:00:00,0.74427439907919
08/04/2024 22:15:00,0.7844085229136699
08/04/2024 22:30:00,0.8274062050347964
08/04/2024 22:45:00,0.8023914591213317
08/04/2024 23:00:00,0.7389205632648062
08/04/2024 23:15:00,0.7156885976973044
08/04/2024 23:30:00,0.6645864510522409
08/04/2024 23:45:00,0.645321694769935
09/04/2024 00:00:00,0.5803294100820144
09/04/2024 00:15:00,0.5615261388425755
09/04/2024 00:30:00,0.5881582841240155
09/04/2024 00:45:00,0.5793318718327711
09/04/2024 01:00:00,0.5853569533758874
09/04/2024 01:15:00,0.579510430474073
09/04/2024 01:30:00,0.5372886006375679
09/04/2024 01:45:00,0.5191873288403364
09/04/2024 02:00:00,0.5445382033131767
09/04/2024 02:15:00,0.4793251149944666
09/04/2024 02:30:00,0.4637647251496079
09/04/2024 02:45:00,0.4433452805838693
09/04/2024 03:00:00,0.3865624407410645
09/04/2024 03:15:00,0.41555663283257993
09/04/2024 03:30:00,0.4473317694527722
09/04/2024 03:45:00,0.422764751312659
09/04/2024 04:00:00,0.37925625018553827
09/04/2024 04:15:00,0.37060560668246306
09/04/2024 04:30:00,0.4173229029522246
09/04/2024 04:45:00,0.4201140981392018
09/04/2024 05:00:00,0.3785109561569575
09/04/2024 05:15:00,0.3240107831368509
09/04/2024 05:30:00,0.32587427308732486
09/04/2024 05:45:00,0.3549996957027027
09/04/2024 06:00:00,0.30882222145328175
09/04/2024 06:15:00,0.3340974572913976
09/04/2024 06:30:00,0.268686730953843
09/04/2024 06:45:00,0.24218050027925953
09/04/2024 07:00:00,0.2089807330603066
09/04/2024 07:15:00,0.16870941890744195
09/04/2024 07:30:00,0.15215527611159135
09/04/2024 07:45:00,0.14980231402125013
09/04/2024 08:00:00,0.16884898804894236
09/04/2024 08:15:00,0.15619532440062048
09/04/2024 08:30:00,0.17502616112655942
09/04/2024 08:45:00,0.1273363035615816
09/04/2024 09:00:00,0.16210175775698157
09/04/2024 09:15:00,0.14380568067346622
