datetime,Battery_0_elec,SolarPv_0_elec,Battery_0_heat,SolarPv_0_heat
08/04/2024 15:00:00,-0.0,1.0848711111111111,0.0,0.0
08/04/2024 15:15:00,0.48450904351927715,0.9916844444444444,0.0,0.0
08/04/2024 15:30:00,-0.5257259586797705,0.8781762013729978,0.0,0.0
08/04/2024 15:45:00,1.1561095271928794,0.7225462753950338,0.0,0.0
08/04/2024 16:00:00,3.30207886657709,0.7501444444444444,0.0,0.0
08/04/2024 16:15:00,0.00547235725253703,0.5454035476718403,0.0,0.0
08/04/2024 16:30:00,-1.8276402443905087,0.3537706013363029,0.0,0.0
08/04/2024 16:45:00,0.011270660207323147,0.3559733333333333,0.0,0.0
08/04/2024 17:00:00,-2.259056606353699,0.2724577777777778,0.0,0.0
08/04/2024 17:15:00,3.9888133756235256,0.1547599999999999,0.0,0.0
08/04/2024 17:30:00,-2.9528592639023508,0.0830133333333333,0.0,0.0
08/04/2024 17:45:00,-0.14403755443447097,0.1022244444444444,0.0,0.0
08/04/2024 18:00:00,-0.17646059024591976,0.0307199999999999,0.0,0.0
08/04/2024 18:15:00,3.9076414365827725,0.0002711111111111,0.0,0.0
08/04/2024 18:30:00,-2.3994101638956113,0.0,0.0,0.0
08/04/2024 18:45:00,2.8158489155081936,0.0,0.0,0.0
08/04/2024 19:00:00,1.4179032287862627,0.0,0.0,0.0
08/04/2024 19:15:00,-0.21836768240729265,0.0,0.0,0.0
08/04/2024 19:30:00,-0.488241439398301,0.0,0.0,0.0
08/04/2024 19:45:00,2.7267010425989957,0.0,0.0,0.0
08/04/2024 20:00:00,0.9136093659967912,0.0,0.0,0.0
08/04/2024 20:15:00,1.7724091440315988,0.0,0.0,0.0
08/04/2024 20:30:00,0.5658018650106031,0.0,0.0,0.0
08/04/2024 20:45:00,0.11856343194678409,0.0,0.0,0.0
08/04/2024 21:00:00,0.6725478437637111,0.0,0.0,0.0
08/04/2024 21:15:00,2.186569030359303,0.0,0.0,0.0
08/04/2024 21:30:00,-1.7719853226200966,0.0,0.0,0.0
08/04/2024 21:45:00,0.7416454662857026,0.0,0.0,0.0
08/04/2024 22:00:00,-2.5585503944480967,0.0,0.0,0.0
08/04/2024 22:15:00,-2.741102235221816,0.0,0.0,0.0
08/04/2024 22:30:00,1.469666351907878,0.0,0.0,0.0
08/04/2024 22:45:00,3.7290420733625878,0.0,0.0,0.0
08/04/2024 23:00:00,1.3649244410218593,0.0,0.0,0.0
08/04/2024 23:15:00,3.0023533196907746,0.0,0.0,0.0
08/04/2024 23:30:00,1.1318429610980365,0.0,0.0,0.0
08/04/2024 23:45:00,3.818426709984708,0.0,0.0,0.0
09/04/2024 00:00:00,1.1047297918595183,0.0,0.0,0.0
09/04/2024 00:15:00,-1.697799261691797,0.0,0.0,0.0
09/04/2024 00:30:00,0.518569374935189,0.0,0.0,0.0
09/04/2024 00:45:00,-0.3840989483736643,0.0,0.0,0.0
09/04/2024 01:00:00,0.34349491352739836,0.0,0.0,0.0
09/04/2024 01:15:00,2.48061694655435,0.0,0.0,0.0
09/04/2024 01:30:00,1.0634859206309466,0.0,0.0,0.0
09/04/2024 01:45:00,-1.6161182476435707,0.0,0.0,0.0
09/04/2024 02:00:00,3.8313993649008555,0.0,0.0,0.0
09/04/2024 02:15:00,0.9142040241651372,0.0,0.0,0.0
09/04/2024 02:30:00,1.1996832071262746,0.0,0.0,0.0
09/04/2024 02:45:00,3.336105406444468,0.0,0.0,0.0
